Date,Close BP,High BP,Low BP,Open BP,Volume BP,Close,Open,High,Low,Volume,ATR
2020-02-24,25.32718849182129,25.461037624938097,25.178466917621712,25.237953845324686,12423000,1242.3,1242.3,1242.3,1242.3,0.0,234.0242857142857
2020-02-25,24.486907958984375,25.342054671888057,24.375366096735238,25.319744597461796,13983300,1398.33,1398.33,1398.33,1398.33,0.0,219.7485714285714
2020-02-26,24.301008224487305,24.836404657246103,24.278700985331543,24.583578879179733,11302100,1130.21,1130.21,1130.21,1130.21,0.0,176.00999999999996
2020-02-27,23.445865631103516,24.182034394280578,23.38637728917953,23.743307340723447,17600700,1760.07,1760.07,1760.07,1760.07,0.0,204.3078571428571
2020-02-28,23.26740264892578,23.27483745129458,22.09250531068549,22.35276736132968,26025100,2602.51,2602.51,2602.51,2602.51,0.0,251.1107142857143
2020-03-02,23.966388702392578,23.996133583050227,23.14098812053846,23.46073707772434,20401900,2040.19,2040.19,2040.19,2040.19,0.0,290.80571428571426
2020-03-03,23.735870361328125,24.464604299475504,23.38637654099507,24.16716118105752,20721900,2072.19,2072.19,2072.19,2072.19,0.0,286.9064285714286
2020-03-04,24.643070220947266,24.672815102914594,24.07049400790247,24.241522824272515,16523100,1652.31,1652.31,1652.31,1652.31,0.0,296.5235714285715
2020-03-05,24.24152183532715,24.353063719840197,23.944081537672286,24.24152183532715,14383500,1438.35,1438.35,1438.35,1438.35,0.0,299.6907142857143
2020-03-06,23.23765754699707,23.631768729587204,22.925343372832867,23.364070460785296,16798600,1679.86,1679.86,1679.86,1679.86,0.0,312.09357142857147
2020-03-09,18.79833221435547,19.4229604382304,17.995238986275382,18.463709445024694,46759600,4675.96,4675.96,4675.96,4675.96,0.0,524.0292857142857
2020-03-10,19.921180725097656,20.248365938308464,18.694231211457687,20.17400514682814,25094000,2509.4,2509.4,2509.4,2509.4,0.0,672.2107142857143
2020-03-11,18.337299346923828,19.1775737985292,18.12165463256094,18.991672546903196,28811600,2881.16,2881.16,2881.16,2881.16,0.0,677.9314285714287
2020-03-12,16.03955841064453,16.56751865825945,15.652883499477811,16.552646218988297,25202800,2520.28,2520.28,2520.28,2520.28,0.0,673.885
2020-03-13,16.485719680786133,16.81290621388977,15.24389951705451,16.783161338919577,21556500,2155.65,2155.65,2155.65,2155.65,0.0,687.575
2020-03-16,14.009515762329102,14.738248189231404,13.831050765025296,14.165672103102285,19486200,1948.62,1948.62,1948.62,1948.62,0.0,691.217857142857
2020-03-17,14.009515762329102,14.240032873223969,13.013085130314227,13.808742108494673,20337900,2033.79,2033.79,2033.79,2033.79,0.0,678.1500000000002
2020-03-18,11.979476928710938,13.265913230245523,11.533313647847008,13.035396078819515,21048500,2104.85,2104.85,2104.85,2104.85,0.0,638.2357142857144
2020-03-19,12.641282081604004,13.25103781390413,11.726648483153813,12.009217693861073,17597700,1759.77,1759.77,1759.77,1759.77,0.0,602.71
2020-03-20,12.931291580200195,13.59310105013475,12.57436149067326,13.563356166850456,26443500,2644.35,2644.35,2644.35,2644.35,0.0,625.7285714285715
2020-03-23,13.526174545288086,13.868232144219993,12.886673829337601,13.377452986778797,32360200,3236.02,3236.02,3236.02,3236.02,0.0,665.705
2020-03-24,16.44854164123535,16.805471666493062,15.110051919048173,15.333134248569625,32232000,3223.2,3223.2,3223.2,3223.2,0.0,636.6292857142856
2020-03-25,18.062162399291992,18.88756281431734,17.19214467229816,17.79446420073583,37556700,3755.67,3755.67,3755.67,3755.67,0.0,659.38
2020-03-26,18.158830642700195,18.850383385803603,17.630870457345903,18.010109104154665,47558400,4755.84,4755.84,4755.84,4755.84,0.0,713.5699999999999
2020-03-27,16.619569778442383,17.117785117568776,16.418796115291347,17.08060402162574,23224900,2322.49,2322.49,2322.49,2322.49,0.0,673.3735714285714
2020-03-30,17.787029266357422,18.00267394985395,16.775726148404626,17.29625014577769,22853900,2285.39,2285.39,2285.39,2285.39,0.0,521.2692857142857
2020-03-31,18.136526107788086,19.214753961476568,17.86139304276514,18.575253186049135,21194600,2119.46,2119.46,2119.46,2119.46,0.0,506.56714285714287
2020-04-01,18.121654510498047,19.00654344109136,17.928317039911597,18.761153847330476,23461100,2346.11,2346.11,2346.11,2346.11,0.0,496.97928571428577
2020-04-02,19.356037139892578,20.486315573174014,18.63473943884014,19.311419822211857,34967000,3496.7,3496.7,3496.7,3496.7,0.0,553.1192857142858
2020-04-03,18.38191795349121,19.07347093817223,17.928319797269648,18.932185569030658,18464300,1846.43,1846.43,1846.43,1846.43,0.0,656.2078571428572
2020-04-06,18.627304077148438,18.731409738217735,18.09190900514579,18.37447827190204,14911400,1491.14,1491.14,1491.14,1491.14,0.0,675.5021428571429
2020-04-07,18.44140625,19.289117043959752,18.285249856934428,18.78346533978023,18976100,1897.61,1897.61,1897.61,1897.61,0.0,699.46
2020-04-08,18.88013458251953,18.961931604083993,18.240635108561,18.367048042654133,13992300,1399.23,1399.23,1399.23,1399.23,0.0,710.41
2020-04-09,18.515758514404297,18.947049224855647,18.08446780395295,18.835508792867348,25680500,2568.05,2568.05,2568.05,2568.05,0.0,730.7128571428572
2020-04-13,18.52320098876953,18.917312161112253,18.262938947347507,18.909875940692878,10434000,1043.4,1043.4,1043.4,1043.4,0.0,797.3542857142858
2020-04-14,18.173704147338867,18.448837165995506,17.965494264812225,18.173704147338867,12335200,1233.52,1233.52,1233.52,1233.52,0.0,810.0185714285714
2020-04-15,16.98393440246582,17.378045472304372,16.783160758303897,17.340864379877914,23633000,2363.3,2363.3,2363.3,2363.3,0.0,852.6835714285714
2020-04-16,16.247766494750977,16.589824049983303,16.151097068575776,16.508028479735497,19866500,1986.65,1986.65,1986.65,1986.65,0.0,808.1464285714285
2020-04-17,17.422664642333984,17.437537082102267,16.708803134909438,16.768291475668658,14878100,1487.81,1487.81,1487.81,1487.81,0.0,669.9671428571428
2020-04-20,16.619569778442383,17.095476460002953,16.485720669675025,16.552645224058704,18106000,1810.6,1810.6,1810.6,1810.6,0.0,690.3735714285714
2020-04-21,16.09160804748535,16.493155335980465,15.82391127346893,16.017248699228023,23740700,2374.07,2374.07,2374.07,2374.07,0.0,718.7692857142856
2020-04-22,17.348304748535156,17.430101753127715,16.894705240614957,17.088042712543007,14883100,1488.31,1488.31,1488.31,1488.31,0.0,765.8485714285714
2020-04-23,17.385482788085938,17.76472147582823,17.296250989978255,17.42266388589235,14592300,1459.23,1459.23,1459.23,1459.23,0.0,685.7407142857144
2020-04-24,17.392919540405273,17.712669899765352,17.13265893935768,17.54164109955867,13161700,1316.17,1316.17,1316.17,1316.17,0.0,578.0828571428572
2020-04-27,18.077035903930664,18.143960462771968,16.97650092036192,17.20701805730759,16002100,1600.21,1600.21,1600.21,1600.21,0.0,572.9935714285715
2020-04-28,17.965497970581055,18.218323802116366,17.675492453713993,17.824212613355066,11909000,1190.9,1190.9,1190.9,1190.9,0.0,573.1964285714286
2020-04-29,18.90987205505371,18.93961551230544,18.604994172076392,18.664482504893584,12443500,1244.35,1244.35,1244.35,1244.35,0.0,541.4157142857144
2020-04-30,17.697795867919922,18.069598314038526,17.549075740460747,18.02498241763215,18558100,1855.81,1855.81,1855.81,1855.81,0.0,501.60428571428577
2020-05-01,16.97650146484375,17.259070730325657,16.827779903023423,17.043426025831504,13474900,1347.49,1347.49,1347.49,1347.49,0.0,429.0092857142858
2020-05-04,17.288818359375,17.37061537321537,16.753423204645514,16.864963684591554,14212700,1421.27,1421.27,1421.27,1421.27,0.0,420.69928571428574
2020-05-05,17.749849319458008,18.38934855936342,17.697795785859192,18.1588314409666,13556300,1355.63,1355.63,1355.63,1355.63,0.0,344.6892857142857
2020-05-06,17.534202575683594,18.0026730143237,17.489586681125896,17.958057119766003,11111900,1111.19,1111.19,1111.19,1111.19,0.0,335.2457142857143
2020-05-07,17.891136169433594,18.28524733589852,17.809340582668423,18.106782303437235,10125600,1012.56,1012.56,1012.56,1012.56,0.0,306.6592857142858
2020-05-08,18.349294662475586,18.372201713041708,18.1049416236512,18.349294662475586,8177100,817.71,817.71,817.71,817.71,0.0,297.5207142857143
2020-05-11,17.94458770751953,18.11257906811884,17.860591298994667,17.998039437871565,6961700,696.17,696.17,696.17,696.17,0.0,265.9542857142857
2020-05-12,17.608604431152344,18.196576408020412,17.608604431152344,18.12021616513032,10151300,1015.13,1015.13,1015.13,1015.13,0.0,225.46857142857138
2020-05-13,16.97481346130371,17.68496110072765,16.890818521901554,17.631509378439862,10590400,1059.04,1059.04,1059.04,1059.04,0.0,226.5278571428571
2020-05-14,16.90609359741211,17.020634695251935,16.188311067932407,16.608290238509905,10762400,1076.24,1076.24,1076.24,1076.24,0.0,217.53785714285712
2020-05-15,16.661739349365234,16.99772350677054,16.509020337053972,16.63883229856623,11161100,1116.11,1116.11,1116.11,1116.11,0.0,200.09714285714284
2020-05-18,17.952226638793945,18.234757673104486,17.78423525235121,17.799506137336447,16729400,1672.94,1672.94,1672.94,1672.94,0.0,210.6342857142857
2020-05-19,17.494064331054688,18.097308631791275,17.494064331054688,18.097308631791275,14223600,1422.36,1422.36,1422.36,1422.36,0.0,224.715
2020-05-20,18.036218643188477,18.104941249918546,17.822410284799563,17.982765461253532,10497600,1049.76,1049.76,1049.76,1049.76,0.0,207.65357142857144
2020-05-21,17.852954864501953,18.265299275013184,17.646784115696732,18.120214968746225,10641700,1064.17,1064.17,1064.17,1064.17,0.0,172.3742857142857
2020-05-22,17.547517776489258,17.585698628875797,17.2268058986953,17.547517776489258,7943300,794.33,794.33,794.33,794.33,0.0,186.37857142857143
2020-05-26,17.761322021484375,17.89877014498967,17.677325622353305,17.830046083237022,10086800,1008.68,1008.68,1008.68,1008.68,0.0,197.0007142857143
2020-05-27,18.272939682006836,18.4638395926731,17.929319260227267,18.402751679517923,9544500,954.45,954.45,954.45,954.45,0.0,183.41428571428574
2020-05-28,17.761322021484375,18.188937272928424,17.72314117803832,18.17366493555,8673900,867.39,867.39,867.39,867.39,0.0,182.58785714285713
2020-05-29,17.66969108581543,17.74605132331069,17.348979253495642,17.455884168569167,10202400,1020.24,1020.24,1020.24,1020.24,0.0,179.5878571428572
2020-06-01,18.20421600341797,18.25766774656383,17.57042834413705,17.67733183042877,10749700,1074.97,1074.97,1074.97,1074.97,0.0,174.81571428571428
2020-06-02,19.05181121826172,19.08235444589442,18.792187229355616,18.876182197683566,13095800,1309.58,1309.58,1309.58,1309.58,0.0,168.7907142857143
2020-06-03,19.777223587036133,19.853583816080334,19.509963513606543,19.60159607974963,12323500,1232.35,1232.35,1232.35,1232.35,0.0,171.17071428571427
2020-06-04,19.61687469482422,19.731414346821456,19.28089045337505,19.571057668864768,8651800,865.18,865.18,865.18,865.18,0.0,196.16857142857143
2020-06-05,21.159343719482422,21.334972730256172,20.808088610836165,20.808088610836165,18396600,1839.66,1839.66,1839.66,1839.66,0.0,262.9264285714286
2020-06-08,21.670957565307617,21.816041907545394,21.273886851660656,21.724410764569463,13501700,1350.17,1350.17,1350.17,1350.17,0.0,258.11642857142857
2020-06-09,20.876811981201172,21.075348040569903,20.6477326969414,21.029532475008065,11900500,1190.05,1190.05,1190.05,1190.05,0.0,251.655
2020-06-10,20.143754959106445,20.60955113843696,20.067396171272378,20.533190894152373,9728700,972.87,972.87,972.87,972.87,0.0,240.55357142857142
2020-06-11,18.379837036132812,19.38778799526104,18.349293817966934,19.151072592787045,14777900,1477.79,1477.79,1477.79,1477.79,0.0,275.59000000000003
2020-06-12,18.89908790588379,19.28088766155821,18.48674347065918,19.089987783721,11725100,1172.51,1172.51,1172.51,1172.51,0.0,278.12142857142857
2020-06-15,18.601285934448242,18.77691348546366,17.73841760737146,17.92168132883763,12731300,1273.13,1273.13,1273.13,1273.13,0.0,269.9978571428572
2020-06-16,18.746368408203125,19.250343995716285,18.486744444156884,19.059444107826433,14347700,1434.77,1434.77,1434.77,1434.77,0.0,277.67
2020-06-17,18.097309112548828,18.685279632991428,18.097309112548828,18.631827899901236,12144200,1214.42,1214.42,1214.42,1214.42,0.0,287.1907142857143
2020-06-18,18.089672088623047,18.19657554975665,17.768960248771823,17.89877221862709,8845500,884.55,884.55,884.55,884.55,0.0,299.835
2020-06-19,18.07440185546875,18.52492571766939,17.990405436819298,18.486744865351188,10187300,1018.73,1018.73,1018.73,1018.73,0.0,305.51000000000005
2020-06-22,18.22711944580078,18.32638673310025,18.00567490701298,18.09730748151664,8944100,894.41,894.41,894.41,894.41,0.0,297.63214285714287
2020-06-23,18.456201553344727,18.685280840376656,18.41038598722846,18.654737615116005,9041700,904.17,904.17,904.17,904.17,0.0,292.8128571428571
2020-06-24,17.66969108581543,18.14312339312574,17.570423796586862,18.14312339312574,9409500,940.95,940.95,940.95,940.95,0.0,269.21357142857147
2020-06-25,17.94458770751953,17.94458770751953,17.46352067790081,17.547515629975255,7767700,776.77,776.77,776.77,776.77,0.0,211.33500000000004
2020-06-26,17.37952423095703,17.883499768091298,17.303163992144178,17.85295508998599,9168300,916.83,916.83,916.83,916.83,0.0,186.37571428571434
2020-06-29,17.9293155670166,18.05912753778808,17.66969162547365,17.80713976587291,10671100,1067.11,1067.11,1067.11,1067.11,0.0,185.67285714285714
2020-06-30,17.807140350341797,17.8758644227971,17.348980352789937,17.539880230399007,10279700,1027.97,1027.97,1027.97,1027.97,0.0,172.9557142857143
2020-07-01,17.72314453125,18.051492564758124,17.700237477298614,17.81477711640713,7641100,764.11,764.11,764.11,764.11,0.0,155.73714285714286
2020-07-02,17.8758602142334,18.21948049561043,17.776592942085667,18.051487710737153,6507000,650.7,650.7,650.7,650.7,0.0,142.03214285714287
2020-07-06,18.051494598388672,18.272939187869582,17.898775547855934,18.074403111371396,7313000,731.3,731.3,731.3,731.3,0.0,140.60214285714284
2020-07-07,17.578060150146484,17.936951376748805,17.570423980671915,17.898771985826365,6379300,637.93,637.93,637.93,637.93,0.0,135.72571428571428
2020-07-08,17.68496322631836,17.84531986890551,17.486427193636846,17.578059768893844,6934100,693.41,693.41,693.41,693.41,0.0,123.94928571428571
2020-07-09,16.83736801147461,17.532243424237027,16.822097128722465,17.486427863079733,12854200,1285.42,1285.42,1285.42,1285.42,0.0,142.67357142857142
2020-07-10,17.150442123413086,17.16571446122697,16.82209559911633,16.845002649386863,12842100,1284.21,1284.21,1284.21,1284.21,0.0,133.1757142857143
2020-07-13,17.150442123413086,17.47115393525319,17.104626566421725,17.2955264197444,10344500,1034.45,1034.45,1034.45,1034.45,0.0,142.13571428571427
2020-07-14,17.77659797668457,17.7995050309639,17.1199019002668,17.188625976005895,9389700,938.97,938.97,938.97,938.97,0.0,148.25857142857143
2020-07-15,18.181303024291992,18.219483871770173,17.95985993472019,18.08967190324518,10738200,1073.82,1073.82,1073.82,1073.82,0.0,155.2635714285714
2020-07-16,18.112581253051758,18.326389656702165,18.02095012038058,18.127853593980486,8327200,832.72,832.72,832.72,832.72,0.0,160.75785714285712
2020-07-17,17.75368881225586,18.097309178299074,17.723144132407352,18.082036838374822,9034300,903.43,903.43,903.43,903.43,0.0,155.8042857142857
2020-07-20,17.516969680786133,17.883497023087713,17.50933351243191,17.73841273725785,7636200,763.62,763.62,763.62,763.62,0.0,155.05642857142854
2020-07-21,18.395111083984375,18.692914406932815,17.830047659093555,17.875863218827842,13611500,1361.15,1361.15,1361.15,1361.15,0.0,194.94142857142856
2020-07-22,17.906410217285156,18.05912925501144,17.753689723108295,18.036222200400314,8184500,818.45,818.45,818.45,818.45,0.0,214.8585714285714
2020-07-23,17.730783462524414,17.80714371930486,17.578064405414278,17.646788490871604,9070500,907.05,907.05,907.05,907.05,0.0,213.08642857142857
2020-07-24,17.509336471557617,17.768960413677608,17.494064132268104,17.547515863330965,10917900,1091.79,1091.79,1091.79,1091.79,0.0,220.525
2020-07-27,17.66969108581543,17.66969108581543,17.43297566038547,17.555151457797734,7307800,730.78,730.78,730.78,730.78,0.0,239.64214285714283
2020-07-28,17.425338745117188,17.70787117482103,17.41770257604948,17.524607486547048,10691300,1069.13,1069.13,1069.13,1069.13,0.0,259.84714285714284
2020-07-29,17.730783462524414,17.738419633847535,17.448252405822746,17.532247377475553,6652500,665.25,665.25,665.25,665.25,0.0,246.40928571428572
2020-07-30,17.135175704956055,17.48643082745906,16.974819029045488,17.41007057495168,10342400,1034.24,1034.24,1034.24,1034.24,0.0,272.67928571428575
2020-07-31,16.829734802246094,17.012998519702332,16.608290233371537,16.944274443599923,11132200,1113.22,1113.22,1113.22,1113.22,0.0,260.48071428571427
2020-08-03,16.867910385131836,16.936634445702875,16.677010540534553,16.77627781888704,11781300,1178.13,1178.13,1178.13,1178.13,0.0,258.2971428571429
2020-08-04,18.127851486206055,18.32638752584341,17.700236185075827,17.845320494128206,28004500,2800.45,2800.45,2800.45,2800.45,0.0,364.545
2020-08-05,18.2882022857666,18.731089784412497,18.16602652451601,18.715817450143682,15080000,1508.0,1508.0,1508.0,1508.0,0.0,439.64142857142855
2020-08-06,17.761322021484375,18.066761486801553,17.72314117803832,17.8529531328544,12136100,1213.61,1213.61,1213.61,1213.61,0.0,455.61857142857144
2020-08-07,17.547517776489258,17.555153946966566,17.203898843713976,17.27262292155915,10627000,1062.7,1062.7,1062.7,1062.7,0.0,456.4114285714286
2020-08-10,17.94458770751953,17.94458770751953,17.7536878382906,17.81477573818584,12578500,1257.85,1257.85,1257.85,1257.85,0.0,427.66999999999996
2020-08-11,18.181303024291992,18.58601126885824,18.104942785786044,18.502014860856654,11536400,1153.64,1153.64,1153.64,1153.64,0.0,396.34928571428566
2020-08-12,18.52492332458496,18.792183430484844,18.471471594695064,18.685278514254648,10272700,1027.27,1027.27,1027.27,1027.27,0.0,399.04714285714283
2020-08-13,18.141971588134766,18.59842214920089,18.095551836574884,18.57521227342095,10192400,1019.24,1019.24,1019.24,1019.24,0.0,386.425
2020-08-14,17.78609275817871,17.979503947122296,17.670046339934615,17.840247654985273,10304000,1030.4,1030.4,1030.4,1030.4,0.0,361.4357142857143
2020-08-17,17.60041618347168,17.855718864691042,17.437951511609402,17.809300597817547,12287400,1228.74,1228.74,1228.74,1228.74,0.0,351.43499999999995
2020-08-18,17.298690795898438,17.6855130303283,17.267744308851384,17.437947036390742,12027600,1202.76,1202.76,1202.76,1202.76,0.0,324.4421428571428
2020-08-19,17.205856323242188,17.468895614407323,17.1517014354629,17.267747834362808,7528600,752.86,752.86,752.86,752.86,0.0,330.22142857142853
2020-08-20,16.989233016967773,17.089807631300342,16.904133122851547,17.020179506180817,9597300,959.73,959.73,959.73,959.73,0.0,339.35642857142847
2020-08-21,16.6024169921875,16.795828195594776,16.52505369131289,16.772619795576542,12047400,1204.74,1204.74,1204.74,1204.74,0.0,352.2207142857142
2020-08-24,16.95055389404297,17.159438300369423,16.849980740409887,16.958290517493214,13287900,1328.79,1328.79,1328.79,1328.79,0.0,245.20142857142855
2020-08-25,16.7261962890625,17.19038185158458,16.64109491398216,17.167173458824426,10788200,1078.82,1078.82,1078.82,1078.82,0.0,170.73857142857142
2020-08-26,16.540525436401367,16.702991614288955,16.49410716083793,16.633363463138615,7356600,735.66,735.66,735.66,735.66,0.0,174.22214285714284
2020-08-27,16.354848861694336,16.66430792929488,16.277485570404394,16.64883468079281,10231000,1023.1,1023.1,1023.1,1023.1,0.0,183.9742857142857
2020-08-28,16.540525436401367,16.610153587551707,16.362587483732888,16.5095804112292,7871900,787.19,787.19,787.19,787.19,0.0,186.88571428571427
2020-08-31,16.192380905151367,16.57146656313964,16.176907659777992,16.54825669507958,7775700,777.57,777.57,777.57,777.57,0.0,180.12928571428571
2020-09-01,16.068601608276367,16.36258596028708,16.0067100880841,16.176911399710278,11397700,1139.77,1139.77,1139.77,1139.77,0.0,196.9742857142857
2020-09-02,15.913869857788086,16.091807769154254,15.867451592999092,16.006707862976103,12777000,1277.7,1277.7,1277.7,1277.7,0.0,206.25285714285715
2020-09-03,15.944820404052734,16.316169567969872,15.859719000634486,15.937083778686493,13144900,1314.49,1314.49,1314.49,1314.49,0.0,208.08357142857145
2020-09-04,15.890668869018555,16.24654485760631,15.712729399113957,16.23107160359535,11604600,1160.46,1160.46,1160.46,1160.46,0.0,204.9185714285714
2020-09-08,15.588939666748047,15.836505722848866,15.441946767584403,15.759142437024927,13793400,1379.34,1379.34,1379.34,1379.34,0.0,218.69714285714286
2020-09-09,15.720466613769531,16.022187700208345,15.681784952906884,15.991242666640384,11437500,1143.75,1143.75,1143.75,1143.75,0.0,203.3892857142857
2020-09-10,15.403266906738281,15.937082199221214,15.387793657539296,15.906135700823242,13894700,1389.47,1389.47,1389.47,1389.47,0.0,206.16428571428574
2020-09-11,15.519309997558594,15.65856625927589,15.349108719687422,15.511573374617639,10331700,1033.17,1033.17,1033.17,1033.17,0.0,214.11357142857142
2020-09-14,15.349116325378418,15.565737448233962,15.318169818280195,15.565737448233962,9731200,973.12,973.12,973.12,973.12,0.0,209.54214285714286
2020-09-15,15.209856986999512,15.596679395571444,15.186647111265458,15.426478067019533,12800900,1280.09,1280.09,1280.09,1280.09,0.0,213.61357142857142
2020-09-16,15.441951751708984,15.666309484721525,15.124757455499271,15.279487028308647,14637100,1463.71,1463.71,1463.71,1463.71,0.0,202.21785714285716
2020-09-17,15.13249397277832,15.318168573446762,15.031920784103539,15.21759538477198,15839000,1583.9,1583.9,1583.9,1583.9,0.0,190.27142857142857
2020-09-18,14.606412887573242,14.939080381130744,14.598677738262422,14.877188857371928,19415800,1941.58,1941.58,1941.58,1941.58,0.0,198.9692857142857
2020-09-21,14.173174858093262,14.242803019727107,14.010710131354683,14.165438231732768,17000200,1700.02,1700.02,1700.02,1700.02,0.0,215.53642857142853
2020-09-22,14.296953201293945,14.683775537750664,14.188643419281298,14.575465755738017,10344100,1034.41,1034.41,1034.41,1034.41,0.0,237.2085714285714
2020-09-23,13.902398109436035,14.467159999273917,13.879189707181267,14.436213495453531,12163900,1216.39,1216.39,1216.39,1216.39,0.0,240.355
2020-09-24,13.871451377868652,14.049389326154259,13.701248578977777,14.049389326154259,16710500,1671.05,1671.05,1671.05,1671.05,0.0,270.2028571428571
2020-09-25,13.817296028137207,13.863714301044519,13.64709323479325,13.809559403384274,14525300,1452.53,1452.53,1452.53,1452.53,0.0,274.8092857142857
2020-09-28,14.064863204956055,14.196382884701368,14.010708303109821,14.103544856100392,14455400,1445.54,1445.54,1445.54,1445.54,0.0,259.6742857142857
2020-09-29,13.67030143737793,13.894657625336423,13.592936674919441,13.886922477139674,14968900,1496.89,1496.89,1496.89,1496.89,0.0,246.5142857142857
2020-09-30,13.507835388183594,13.770874697114532,13.422735476901316,13.70898318181373,16196100,1619.61,1619.61,1619.61,1619.61,0.0,237.72857142857137
2020-10-01,13.020442008972168,13.268008110471593,12.966287108720463,13.182908185337642,18172600,1817.26,1817.26,1817.26,1817.26,0.0,226.39642857142854
2020-10-02,13.035916328430176,13.09007123312369,12.672302295870043,12.695512173143184,20237100,2023.71,2023.71,2023.71,2023.71,0.0,236.85357142857143
2020-10-05,13.298954010009766,13.329899033493668,13.043651294923833,13.128751216212281,12696000,1269.6,1269.6,1269.6,1269.6,0.0,268.7921428571429
2020-10-06,13.097805976867676,13.585201524686289,13.051387704601682,13.469155106216169,16098800,1609.88,1609.88,1609.88,1609.88,0.0,279.98214285714283
2020-10-07,13.175169944763184,13.221588214200237,12.950812270532092,13.074595306104356,13702200,1370.22,1370.22,1370.22,1370.22,0.0,288.5157142857143
2020-10-08,13.531047821044922,13.546521071701559,13.275745087652014,13.275745087652014,14478200,1447.82,1447.82,1447.82,1447.82,0.0,268.51
2020-10-09,13.430474281311035,13.724458657818051,13.39179115571119,13.678040382708598,11540400,1154.04,1154.04,1154.04,1154.04,0.0,272.23999999999995
2020-10-12,13.337634086608887,13.368580582056458,13.19837780831505,13.306689066771433,13252600,1325.26,1325.26,1325.26,1325.26,0.0,236.9264285714286
2020-10-13,12.90439510345459,13.151961195747482,12.842503580381369,13.12875132124116,17753600,1775.36,1775.36,1775.36,1775.36,0.0,256.07785714285717
2020-10-14,12.834765434265137,13.02043998147715,12.7728739185278,12.780610542446235,13017100,1301.71,1301.71,1301.71,1301.71,0.0,257.4342857142857
2020-10-15,12.718719482421875,12.726456106617512,12.27774149473673,12.362842147473467,18613900,1861.39,1861.39,1861.39,1861.39,0.0,281.80285714285714
2020-10-16,12.571728706359863,12.710985014281828,12.401527372016595,12.517573803414752,17779500,1777.95,1777.95,1777.95,1777.95,0.0,287.2635714285714
2020-10-19,12.401524543762207,12.726455362940564,12.386051296275118,12.540779344315705,14844000,1484.4,1484.4,1484.4,1484.4,0.0,304.56357142857144
2020-10-20,12.494362831115723,12.58720085345847,12.393789659553859,12.471154432237764,14079500,1407.95,1407.95,1407.95,1407.95,0.0,301.25857142857143
2020-10-21,12.246796607971191,12.424734550312971,12.246796607971191,12.393789526936713,13462000,1346.2,1346.2,1346.2,1346.2,0.0,291.5514285714286
2020-10-22,12.455681800842285,12.47889020087224,12.061122768618898,12.084331906454041,18373500,1837.35,1837.35,1837.35,1837.35,0.0,311.88714285714286
2020-10-23,12.416997909545898,12.633618975341378,12.28547897804848,12.587200702531735,15353000,1535.3,1535.3,1535.3,1535.3,0.0,279.59714285714284
2020-10-26,12.223587036132812,12.40926233441263,12.092067371345289,12.39378908547051,19148600,1914.86,1914.86,1914.86,1914.86,0.0,282.40285714285716
2020-10-27,11.898655891418457,12.107539582322751,11.87544675638578,12.09980369584859,22195500,2219.55,2219.55,2219.55,2219.55,0.0,287.04785714285714
2020-10-28,11.52730655670166,11.83676490144712,11.488624909187969,11.604671327339307,27748600,2774.86,2774.86,2774.86,2774.86,0.0,321.17
2020-10-29,11.805818557739258,11.836764316905077,11.403522950778504,11.589197505773422,28288100,2828.81,2828.81,2828.81,2828.81,0.0,304.0392857142857
2020-10-30,11.976020812988281,11.991494062699529,11.790346243284235,11.875447641085788,22618400,2261.84,2261.84,2261.84,2261.84,0.0,332.3071428571428
2020-11-02,12.455681800842285,12.54851835218286,12.006967867735165,12.239060721696982,18342400,1834.24,1834.24,1834.24,1834.24,0.0,330.69999999999993
2020-11-03,12.517573356628418,12.827030987848264,12.455681830384448,12.803821112152882,21144500,2114.45,2114.45,2114.45,2114.45,0.0,316.8828571428571
2020-11-04,12.478890419006348,12.656829850805236,12.254534186336175,12.478890419006348,15746600,1574.66,1574.66,1574.66,1574.66,0.0,315.4621428571428
2020-11-05,12.49072551727295,12.648536928843507,12.443382695802246,12.530178370165588,14209300,1420.93,1420.93,1420.93,1420.93,0.0,320.48285714285703
2020-11-06,12.340804100036621,12.656426132844754,12.309241972005857,12.490724020057629,17539800,1753.98,1753.98,1753.98,1753.98,0.0,323.30428571428564
2020-11-09,14.266094207763672,14.794760371920326,14.18718851811326,14.58171546136447,50503300,5050.33,5050.33,5050.33,5050.33,0.0,553.2971428571428
2020-11-10,15.070931434631348,15.252413490223514,14.936792196802129,15.244522769762849,36959100,3695.91,3695.91,3695.91,3695.91,0.0,645.6307142857142
2020-11-11,14.8973388671875,15.489129367560432,14.81054395053353,15.481240151956401,23230200,2323.02,2323.02,2323.02,2323.02,0.0,708.6121428571429
2020-11-12,14.423908233642578,14.92101161114999,14.352893250427071,14.613281020550216,18017600,1801.76,1801.76,1801.76,1801.76,0.0,724.2699999999999
2020-11-13,14.834216117858887,14.881560446310383,14.526485507930282,14.550157672156029,11526100,1152.61,1152.61,1152.61,1152.61,0.0,743.5264285714285
2020-11-16,15.591706275939941,15.773188323744169,15.402333508013665,15.75740688350007,18338200,1833.82,1833.82,1833.82,1833.82,0.0,770.4207142857142
2020-11-17,15.82053279876709,15.875767845414613,15.260305156352425,15.433896502241236,17444900,1744.49,1744.49,1744.49,1744.49,0.0,737.1364285714286
