Date,Close CVX,High CVX,Low CVX,Open CVX,Volume CVX,Close,Open,High,Low,Volume,ATR
2019-06-18,93.22978210449219,93.94267743169009,92.41829720940808,92.48655019038031,4884300,488.43,488.43,488.43,488.43,0.0,93.18571428571431
2019-06-19,93.1994400024414,93.64689740030373,92.69131522045346,92.91125112298077,3847100,384.71,384.71,384.71,384.71,0.0,88.85571428571428
2019-06-20,94.25362396240234,94.57214946827212,93.73791352075537,94.27637495766265,7771700,777.17,777.17,777.17,777.17,0.0,109.08928571428571
2019-06-21,94.74656677246094,95.70972871474189,94.2156910225599,94.6479772149398,14287900,1428.79,1428.79,1428.79,1428.79,0.0,149.9264285714286
2019-06-24,94.73141479492188,95.08785668543409,94.35979593122957,94.45080569529733,5542600,554.26,554.26,554.26,554.26,0.0,206.21285714285713
2019-06-25,93.76823425292969,94.88307912105837,93.65447350975317,94.67830862611831,4713300,471.33,471.33,471.33,471.33,0.0,211.20857142857145
2019-06-26,93.98818969726562,94.70866491039673,93.95026751294802,94.47356356874378,5054800,505.48,505.48,505.48,505.48,0.0,197.47357142857143
2019-06-27,93.36629486083984,94.19294516525203,93.19944652406723,93.9805948406732,3551700,355.17,355.17,355.17,355.17,0.0,193.73142857142855
2019-06-28,94.37496185302734,94.40529843935742,93.3738776485835,93.59381355989244,7048300,704.83,704.83,704.83,704.83,0.0,216.09500000000003
2019-07-01,94.67829895019531,95.43669611238315,94.3142715525674,95.07266871475524,5526900,552.69,552.69,552.69,552.69,0.0,226.3642857142857
2019-07-02,93.22978210449219,94.58731399180343,92.82024686032184,94.45838783700322,5747700,574.77,574.77,574.77,574.77,0.0,216.3342857142857
2019-07-03,93.54830169677734,93.5634728823351,92.7747390305784,93.2297762334079,2725800,272.58,272.58,272.58,272.58,0.0,237.87071428571429
2019-07-05,93.6924057006836,93.8440828503901,93.0098469547796,93.38904561515822,3458900,345.89,345.89,345.89,345.89,0.0,238.63214285714284
2019-07-08,93.73789978027344,94.10951281598228,93.60138804260932,93.78340755023608,3505200,350.52,350.52,350.52,350.52,0.0,232.875
2019-07-09,93.54830169677734,94.14743623184576,93.33595138786438,93.96542250793635,3955600,395.56,395.56,395.56,395.56,0.0,231.34071428571428
2019-07-10,95.13334655761719,95.26985828497277,94.12467689360716,94.12467689360716,4743500,474.35,474.35,474.35,474.35,0.0,229.56
2019-07-11,95.12576293945312,95.31536224326403,94.49629186213414,95.31536224326403,3548000,354.8,354.8,354.8,354.8,0.0,210.0664285714286
2019-07-12,95.5428695678711,95.74763423976248,94.89822740152671,95.08782667724901,3974400,397.44,397.44,397.44,397.44,0.0,166.56785714285715
2019-07-15,95.345703125,95.86141348606164,95.00442089108624,95.6035554124749,3739200,373.92,373.92,373.92,373.92,0.0,105.78142857142858
2019-07-16,94.61763763427734,95.39120024336141,94.23843902889836,95.17884995012703,4697600,469.76,469.76,469.76,469.76,0.0,106.70357142857142
2019-07-17,94.1474380493164,95.01201048721619,94.08676487813801,94.54180787586385,3874200,387.42,387.42,387.42,387.42,0.0,110.14571428571426
2019-07-18,94.55696105957031,94.83757010043377,93.55587700890756,94.13226048841379,5770700,577.07,577.07,577.07,577.07,0.0,112.95571428571428
2019-07-19,94.8299789428711,95.11058796726547,94.49628235019789,94.55695550997683,4880900,488.09,488.09,488.09,488.09,0.0,94.33571428571427
2019-07-22,95.03475952148438,95.3684561699769,94.39770859557532,95.08026729198642,3275800,327.58,327.58,327.58,327.58,0.0,94.93357142857143
2019-07-23,95.42154693603516,95.72490700970165,94.63281305894714,94.98167511852435,4295300,429.53,429.53,429.53,429.53,0.0,100.63857142857144
2019-07-24,95.96759796142578,96.27095804789464,95.30021040008421,95.45947314360507,4796900,479.69,479.69,479.69,479.69,0.0,82.63642857142858
2019-07-25,95.27745056152344,96.31645694383926,95.04993484355964,96.31645694383926,4586800,458.68,458.68,458.68,458.68,0.0,78.9007142857143
2019-07-26,93.82892608642578,94.9892731682115,93.51040057105577,94.98168757419424,6971700,697.17,697.17,697.17,697.17,0.0,95.60499999999999
2019-07-29,94.2156982421875,94.52663812349597,93.57105591433735,93.64690027251653,4377500,437.75,437.75,437.75,437.75,0.0,110.91785714285713
2019-07-30,94.29911804199219,94.61006371409785,93.57105732417708,94.11710430906646,3871700,387.17,387.17,387.17,387.17,0.0,108.90285714285713
2019-07-31,93.36629486083984,94.56456401937736,92.88850663053749,93.8213320972391,7199500,719.95,719.95,719.95,719.95,0.0,124.13357142857141
2019-08-01,91.56889343261719,93.85167105164135,91.24278234418517,92.52447570343632,7928400,792.84,792.84,792.84,792.84,0.0,126.2942857142857
2019-08-02,91.56128692626953,92.93398386315512,89.36193411905893,92.35760043132298,9026200,902.62,902.62,902.62,902.62,0.0,132.45571428571427
2019-08-05,90.05209350585938,91.42479654920804,89.07376029752471,90.3933757614806,8620300,862.03,862.03,862.03,862.03,0.0,128.5092857142857
2019-08-06,90.53746032714844,90.65122107024382,89.22543634363541,90.03692115808522,6788000,678.8,678.8,678.8,678.8,0.0,135.71571428571428
2019-08-07,90.32510375976562,90.85598526201088,88.69454865148103,89.14959159229448,6853700,685.37,685.37,685.37,685.37,0.0,122.63857142857144
2019-08-08,93.45731353759766,93.53315211987982,90.56781552790974,90.62090311411855,8868100,886.81,886.81,886.81,886.81,0.0,130.67142857142858
2019-08-09,92.84297943115234,93.95782418804542,92.4410298599974,93.36627532588449,5051700,505.17,505.17,505.17,505.17,0.0,146.46642857142857
2019-08-12,92.18318939208984,93.38903825978662,91.69781560792251,93.2904486988536,3936500,393.65,393.65,393.65,393.65,0.0,147.15
2019-08-13,92.82023620605469,93.05533749501186,91.23518877799494,91.7736501151588,5806400,580.64,580.64,580.64,580.64,0.0,156.92357142857142
2019-08-14,89.2936782836914,91.45510899096587,89.24817630652069,91.02282284951097,7175600,717.56,717.56,717.56,717.56,0.0,165.20285714285714
2019-08-15,88.69457244873047,89.3695456629618,87.564561957708,88.91450838617065,6272600,627.26,627.26,627.26,627.26,0.0,154.6178571428571
2019-08-16,88.73286437988281,89.37646993794326,88.38807965471665,89.18492156938599,6239100,623.91,623.91,623.91,623.91,0.0,136.32714285714286
2019-08-19,89.88214874267578,90.27290902587205,89.61398221326341,89.74423369246486,6443700,644.37,644.37,644.37,644.37,0.0,134.1757142857143
2019-08-20,88.9780502319336,89.79021932771953,88.61794419245022,89.74424374210622,5150900,515.09,515.09,515.09,515.09,0.0,119.63999999999999
2019-08-21,90.31890869140625,90.57941758173075,89.89750567570775,90.24995406624596,4578400,457.84,457.84,457.84,457.84,0.0,118.52285714285713
2019-08-22,90.20397186279297,90.9778231621936,89.98943275219408,90.91653211904412,4362100,436.21,436.21,436.21,436.21,0.0,112.22642857142857
2019-08-23,88.25017547607422,90.45681084950134,87.61423341111532,89.24622945361448,7653400,765.34,765.34,765.34,765.34,0.0,132.83642857142857
2019-08-26,88.6792221069336,89.04699750944992,88.2578192460578,88.81713715217826,3966400,396.64,396.64,396.64,396.64,0.0,146.0842857142857
2019-08-27,88.74819946289062,89.66762937598682,88.14290586262506,89.08532064670972,4237100,423.71,423.71,423.71,423.71,0.0,147.54857142857142
2019-08-28,89.51439666748047,89.79788454872562,88.78650926470984,89.19259676929205,4153500,415.35,415.35,415.35,415.35,0.0,133.75714285714284
2019-08-29,90.04307556152344,90.28825729674962,89.32285750244299,89.79023609859189,4467300,446.73,446.73,446.73,446.73,0.0,108.73857142857143
2019-08-30,90.19630432128906,91.16170981692655,89.82087112404946,90.39551627813964,4881100,488.11,488.11,488.11,488.11,0.0,103.72857142857143
2019-09-03,89.08531951904297,89.13129510603079,87.76747155244487,88.70222275250343,5672500,567.25,567.25,567.25,567.25,0.0,96.02499999999999
2019-09-04,89.836181640625,90.82457188850464,89.77488476193663,90.01240870545604,4595600,459.56,459.56,459.56,459.56,0.0,93.93714285714285
2019-09-05,90.135009765625,91.23066678824148,89.84385831777186,90.4185034867191,5394300,539.43,539.43,539.43,539.43,0.0,93.19214285714285
2019-09-06,90.61005401611328,90.74796909374118,89.94346349997956,90.02774526106289,4578200,457.82,457.82,457.82,457.82,0.0,98.78214285714286
2019-09-09,91.47583770751953,91.6597225031353,90.85522286882113,90.97781078403422,5048000,504.8,504.8,504.8,504.8,0.0,100.67642857142857
2019-09-10,93.3606948852539,94.46401560950244,91.87428318241201,92.11946491606794,8728800,872.88,872.88,872.88,872.88,0.0,117.73357142857142
2019-09-11,92.92394256591797,94.22647496469862,92.22670955198062,93.63650272269787,5509500,550.95,550.95,550.95,550.95,0.0,136.6392857142857
2019-09-12,93.0312271118164,93.61353589461464,91.60610652361672,91.97388203001385,5818300,581.83,581.83,581.83,581.83,0.0,137.29999999999998
2019-09-13,93.09251403808594,93.72079249982792,92.89330208321378,93.66715918646919,4885400,488.54,488.54,488.54,488.54,0.0,120.45428571428569
2019-09-16,95.09994506835938,95.98106297010406,94.21882132102185,95.66692665583862,10683900,1068.39,1068.39,1068.39,1068.39,0.0,135.53642857142856
2019-09-17,94.92372131347656,95.48304519395805,93.9046824582064,95.09994840736863,7246500,724.65,724.65,724.65,724.65,0.0,158.15571428571428
2019-09-18,95.14590454101562,95.16888940962822,94.25711731738016,94.6632047633743,4801500,480.15,480.15,480.15,480.15,0.0,175.02285714285713
2019-09-19,94.74748992919922,95.75120153209778,94.56359928248172,95.59795932649985,4034500,403.45,403.45,403.45,403.45,0.0,178.26000000000002
2019-09-20,95.253173828125,95.63627057065214,94.75514689372123,95.00799214673133,10420700,1042.07,1042.07,1042.07,1042.07,0.0,220.92000000000002
2019-09-23,95.69757843017578,95.77419661835185,94.66321827581619,94.66321827581619,4705500,470.55,470.55,470.55,470.55,0.0,256.09000000000003
2019-09-24,94.80876922607422,95.55964132654562,94.41035123203892,95.52132931849205,6232100,623.21,623.21,623.21,623.21,0.0,259.3021428571429
2019-09-25,94.632568359375,95.1229317707857,94.1728533918766,94.60958348783903,3762500,376.25,376.25,376.25,376.25,0.0,271.2371428571429
2019-09-26,92.06581115722656,94.62489456883128,91.98152940696725,94.44100977080751,7834400,783.44,783.44,783.44,783.44,0.0,294.49285714285713
2019-09-27,90.87055206298828,92.13477256459399,90.75562186364363,91.56779098557784,6850700,685.07,685.07,685.07,685.07,0.0,298.1635714285714
2019-09-30,90.87055206298828,91.49883052773394,90.72497926637162,90.82458232148753,6108300,610.83,610.83,610.83,610.83,0.0,277.175
2019-10-01,88.8861083984375,91.52947360030714,88.78649950357318,91.38389496663923,7116600,711.66,711.66,711.66,711.66,0.0,261.38214285714287
2019-10-02,86.035888671875,88.19655460669082,85.52254031134642,88.15824258461217,9702400,970.24,970.24,970.24,970.24,0.0,277.6464285714286
2019-10-03,86.69478607177734,86.72543450984674,84.60307547687769,85.8596322097638,5315300,531.53,531.53,531.53,531.53,0.0,302.31928571428574
2019-10-04,87.23115539550781,87.34608562465911,86.23510704924985,87.0396069621204,4757300,475.73,475.73,475.73,475.73,0.0,264.8871428571428
2019-10-07,86.7790756225586,87.92070227679424,86.75609075333657,87.31540872304718,4694000,469.4,469.4,469.4,469.4,0.0,240.7864285714286
2019-10-08,85.59149169921875,86.38833379444809,85.51487350355305,85.8979703274752,5323900,532.39,532.39,532.39,532.39,0.0,227.82142857142858
2019-10-09,86.6871337890625,87.73682100865786,86.04353404257259,86.2657250177232,4601700,460.17,460.17,460.17,460.17,0.0,227.50142857142853
2019-10-10,87.79810333251953,87.95134552761085,86.80971894074261,86.9859401581076,3555500,355.55,355.55,355.55,355.55,0.0,189.35857142857142
2019-10-11,88.99337005615234,89.66761818523544,88.38807653142898,88.64092177193217,5134200,513.42,513.42,513.42,513.42,0.0,159.81214285714285
2019-10-14,89.016357421875,89.17725734882096,88.45703361769806,88.55664250980193,2571300,257.13,257.13,257.13,257.13,0.0,167.21428571428572
2019-10-15,89.115966796875,90.11968428709064,88.72521230893958,88.76351847773712,3742700,374.27,374.27,374.27,374.27,0.0,157.94142857142856
2019-10-16,88.196533203125,89.38413545222976,88.17354833369332,89.05467201732661,3608900,360.89,360.89,360.89,360.89,0.0,129.81214285714285
2019-10-17,88.38041687011719,88.92441354019233,88.05095343944156,88.57962881195631,3722400,372.24,372.24,372.24,372.24,0.0,123.59642857142856
2019-10-18,87.91304016113281,88.55664573797036,87.91304016113281,88.21951872888438,5679900,567.99,567.99,567.99,567.99,0.0,132.2757142857143
2019-10-21,89.34583282470703,89.45309945705093,88.5336695096482,88.5336695096482,3926300,392.63,392.63,392.63,392.63,0.0,137.5992857142857
2019-10-22,90.2575912475586,90.83989406395368,89.2538738475032,89.36114046344926,4095000,409.5,409.5,409.5,409.5,0.0,120.3342857142857
2019-10-23,90.39550018310547,90.42614277507933,89.4760645929122,89.95110660679164,4148500,414.85,414.85,414.85,414.85,0.0,89.38
2019-10-24,90.08903503417969,91.0314497855366,89.882159511282,90.77094679592335,3873900,387.39,387.39,387.39,387.39,0.0,87.35571428571428
2019-10-25,90.92417907714844,91.06209413768838,90.17331273855841,90.23460377444876,3369100,336.91,336.91,336.91,336.91,0.0,90.50928571428572
2019-10-28,90.77859497070312,91.56777322320896,90.13498948657566,91.23830983331324,5076300,507.63,507.63,507.63,507.63,0.0,98.2042857142857
2019-10-29,90.51042938232422,91.23065308985208,90.17330824216418,90.38784147106387,4548400,454.84,454.84,454.84,454.84,0.0,96.81642857142856
2019-10-30,89.15425109863281,90.54872264332751,88.51064569960941,90.54872264332751,4690900,469.09,469.09,469.09,469.09,0.0,90.36142857142856
2019-10-31,88.9857177734375,89.15428128848988,88.35743930089227,88.7711845163137,7177700,717.77,717.77,717.77,717.77,0.0,96.84785714285714
2019-11-01,89.03935241699219,89.35349458075108,87.36138665922033,88.48769212152786,7684700,768.47,768.47,768.47,768.47,0.0,82.16285714285713
2019-11-04,93.14613342285156,93.37599378606983,89.65995103906187,89.82085680066977,10348800,1034.88,1034.88,1034.88,1034.88,0.0,92.82500000000002
2019-11-05,93.42963409423828,93.82038855716893,92.4948771206226,92.88563742914555,6971200,697.12,697.12,697.12,697.12,0.0,115.99500000000002
2019-11-06,91.8666000366211,93.5828718065542,91.78998185722622,93.42963544776445,6104700,610.47,610.47,610.47,610.47,0.0,121.37357142857145
2019-11-07,93.3913345336914,93.47561629471934,92.18841085290276,92.80902577902381,5440700,544.07,544.07,544.07,544.07,0.0,112.13428571428574
2019-11-08,92.65577697753906,92.86264664330862,92.06581057504695,92.68642541794794,4249800,424.98,424.98,424.98,424.98,0.0,108.11500000000001
2019-11-11,92.5638427734375,93.00823644435047,91.95089142841996,92.09646423085539,3870800,387.08,387.08,387.08,387.08,0.0,109.61714285714288
2019-11-12,92.67877960205078,93.51393368781457,92.3110099378707,92.93162489967047,4503600,450.36,450.36,450.36,450.36,0.0,113.75500000000001
2019-11-13,93.69013977050781,93.78974866618286,92.2267132326228,92.2956678413894,5076400,507.64,507.64,507.64,507.64,0.0,115.885
2019-11-14,93.44496154785156,94.1958337739328,93.01589504471524,93.36067979250797,4882800,488.28,488.28,488.28,488.28,0.0,113.66214285714288
2019-11-15,93.34436798095703,93.92467531136079,92.93428507864901,93.79314039990189,5589600,558.96,558.96,558.96,558.96,0.0,106.5164285714286
2019-11-18,91.72724914550781,92.84917430710877,91.41001163309326,92.70990030952045,4885300,488.53,488.53,488.53,488.53,0.0,107.77642857142861
2019-11-19,90.1023941040039,91.9206953632121,89.81611289542472,91.68857003980912,8723000,872.3,872.3,872.3,872.3,0.0,134.1707142857143
2019-11-20,90.791015625,91.36358978887654,89.84705396940268,90.07144018445837,5903100,590.31,590.31,590.31,590.31,0.0,136.55000000000004
2019-11-21,91.89747619628906,92.03675020679466,90.68269962256494,90.99993716440238,5810900,581.09,581.09,581.09,581.09,0.0,133.58714285714288
2019-11-22,91.78913879394531,92.61704364745292,91.76592744622313,92.12184855207592,4786800,478.68,478.68,478.68,478.68,0.0,121.87285714285716
2019-11-25,91.59571838378906,92.24566574494679,91.28622582467719,91.63440790527414,7390000,739.0,739.0,739.0,739.0,0.0,116.34142857142857
2019-11-26,91.13919830322266,91.73497787873664,90.68268681535321,91.56475345624943,10053100,1005.31,1005.31,1005.31,1005.31,0.0,129.17428571428573
2019-11-27,91.35584259033203,91.77366454989043,91.00766057562889,91.29394172894759,4106100,410.61,410.61,410.61,410.61,0.0,166.91
2019-11-29,90.62854766845703,91.16243241718662,90.43511184972228,90.74461034033642,3271000,327.1,327.1,327.1,327.1,0.0,164.3685714285714
2019-12-02,90.37320709228516,91.35585834769212,90.31130622022384,91.2862242940172,5195200,519.52,519.52,519.52,519.52,0.0,175.4057142857143
2019-12-03,89.66908264160156,90.29581263041479,89.52206957136002,89.9089411008874,6135800,613.58,613.58,613.58,613.58,0.0,177.6042857142857
2019-12-04,90.48152160644531,90.76006959963678,90.08691096555883,90.24939631105526,5706700,570.67,570.67,570.67,570.67,0.0,176.57785714285714
2019-12-05,90.00953674316406,91.10051145060606,89.90121318081356,91.00766605612928,5517500,551.75,551.75,551.75,551.75,0.0,176.54642857142858
2019-12-06,91.30941772460938,92.29980787044538,90.51246333860668,90.59756964199771,6735300,673.53,673.53,673.53,673.53,0.0,180.19642857142858
2019-12-09,90.76005554199219,91.21656107484283,90.09463609501047,90.15653104809508,4736100,473.61,473.61,473.61,473.61,0.0,189.44571428571427
2019-12-10,91.2165756225586,91.37132188473575,90.56663423758476,91.3248991867209,4886800,488.68,488.68,488.68,488.68,0.0,163.10999999999999
2019-12-11,89.93215942382812,91.03861224759912,89.854780394447,90.59757303161486,7039600,703.96,703.96,703.96,703.96,0.0,158.345
2019-12-12,91.92841339111328,91.99031425424236,90.21070281002413,90.21070281002413,6462000,646.2,646.2,646.2,646.2,0.0,161.81214285714285
2019-12-13,91.2707290649414,92.49324449528686,91.22430637116835,92.11411205536133,4863400,486.34,486.34,486.34,486.34,0.0,165.9157142857143
2019-12-16,92.35397338867188,92.43908559870201,91.77366608566155,91.96710185333166,5619300,561.93,561.93,561.93,561.93,0.0,152.7207142857143
2019-12-17,91.76593017578125,92.7640594798622,91.55702213687655,92.53193418935356,6755500,675.55,675.55,675.55,675.55,0.0,141.81428571428572
2019-12-18,91.72724914550781,92.57062631193213,91.70403189325016,91.82783362585823,7496700,749.67,749.67,749.67,749.67,0.0,104.63000000000001
2019-12-19,91.40228271484375,91.8742665423213,91.1933746468221,91.74273161418944,6220300,622.03,622.03,622.03,622.03,0.0,107.78214285714286
2019-12-20,92.60157775878906,92.80275262488367,91.37132311609274,92.38493062754482,12171100,1217.11,1217.11,1217.11,1217.11,0.0,136.54357142857143
2019-12-23,93.10450744628906,93.15866922646713,92.19149036386509,92.31528618861867,5875000,587.5,587.5,587.5,587.5,0.0,174.79714285714286
2019-12-24,93.11224365234375,93.45269251206292,92.91880787353813,93.18188360237336,1640100,164.01,164.01,164.01,164.01,0.0,201.98142857142855
2019-12-26,93.31343078613281,93.9478999879218,93.11225589682637,93.36759257519313,3648600,364.86,364.86,364.86,364.86,0.0,214.97642857142858
2019-12-27,93.08131408691406,93.84731824123864,93.03488547836633,93.53781976475432,4138300,413.83,413.83,413.83,413.83,0.0,209.77571428571426
2019-12-30,92.73310089111328,93.88597635200298,92.702150461555,93.18961234810946,4580200,458.02,458.02,458.02,458.02,0.0,198.65214285714282
2019-12-31,93.24378967285156,93.33663507381797,92.26887164036158,92.46230742996401,4215700,421.57,421.57,421.57,421.57,0.0,200.1792857142857
2020-01-02,93.95561981201172,94.11036606240603,93.44494655996661,93.47589699068368,5205000,520.5,520.5,520.5,520.5,0.0,191.8685714285714
2020-01-03,93.63066101074219,94.95376109982979,93.42174705272257,94.22644064377778,6360900,636.09,636.09,636.09,636.09,0.0,195.9992857142857
2020-01-06,93.31343078613281,94.1413357921647,93.10452271495508,93.80862597273924,9953000,995.3,995.3,995.3,995.3,0.0,210.23857142857142
2020-01-07,92.1218490600586,92.64026140920761,91.12371978016284,92.09089862852795,7856900,785.69,785.69,785.69,785.69,0.0,219.81142857142854
2020-01-08,91.0695571899414,92.14505958749234,91.03087357826595,91.72724352352692,7295900,729.59,729.59,729.59,729.59,0.0,215.7028571428571
2020-01-09,90.92255401611328,91.23978561983405,89.89347426862585,90.98444897815226,7345300,734.53,734.53,734.53,734.53,0.0,210.76142857142855
2020-01-10,90.09465789794922,91.06183687434186,90.06370746232162,90.93029604712655,6393800,639.38,639.38,639.38,639.38,0.0,208.44071428571422
2020-01-13,90.26488494873047,90.4583207495945,89.81611247395976,90.1178718510523,6846700,684.67,684.67,684.67,684.67,0.0,169.16999999999993
2020-01-14,89.986328125,90.43509465270131,89.52981660993542,90.14107438928437,7189100,718.91,718.91,718.91,718.91,0.0,126.6435714285714
2020-01-15,89.85478210449219,90.07143512641488,89.48338873043576,89.98632291502878,5808800,580.88,580.88,580.88,580.88,0.0,106.2535714285714
2020-01-16,90.4428482055664,90.74460760142932,90.1023992858472,90.187511515777,7022000,702.2,702.2,702.2,702.2,0.0,100.57285714285715
2020-01-17,89.4292221069336,90.75232199882917,89.38279351029786,90.53567489183213,7885900,788.59,788.59,788.59,788.59,0.0,103.24571428571427
2020-01-21,87.67283630371094,89.09652679967579,87.56451273266046,89.05783728007553,8470300,847.03,847.03,847.03,847.03,0.0,104.2635714285714
2020-01-22,87.3556137084961,87.84306982863068,87.01516479102226,87.51035999651556,5589900,558.99,558.99,558.99,558.99,0.0,122.23428571428569
2020-01-23,87.51034545898438,87.81210480272775,86.55090564562572,86.96872763769922,8007800,800.78,800.78,800.78,800.78,0.0,132.4385714285714
2020-01-24,86.54315948486328,87.41749291468933,86.14854887408508,87.27047984527978,6920000,692.0,692.0,692.0,692.0,0.0,131.95214285714283
2020-01-27,85.41351318359375,85.75396208782112,85.09628153453919,85.30518960555636,7609800,760.98,760.98,760.98,760.98,0.0,111.22142857142853
2020-01-28,85.97833251953125,86.365204056583,85.70751772104207,85.87000896141205,5771900,577.19,577.19,577.19,577.19,0.0,109.37714285714284
2020-01-29,85.39804077148438,86.53543833894325,85.25102767160116,86.23367895732466,4772800,477.28,477.28,477.28,477.28,0.0,112.50642857142854
2020-01-30,86.19499969482422,86.33427371670196,84.3844374104137,84.96474485103883,8382700,838.27,838.27,838.27,838.27,0.0,137.9385714285714
2020-01-31,82.89884948730469,85.11175560529783,82.32628114794474,84.96474250204894,13699600,1369.96,1369.96,1369.96,1369.96,0.0,169.11999999999998
2020-02-03,82.2334213256836,82.98395312832457,81.55252947644638,82.75182782123437,8785500,878.55,878.55,878.55,878.55,0.0,200.9857142857143
2020-02-04,82.67445373535156,83.82732936673327,82.48101794939932,83.31666196147903,9909000,990.9,990.9,990.9,990.9,0.0,206.56500000000003
2020-02-05,85.3283920288086,85.61467911406031,83.6493708417289,83.77316667373528,6914100,691.41,691.41,691.41,691.41,0.0,218.09785714285712
2020-02-06,84.7171401977539,85.63015739783961,84.42311991078097,85.59920696186477,6274000,627.4,627.4,627.4,627.4,0.0,214.00428571428571
2020-02-07,84.29159545898438,84.6784671019528,83.9279351700832,84.28385637323102,4830100,483.01,483.01,483.01,483.01,0.0,218.14714285714285
2020-02-10,84.94926452636719,84.95700361106876,83.81186110610788,83.9820855503905,6011800,601.18,601.18,601.18,601.18,0.0,222.41357142857143
2020-02-11,86.04796600341797,86.17176772800168,85.1581602933438,85.71525624758819,6072700,607.27,607.27,607.27,607.27,0.0,202.27428571428572
2020-02-12,86.690185546875,87.1234798334119,86.35747574737216,87.05384578158645,5725700,572.57,572.57,572.57,572.57,0.0,187.48214285714286
2020-02-13,86.39617156982422,86.91457811520489,86.06346174605005,86.17178532558654,5991900,599.19,599.19,599.19,599.19,0.0,181.61357142857145
2020-02-14,86.16915130615234,86.86583091001627,85.7777580018608,86.76406482870023,5148700,514.87,514.87,514.87,514.87,0.0,182.70928571428573
2020-02-18,86.29438018798828,86.31786282692138,85.19065435282444,85.32372662156992,4975800,497.58,497.58,497.58,497.58,0.0,170.8164285714286
2020-02-19,86.68577575683594,86.96757937597317,86.02040842305689,86.5135617704535,5887500,588.75,588.75,588.75,588.75,0.0,170.19214285714287
2020-02-20,85.95779418945312,86.94410697255448,85.87168718612432,86.71709814306834,4466600,446.66,446.66,446.66,446.66,0.0,154.5564285714286
2020-02-21,85.33157348632812,85.47247532072561,84.26698317581115,85.31591440906833,6443900,644.39,644.39,644.39,644.39,0.0,130.70214285714286
2020-02-24,81.96558380126953,83.72685364336051,81.73857497162638,82.74837039775441,9539800,953.98,953.98,953.98,953.98,0.0,117.71500000000002
2020-02-25,78.8344497680664,82.129981138989,78.27867191413867,82.03605055489281,12871900,1287.19,1287.19,1287.19,1287.19,0.0,133.4907142857143
2020-02-26,76.74439239501953,79.53894007832436,76.71308021704398,78.95185017870412,11990400,1199.04,1199.04,1199.04,1199.04,0.0,118.39500000000001
2020-02-27,73.68368530273438,76.86962586839995,73.64454956412307,75.10835638185343,15783700,1578.37,1578.37,1578.37,1578.37,0.0,140.91785714285714
2020-02-28,73.06532287597656,73.14360633997507,70.5369246546359,70.94397119535499,20835100,2083.51,2083.51,2083.51,2083.51,0.0,166.6857142857143
2020-03-02,75.60935974121094,75.6798136453274,72.18075636037321,73.59759828735383,15050800,1505.08,1505.08,1505.08,1505.08,0.0,199.56142857142862
2020-03-03,73.8872299194336,77.08883035863579,73.0887901803656,75.76591903582586,16525500,1652.55,1652.55,1652.55,1652.55,0.0,209.66000000000005
2020-03-04,77.12796783447266,77.51153162158313,74.88919753289302,75.4371517723819,14753000,1475.3,1475.3,1475.3,1475.3,0.0,219.84214285714293
2020-03-05,76.07904052734375,76.23559547691107,74.31777046986306,74.92051359510462,12814400,1281.44,1281.44,1281.44,1281.44,0.0,231.78785714285718
2020-03-06,74.61521911621094,75.19447953299091,73.12792336895457,73.51931667232793,16861900,1686.19,1686.19,1686.19,1686.19,0.0,254.67571428571432
2020-03-09,63.14739227294922,68.89304890277158,62.62292669520194,64.36854340459328,30595500,3059.55,3059.55,3059.55,3059.55,0.0,351.5378571428572
2020-03-10,66.52120208740234,67.55448007029321,63.43702124160035,67.50750881730684,22642900,2264.29,2264.29,2264.29,2264.29,0.0,401.83000000000004
2020-03-11,64.99476623535156,66.41160797853958,63.99280040775866,64.3685405791997,18412800,1841.28,1841.28,1841.28,1841.28,0.0,421.89571428571435
2020-03-12,59.695308685302734,61.15911582710036,57.033833010869,60.45461265426346,25768200,2576.82,2576.82,2576.82,2576.82,0.0,460.31071428571437
2020-03-13,65.30005645751953,65.36268081857497,58.01231515399767,62.60727462620126,23497500,2349.75,2349.75,2349.75,2349.75,0.0,454.4164285714287
2020-03-16,54.56022644042969,61.44092172537906,54.55240287400207,56.806826248094666,17535300,1753.53,1753.53,1753.53,1753.53,0.0,473.2028571428572
2020-03-17,55.33517837524414,57.127760137356994,51.26468508173889,55.10816957859017,22684200,2268.42,2268.42,2268.42,2268.42,0.0,503.68428571428575
2020-03-18,43.09239959716797,51.84395657643157,42.71666240612037,51.82829750078245,24947300,2494.73,2494.73,2494.73,2494.73,0.0,492.7542857142858
2020-03-19,44.92412567138672,45.78519278390184,40.391790220386326,43.25678925943589,29871000,2987.1,2987.1,2987.1,2987.1,0.0,491.8421428571429
2020-03-20,46.48970031738281,47.476013203636626,44.11785763916753,46.59928997450119,26960400,2696.04,2696.04,2696.04,2696.04,0.0,471.3157142857143
2020-03-23,42.44269561767578,46.49753094232154,41.46421224756038,45.60515160045711,23764000,2376.4,2376.4,2376.4,2376.4,0.0,483.61357142857145
2020-03-24,52.094451904296875,52.95551599110592,47.21768863820093,48.12572099716272,29198800,2919.88,2919.88,2919.88,2919.88,0.0,509.77285714285716
2020-03-25,54.2236328125,57.253019532342364,52.16490591372377,53.456505180580066,22560100,2256.01,2256.01,2256.01,2256.01,0.0,543.345
