Date,Close GLD,High GLD,Low GLD,Open GLD,Volume GLD,Close,Open,High,Low,Volume,ATR
2018-09-17,113.61000061035156,114.02999877929688,113.55000305175781,113.5999984741211,4727300,472.73,472.73,472.73,472.73,0.0,106.42071428571428
2018-09-18,113.44000244140625,113.91000366210938,113.27999877929688,113.79000091552734,4737800,473.78,473.78,473.78,473.78,0.0,94.08571428571429
2018-09-19,113.87999725341797,114.1500015258789,113.68000030517578,113.94000244140625,4223200,422.32,422.32,422.32,422.32,0.0,94.29642857142858
2018-09-20,114.2699966430664,114.37000274658203,113.86000061035156,114.20999908447266,4384200,438.42,438.42,438.42,438.42,0.0,94.12714285714284
2018-09-21,113.48999786376953,113.68000030517578,112.79000091552734,112.87000274658203,6831400,683.14,683.14,683.14,683.14,0.0,108.87214285714285
2018-09-24,113.47000122070312,113.95999908447266,113.43000030517578,113.68000030517578,4435300,443.53,443.53,443.53,443.53,0.0,114.78142857142858
2018-09-25,113.6500015258789,113.88999938964844,113.56999969482422,113.75,3004800,300.48,300.48,300.48,300.48,0.0,109.58285714285715
2018-09-26,113.05000305175781,113.5999984741211,112.66000366210938,113.11000061035156,8297300,829.73,829.73,829.73,829.73,0.0,145.0614285714286
2018-09-27,112.05000305175781,112.41999816894531,111.8499984741211,112.0999984741211,7683400,768.34,768.34,768.34,768.34,0.0,141.79857142857142
2018-09-28,112.76000213623047,113.0,112.06999969482422,112.16000366210938,6020600,602.06,602.06,602.06,602.06,0.0,143.69357142857143
2018-10-01,112.56999969482422,112.62000274658203,112.1500015258789,112.4000015258789,3892600,389.26,389.26,389.26,389.26,0.0,148.3592857142857
2018-10-02,113.87000274658203,114.33000183105469,113.61000061035156,113.69999694824219,10776700,1077.67,1077.67,1077.67,1077.67,0.0,179.49857142857144
2018-10-03,113.41999816894531,114.05000305175781,113.26000213623047,113.87000274658203,6674500,667.45,667.45,667.45,667.45,0.0,203.94285714285712
2018-10-04,113.4800033569336,114.19000244140625,113.26000213623047,113.83000183105469,6616200,661.62,661.62,661.62,661.62,0.0,202.5
2018-10-05,113.80000305175781,114.0999984741211,113.56999969482422,113.80999755859375,7994400,799.44,799.44,799.44,799.44,0.0,207.7135714285714
2018-10-08,112.54000091552734,112.58999633789062,111.9000015258789,112.25,12111600,1211.16,1211.16,1211.16,1211.16,0.0,237.0471428571429
2018-10-09,112.5999984741211,112.66999816894531,111.97000122070312,112.37000274658203,8352300,835.23,835.23,835.23,835.23,0.0,260.22357142857146
2018-10-10,112.87999725341797,112.95999908447266,112.25,112.47000122070312,10571300,1057.13,1057.13,1057.13,1057.13,0.0,274.92357142857145
2018-10-11,115.77999877929688,116.04000091552734,114.08999633789062,114.19999694824219,26810900,2681.09,2681.09,2681.09,2681.09,0.0,373.4407142857143
2018-10-12,115.2300033569336,115.70999908447266,115.08000183105469,115.58000183105469,12939300,1293.93,1293.93,1293.93,1293.93,0.0,455.4085714285715
2018-10-15,116.0,116.52999877929688,115.88999938964844,116.12000274658203,11828400,1182.84,1182.84,1182.84,1182.84,0.0,453.1257142857143
2018-10-16,115.80000305175781,116.5999984741211,115.80000305175781,116.48999786376953,9531800,953.18,953.18,953.18,953.18,0.0,431.72642857142864
2018-10-17,115.79000091552734,116.33000183105469,115.68000030517578,115.88999938964844,7078600,707.86,707.86,707.86,707.86,0.0,444.86428571428576
2018-10-18,115.91999816894531,116.41000366210938,115.62999725341797,115.83000183105469,7964100,796.41,796.41,796.41,796.41,0.0,439.31214285714293
2018-10-19,116.01000213623047,116.23999786376953,115.95999908447266,116.2300033569336,7453900,745.39,745.39,745.39,745.39,0.0,427.75642857142856
2018-10-22,115.70999908447266,115.77999877929688,115.43000030517578,115.56999969482422,5200500,520.05,520.05,520.05,520.05,0.0,394.68
2018-10-23,116.38999938964844,117.25,116.33000183105469,117.16000366210938,12704200,1270.42,1270.42,1270.42,1270.42,0.0,418.9764285714286
2018-10-24,116.66000366210938,116.72000122070312,116.11000061035156,116.37999725341797,8563300,856.33,856.33,856.33,856.33,0.0,448.1378571428572
2018-10-25,116.4000015258789,116.7300033569336,116.19000244140625,116.58000183105469,8303500,830.35,830.35,830.35,830.35,0.0,440.1492857142858
2018-10-26,116.7699966430664,117.6500015258789,116.45999908447266,116.83000183105469,15733100,1573.31,1573.31,1573.31,1573.31,0.0,463.8092857142857
2018-10-29,116.30999755859375,116.54000091552734,115.83999633789062,116.41000366210938,8732500,873.25,873.25,873.25,873.25,0.0,486.9614285714286
2018-10-30,115.80000305175781,116.04000091552734,115.63999938964844,115.8499984741211,7233300,723.33,723.33,723.33,723.33,0.0,481.82000000000005
2018-10-31,115.1500015258789,115.16999816894531,114.66000366210938,114.88999938964844,11409300,1140.93,1140.93,1140.93,1140.93,0.0,395.65142857142865
2018-11-01,116.62999725341797,117.06999969482422,116.18000030517578,116.33000183105469,13662900,1366.29,1366.29,1366.29,1366.29,0.0,312.66571428571433
2018-11-02,116.6500015258789,116.9800033569336,116.38999938964844,116.61000061035156,8796900,879.69,879.69,879.69,879.69,0.0,339.4878571428571
2018-11-05,116.37000274658203,116.66999816894531,116.2300033569336,116.27999877929688,6291500,629.15,629.15,629.15,629.15,0.0,340.97928571428565
2018-11-06,116.04000091552734,116.52999877929688,115.73999786376953,116.44000244140625,7270800,727.08,727.08,727.08,727.08,0.0,330.45142857142855
2018-11-07,116.02999877929688,116.3499984741211,115.9000015258789,116.26000213623047,8392100,839.21,839.21,839.21,839.21,0.0,332.13571428571424
2018-11-08,115.77999877929688,116.1500015258789,115.5,115.7699966430664,7638800,763.88,763.88,763.88,763.88,0.0,333.8721428571429
2018-11-09,114.4800033569336,114.75,114.13999938964844,114.5999984741211,14159200,1415.92,1415.92,1415.92,1415.92,0.0,364.3507142857143
2018-11-12,113.66000366210938,114.05000305175781,113.58000183105469,114.01000213623047,7498600,749.86,749.86,749.86,749.86,0.0,358.3285714285715
2018-11-13,113.69999694824219,113.93000030517578,113.41999816894531,113.72000122070312,9309000,930.9,930.9,930.9,930.9,0.0,341.6821428571429
2018-11-14,114.63999938964844,115.05999755859375,113.45999908447266,113.52999877929688,13950200,1395.02,1395.02,1395.02,1395.02,0.0,372.9778571428571
2018-11-15,114.7699966430664,114.98999786376953,114.55999755859375,114.83000183105469,8910600,891.06,891.06,891.06,891.06,0.0,355.90642857142853
2018-11-16,115.62000274658203,115.87999725341797,115.37000274658203,115.83000183105469,8577000,857.7,857.7,857.7,857.7,0.0,308.28499999999997
2018-11-19,115.66999816894531,115.91999816894531,115.37000274658203,115.44999694824219,8508300,850.83,850.83,850.83,850.83,0.0,298.0671428571428
2018-11-20,115.66999816894531,115.94999694824219,115.37000274658203,115.94000244140625,9075100,907.51,907.51,907.51,907.51,0.0,272.28714285714284
2018-11-21,115.86000061035156,116.3499984741211,115.86000061035156,115.94000244140625,8834200,883.42,883.42,883.42,883.42,0.0,257.9107142857143
2018-11-23,115.7699966430664,115.87999725341797,115.58999633789062,115.76000213623047,3726600,372.66,372.66,372.66,372.66,0.0,259.6364285714286
2018-11-26,115.63999938964844,115.87000274658203,115.52999877929688,115.83999633789062,4018600,401.86,401.86,401.86,401.86,0.0,243.82642857142855
2018-11-27,114.94999694824219,115.62999725341797,114.5999984741211,115.55000305175781,9671100,967.11,967.11,967.11,967.11,0.0,277.2064285714286
2018-11-28,115.37999725341797,116.06999969482422,114.58999633789062,114.76000213623047,13788800,1378.88,1378.88,1378.88,1378.88,0.0,298.6092857142857
2018-11-29,115.73999786376953,116.23999786376953,115.55999755859375,115.97000122070312,6479300,647.93,647.93,647.93,647.93,0.0,345.43928571428575
2018-11-30,115.54000091552734,115.66000366210938,115.04000091552734,115.41999816894531,8169600,816.96,816.96,816.96,816.96,0.0,310.93857142857144
2018-12-03,116.41000366210938,116.7699966430664,116.30000305175781,116.5999984741211,8469500,846.95,846.95,846.95,846.95,0.0,265.505
2018-12-04,117.12000274658203,117.38999938964844,116.93000030517578,117.37000274658203,7186100,718.61,718.61,718.61,718.61,0.0,261.74071428571426
2018-12-06,117.13999938964844,117.69000244140625,116.91999816894531,117.37999725341797,9267600,926.76,926.76,926.76,926.76,0.0,243.45714285714286
2018-12-07,118.08999633789062,118.2300033569336,117.54000091552734,117.62000274658203,10402900,1040.29,1040.29,1040.29,1040.29,0.0,215.56928571428574
2018-12-10,117.68000030517578,117.94000244140625,117.41999816894531,117.69999694824219,8117900,811.79,811.79,811.79,811.79,0.0,229.50785714285718
2018-12-11,117.54000091552734,117.88999938964844,117.3499984741211,117.66999816894531,6395400,639.54,639.54,639.54,639.54,0.0,241.3207142857143
2018-12-12,117.79000091552734,117.94999694824219,117.61000061035156,117.69999694824219,4136800,413.68,413.68,413.68,413.68,0.0,253.405
2018-12-13,117.52999877929688,117.62000274658203,117.26000213623047,117.54000091552734,4131800,413.18,413.18,413.18,413.18,0.0,251.72
2018-12-14,117.05999755859375,117.30000305175781,116.58000183105469,116.62999725341797,7501700,750.17,750.17,750.17,750.17,0.0,239.30785714285716
2018-12-17,117.87000274658203,118.02999877929688,117.3499984741211,117.37000274658203,8454900,845.49,845.49,845.49,845.49,0.0,244.0307142857143
2018-12-18,118.1500015258789,118.19999694824219,117.80999755859375,117.8499984741211,7542900,754.29,754.29,754.29,754.29,0.0,210.17000000000004
2018-12-19,117.43000030517578,118.95999908447266,117.4000015258789,118.23999786376953,13827500,1382.75,1382.75,1382.75,1382.75,0.0,225.64785714285716
2018-12-20,119.23999786376953,119.73999786376953,118.68000030517578,119.11000061035156,18615100,1861.51,1861.51,1861.51,1861.51,0.0,207.6342857142857
2018-12-21,118.72000122070312,119.25,118.56999969482422,119.19000244140625,13629800,1362.98,1362.98,1362.98,1362.98,0.0,231.17000000000002
2018-12-24,120.0199966430664,120.13999938964844,119.56999969482422,119.56999969482422,9736400,973.64,973.64,973.64,973.64,0.0,256.83785714285716
2018-12-26,119.66000366210938,121.0,119.56999969482422,120.62000274658203,14293500,1429.35,1429.35,1429.35,1429.35,0.0,280.2214285714286
2018-12-27,120.56999969482422,120.9000015258789,120.13999938964844,120.56999969482422,11874400,1187.44,1187.44,1187.44,1187.44,0.0,282.6328571428571
2018-12-28,121.05999755859375,121.08000183105469,120.72000122070312,120.80000305175781,6864700,686.47,686.47,686.47,686.47,0.0,310.3071428571428
2018-12-31,121.25,121.26000213623047,120.83000183105469,120.9800033569336,8449400,844.94,844.94,844.94,844.94,0.0,305.30499999999995
2019-01-02,121.33000183105469,121.75,120.87999725341797,121.3499984741211,12776200,1277.62,1277.62,1277.62,1277.62,0.0,323.90714285714284
2019-01-03,122.43000030517578,122.45999908447266,121.7300033569336,121.77999877929688,15440800,1544.08,1544.08,1544.08,1544.08,0.0,326.8071428571429
2019-01-04,121.44000244140625,121.5999984741211,120.69000244140625,121.31999969482422,13334000,1333.4,1333.4,1333.4,1333.4,0.0,341.82
2019-01-07,121.86000061035156,122.22000122070312,121.56999969482422,122.16000366210938,7473600,747.36,747.36,747.36,747.36,0.0,359.6092857142857
2019-01-08,121.52999877929688,121.70999908447266,121.05999755859375,121.1500015258789,7643100,764.31,764.31,764.31,764.31,0.0,354.01142857142855
2019-01-09,122.30999755859375,122.33999633789062,121.44000244140625,121.44999694824219,10555900,1055.59,1055.59,1055.59,1055.59,0.0,368.30285714285714
2019-01-10,121.58999633789062,122.18000030517578,121.56999969482422,121.9800033569336,6672000,667.2,667.2,667.2,667.2,0.0,351.1549999999999
2019-01-11,121.80000305175781,122.05000305175781,121.66000366210938,121.73999786376953,8622400,862.24,862.24,862.24,862.24,0.0,330.8892857142856
2019-01-14,122.08999633789062,122.23999786376953,121.87000274658203,122.1500015258789,6477100,647.71,647.71,647.71,647.71,0.0,310.60357142857134
2019-01-15,121.87999725341797,122.37999725341797,121.62000274658203,122.27999877929688,7512500,751.25,751.25,751.25,751.25,0.0,290.18928571428563
2019-01-16,122.2699966430664,122.44000244140625,122.0199966430664,122.04000091552734,6878100,687.81,687.81,687.81,687.81,0.0,262.16999999999996
2019-01-17,122.11000061035156,122.26000213623047,121.80999755859375,122.02999877929688,8558500,855.85,855.85,855.85,855.85,0.0,256.89357142857136
2019-01-18,121.0199966430664,121.5199966430664,121.0199966430664,121.2300033569336,10896000,1089.6,1089.6,1089.6,1089.6,0.0,237.80642857142854
2019-01-22,121.44999694824219,121.5,120.9000015258789,121.18000030517578,7896500,789.65,789.65,789.65,789.65,0.0,247.9121428571428
2019-01-23,121.27999877929688,121.54000091552734,120.86000061035156,120.95999908447266,5224900,522.49,522.49,522.49,522.49,0.0,236.08928571428564
2019-01-24,121.08999633789062,121.36000061035156,120.91999816894531,121.16000366210938,5662500,566.25,566.25,566.25,566.25,0.0,220.1821428571428
2019-01-25,122.86000061035156,122.91000366210938,122.0199966430664,122.0199966430664,11103300,1110.33,1110.33,1110.33,1110.33,0.0,243.99642857142857
2019-01-28,123.29000091552734,123.29000091552734,122.72000122070312,122.75,8522200,852.22,852.22,852.22,852.22,0.0,220.57285714285712
2019-01-29,123.9800033569336,124.0,123.45999908447266,123.70999908447266,11610200,1161.02,1161.02,1161.02,1161.02,0.0,241.41928571428568
2019-01-30,124.69000244140625,125.06999969482422,123.69999694824219,123.91000366210938,12104000,1210.4,1210.4,1210.4,1210.4,0.0,224.14071428571424
2019-01-31,124.75,125.2300033569336,124.62000274658203,125.18000030517578,10209500,1020.95,1020.95,1020.95,1020.95,0.0,209.93071428571426
2019-02-01,124.5,125.05000305175781,124.37000274658203,124.88999938964844,12485500,1248.55,1248.55,1248.55,1248.55,0.0,212.2564285714286
2019-02-04,123.95999908447266,124.29000091552734,123.81999969482422,123.98999786376953,6878900,687.89,687.89,687.89,687.89,0.0,236.98
2019-02-05,124.27999877929688,124.41999816894531,124.05000305175781,124.29000091552734,6291100,629.11,629.11,629.11,629.11,0.0,233.78285714285713
2019-02-06,123.44000244140625,124.19000244140625,123.4000015258789,124.16000366210938,6595100,659.51,659.51,659.51,659.51,0.0,231.4228571428571
2019-02-07,123.73999786376953,123.94999694824219,123.44000244140625,123.80000305175781,5935500,593.55,593.55,593.55,593.55,0.0,224.13142857142856
2019-02-08,124.20999908447266,124.33000183105469,123.9800033569336,124.05000305175781,4235200,423.52,423.52,423.52,423.52,0.0,219.57999999999998
2019-02-11,123.5999984741211,123.81999969482422,123.19000244140625,123.19000244140625,4821800,482.18,482.18,482.18,482.18,0.0,202.345
2019-02-12,123.86000061035156,124.02999877929688,123.61000061035156,123.95999908447266,4271900,427.19,427.19,427.19,427.19,0.0,187.19
2019-02-13,123.37000274658203,124.55000305175781,123.30999755859375,123.83999633789062,7640500,764.05,764.05,764.05,764.05,0.0,208.12571428571428
2019-02-14,124.05999755859375,124.19999694824219,123.52999877929688,123.83999633789062,6276500,627.65,627.65,627.65,627.65,0.0,179.00571428571428
2019-02-15,124.80000305175781,125.0,124.18000030517578,124.58999633789062,12190100,1219.01,1219.01,1219.01,1219.01,0.0,202.80928571428572
2019-02-19,126.69999694824219,126.79000091552734,125.93000030517578,125.9800033569336,15614000,1561.4,1561.4,1561.4,1561.4,0.0,205.20857142857145
2019-02-20,126.4800033569336,127.20999908447266,126.30999755859375,127.0,8889700,888.97,888.97,888.97,888.97,0.0,249.71214285714288
2019-02-21,125.05000305175781,126.22000122070312,125.05000305175781,126.1500015258789,8634600,863.46,863.46,863.46,863.46,0.0,238.00214285714287
2019-02-22,125.5,125.94999694824219,125.38999938964844,125.52999877929688,5439400,543.94,543.94,543.94,543.94,0.0,244.56785714285715
2019-02-25,125.37000274658203,125.9000015258789,125.2300033569336,125.77999877929688,4882600,488.26,488.26,488.26,488.26,0.0,208.49785714285716
2019-02-26,125.58000183105469,125.62000274658203,125.05000305175781,125.33000183105469,5153200,515.32,515.32,515.32,515.32,0.0,206.2321428571429
2019-02-27,124.69000244140625,125.2300033569336,124.4000015258789,125.16999816894531,7935600,793.56,793.56,793.56,793.56,0.0,223.935
2019-02-28,123.98999786376953,124.70999908447266,123.9800033569336,124.70999908447266,7811700,781.17,781.17,781.17,781.17,0.0,220.10857142857142
2019-03-01,121.87999725341797,123.95999908447266,121.87000274658203,123.4800033569336,16411700,1641.17,1641.17,1641.17,1641.17,0.0,269.39214285714286
2019-03-04,121.55999755859375,121.8499984741211,121.18000030517578,121.55999755859375,10272600,1027.26,1027.26,1027.26,1027.26,0.0,309.05285714285714
2019-03-05,121.72000122070312,121.7300033569336,121.02999877929688,121.37999725341797,7120100,712.01,712.01,712.01,712.01,0.0,327.64285714285717
2019-03-06,121.61000061035156,121.63999938964844,121.26000213623047,121.43000030517578,4820400,482.04,482.04,482.04,482.04,0.0,320.0078571428571
2019-03-07,121.51000213623047,121.70999908447266,121.18000030517578,121.2699966430664,6088800,608.88,608.88,608.88,608.88,0.0,319.325
2019-03-08,122.83999633789062,122.88999938964844,122.37000274658203,122.69999694824219,10427700,1042.77,1042.77,1042.77,1042.77,0.0,308.0771428571429
2019-03-11,122.23999786376953,122.54000091552734,121.91999816894531,122.5199966430664,6708700,670.87,670.87,670.87,670.87,0.0,310.185
2019-03-12,122.9800033569336,123.02999877929688,122.4000015258789,122.54000091552734,6289900,628.99,628.99,628.99,628.99,0.0,265.1457142857143
2019-03-13,123.83999633789062,123.87999725341797,123.43000030517578,123.55999755859375,7377300,737.73,737.73,737.73,737.73,0.0,271.0907142857143
2019-03-14,122.41000366210938,122.55000305175781,122.12000274658203,122.33000183105469,6778200,677.82,677.82,677.82,677.82,0.0,252.54714285714286
2019-03-15,122.97000122070312,123.4000015258789,122.91000366210938,123.05999755859375,9412000,941.2,941.2,941.2,941.2,0.0,267.3828571428571
2019-03-18,123.04000091552734,123.4000015258789,122.88999938964844,123.30000305175781,7783200,778.32,778.32,778.32,778.32,0.0,277.0842857142857
2019-03-19,123.37999725341797,123.79000091552734,123.33999633789062,123.72000122070312,6558700,655.87,655.87,655.87,655.87,0.0,265.9564285714286
2019-03-20,124.18000030517578,124.41999816894531,122.6500015258789,123.66000366210938,11304900,1130.49,1130.49,1130.49,1130.49,0.0,298.97285714285715
2019-03-21,123.68000030517578,124.37000274658203,123.11000061035156,124.36000061035156,7739800,773.98,773.98,773.98,773.98,0.0,263.00928571428574
2019-03-22,123.97000122070312,124.22000122070312,123.7300033569336,123.93000030517578,5874000,587.4,587.4,587.4,587.4,0.0,232.4857142857143
2019-03-25,124.91999816894531,125.11000061035156,124.4800033569336,124.55999755859375,7288300,728.83,728.83,728.83,728.83,0.0,220.07
2019-03-26,124.30000305175781,124.51000213623047,124.06999969482422,124.4800033569336,5056100,505.61,505.61,505.61,505.61,0.0,219.5878571428572
2019-03-27,123.6500015258789,124.37999725341797,123.55999755859375,124.3499984741211,6595000,659.5,659.5,659.5,659.5,0.0,221.52
2019-03-28,121.9000015258789,122.36000061035156,121.70999908447266,122.27999877929688,11878300,1187.83,1187.83,1187.83,1187.83,0.0,228.2657142857143
2019-03-29,122.01000213623047,122.75,122.01000213623047,122.63999938964844,7093900,709.39,709.39,709.39,709.39,0.0,235.8757142857143
2019-04-01,121.52999877929688,122.43000030517578,121.45999908447266,122.4000015258789,13560000,1356.0,1356.0,1356.0,1356.0,0.0,279.07071428571425
2019-04-02,121.9800033569336,122.01000213623047,121.68000030517578,121.72000122070312,4475000,447.5,447.5,447.5,447.5,0.0,336.19642857142856
2019-04-03,121.80000305175781,122.01000213623047,121.68000030517578,121.7300033569336,6152200,615.22,615.22,615.22,615.22,0.0,343.8971428571429
2019-04-04,122.11000061035156,122.23999786376953,120.95999908447266,121.0999984741211,7508400,750.84,750.84,750.84,750.84,0.0,334.7714285714286
2019-04-05,121.9800033569336,122.12999725341797,121.66000366210938,121.87999725341797,5114500,511.45,511.45,511.45,511.45,0.0,340.2364285714286
2019-04-08,122.51000213623047,123.0199966430664,122.4000015258789,122.97000122070312,4270800,427.08,427.08,427.08,427.08,0.0,337.5164285714286
2019-04-09,123.1500015258789,123.3499984741211,123.02999877929688,123.26000213623047,4648400,464.84,464.84,464.84,464.84,0.0,306.31214285714293
2019-04-10,123.52999877929688,123.7699966430664,123.19000244140625,123.22000122070312,6344800,634.48,634.48,634.48,634.48,0.0,292.9642857142857
2019-04-11,121.94999694824219,122.75,121.79000091552734,122.54000091552734,11694500,1169.45,1169.45,1169.45,1169.45,0.0,317.8492857142857
2019-04-12,121.83000183105469,122.30999755859375,121.80000305175781,121.95999908447266,5272800,527.28,527.28,527.28,527.28,0.0,353.61642857142857
2019-04-15,121.5999984741211,121.81999969482422,121.0999984741211,121.19999694824219,4252400,425.24,425.24,425.24,425.24,0.0,344.9607142857143
2019-04-16,120.51000213623047,120.62999725341797,120.19000244140625,120.37999725341797,10097800,1009.78,1009.78,1009.78,1009.78,0.0,375.7214285714286
2019-04-17,120.27999877929688,120.51000213623047,120.19999694824219,120.45999908447266,4693900,469.39,469.39,469.39,469.39,0.0,376.5828571428572
2019-04-18,120.37000274658203,120.54000091552734,120.1500015258789,120.23999786376953,4090400,409.04,409.04,409.04,409.04,0.0,346.7192857142857
2019-04-22,120.37000274658203,120.5,120.2699966430664,120.45999908447266,2250900,225.09,225.09,225.09,225.09,0.0,313.67214285714283
2019-04-23,120.12000274658203,120.19999694824219,119.55000305175781,119.66999816894531,5574800,557.48,557.48,557.48,557.48,0.0,272.5214285714286
2019-04-24,120.47000122070312,120.72000122070312,120.04000091552734,120.05999755859375,4173000,417.3,417.3,417.3,417.3,0.0,270.5542857142857
2019-04-25,120.56999969482422,121.0999984741211,120.5,120.72000122070312,4836900,483.69,483.69,483.69,483.69,0.0,265.6092857142857
2019-04-26,121.37000274658203,121.66999816894531,121.22000122070312,121.26000213623047,6022700,602.27,602.27,602.27,602.27,0.0,256.98
2019-04-29,120.83000183105469,120.91000366210938,120.66999816894531,120.87999725341797,4469300,446.93,446.93,446.93,446.93,0.0,262.0492857142857
2019-04-30,121.19999694824219,121.36000061035156,120.8499984741211,120.88999938964844,4758600,475.86,475.86,475.86,475.86,0.0,261.41857142857145
2019-05-01,120.4000015258789,121.55000305175781,120.18000030517578,121.02999877929688,12331800,1233.18,1233.18,1233.18,1233.18,0.0,303.3957142857143
2019-05-02,119.94000244140625,120.11000061035156,119.54000091552734,119.69000244140625,6759600,675.96,675.96,675.96,675.96,0.0,304.985
2019-05-03,120.6500015258789,121.08000183105469,120.4800033569336,120.55999755859375,8414400,841.44,841.44,841.44,841.44,0.0,270.93571428571425
2019-05-06,120.80999755859375,121.12000274658203,120.54000091552734,120.61000061035156,3479600,347.96,347.96,347.96,347.96,0.0,298.8957142857143
2019-05-07,121.20999908447266,121.41999816894531,120.91000366210938,121.0199966430664,4010700,401.07,401.07,401.07,401.07,0.0,260.93642857142856
2019-05-08,120.91000366210938,121.54000091552734,120.7699966430664,121.54000091552734,4178800,417.88,417.88,417.88,417.88,0.0,223.53785714285715
2019-05-09,121.19999694824219,121.62000274658203,120.86000061035156,120.95999908447266,5015500,501.55,501.55,501.55,501.55,0.0,225.20357142857145
2019-05-10,121.43000030517578,121.7300033569336,121.30000305175781,121.41000366210938,4586000,458.6,458.6,458.6,458.6,0.0,215.13214285714284
2019-05-13,122.66999816894531,122.8499984741211,122.33000183105469,122.62999725341797,11130900,1113.09,1113.09,1113.09,1113.09,0.0,238.1392857142857
2019-05-14,122.45999908447266,122.66000366210938,122.12000274658203,122.5999984741211,5556000,555.6,555.6,555.6,555.6,0.0,267.94714285714286
2019-05-15,122.38999938964844,122.7699966430664,122.22000122070312,122.70999908447266,10299000,1029.9,1029.9,1029.9,1029.9,0.0,297.0835714285714
2019-05-16,121.51000213623047,122.06999969482422,121.19000244140625,122.02999877929688,6349400,634.94,634.94,634.94,634.94,0.0,316.825
2019-05-17,120.6500015258789,121.05999755859375,120.33000183105469,121.02999877929688,6589300,658.93,658.93,658.93,658.93,0.0,307.4428571428571
2019-05-20,120.63999938964844,120.73999786376953,120.41999816894531,120.51000213623047,4345800,434.58,434.58,434.58,434.58,0.0,321.40142857142854
2019-05-21,120.36000061035156,120.36000061035156,119.83000183105469,120.08000183105469,3845600,384.56,384.56,384.56,384.56,0.0,270.88
2019-05-22,120.23999786376953,120.5,120.19000244140625,120.3499984741211,3741800,374.18,374.18,374.18,374.18,0.0,231.82
2019-05-23,121.16999816894531,121.5199966430664,120.7699966430664,120.81999969482422,6054600,605.46,605.46,605.46,605.46,0.0,236.51999999999998
2019-05-24,121.30000305175781,121.30999755859375,120.88999938964844,121.12999725341797,2324700,232.47,232.47,232.47,232.47,0.0,227.91357142857143
2019-05-28,120.83000183105469,120.83999633789062,120.45999908447266,120.80000305175781,4303500,430.35,430.35,430.35,430.35,0.0,238.25428571428571
2019-05-29,120.87000274658203,121.26000213623047,120.75,121.11000061035156,4133200,413.32,413.32,413.32,413.32,0.0,238.26999999999998
2019-05-30,121.69000244140625,121.69000244140625,120.80000305175781,120.95999908447266,7757000,775.7,775.7,775.7,775.7,0.0,258.17785714285714
2019-05-31,123.33000183105469,123.4000015258789,122.31999969482422,122.55000305175781,15367000,1536.7,1536.7,1536.7,1536.7,0.0,309.46714285714285
2019-06-03,125.11000061035156,125.33999633789062,123.9000015258789,124.08999633789062,14173600,1417.36,1417.36,1417.36,1417.36,0.0,271.2421428571429
2019-06-04,125.1500015258789,125.41999816894531,124.61000061035156,124.87999725341797,7997100,799.71,799.71,799.71,799.71,0.0,275.5392857142857
2019-06-05,125.47000122070312,126.37000274658203,125.23999786376953,126.18000030517578,7637900,763.79,763.79,763.79,763.79,0.0,244.22642857142858
2019-06-06,125.87999725341797,126.44999694824219,125.80000305175781,125.93000030517578,5551800,555.18,555.18,555.18,555.18,0.0,230.91571428571427
2019-06-07,126.58999633789062,127.25,126.31999969482422,126.79000091552734,8145900,814.59,814.59,814.59,814.59,0.0,247.73142857142858
2019-06-10,125.33000183105469,125.52999877929688,125.06999969482422,125.45999908447266,5410000,541.0,541.0,541.0,541.0,0.0,251.24857142857147
2019-06-11,125.18000030517578,125.4000015258789,124.87999725341797,124.94000244140625,4757800,475.78,475.78,475.78,475.78,0.0,252.33428571428573
2019-06-12,125.83000183105469,126.19999694824219,125.55999755859375,125.5999984741211,5756200,575.62,575.62,575.62,575.62,0.0,258.7242857142857
2019-06-13,126.5999984741211,126.7699966430664,125.95999908447266,126.02999877929688,5374800,537.48,537.48,537.48,537.48,0.0,244.92857142857147
2019-06-14,126.55999755859375,127.62999725341797,126.26000213623047,127.20999908447266,9226100,922.61,922.61,922.61,922.61,0.0,245.7957142857143
2019-06-17,126.4800033569336,126.7699966430664,126.16999816894531,126.69999694824219,4763300,476.33,476.33,476.33,476.33,0.0,263.5385714285714
2019-06-18,127.12000274658203,127.75,126.38999938964844,127.58000183105469,10309600,1030.96,1030.96,1030.96,1030.96,0.0,301.93857142857144
2019-06-19,127.88999938964844,127.98999786376953,126.69999694824219,126.7699966430664,11660600,1166.06,1166.06,1166.06,1166.06,0.0,285.70428571428573
2019-06-20,131.11000061035156,131.49000549316406,130.19000244140625,130.41000366210938,18636300,1863.63,1863.63,1863.63,1863.63,0.0,281.17357142857145
2019-06-21,131.97999572753906,132.1699981689453,131.07000732421875,131.77000427246094,15068000,1506.8,1506.8,1506.8,1506.8,0.0,298.13714285714286
2019-06-24,133.94000244140625,134.0399932861328,132.5800018310547,132.77000427246094,17851800,1785.18,1785.18,1785.18,1785.18,0.0,273.9035714285715
2019-06-25,134.1999969482422,135.5500030517578,133.2100067138672,134.89999389648438,24772200,2477.22,2477.22,2477.22,2477.22,0.0,320.76928571428573
2019-06-26,132.97000122070312,133.5500030517578,132.41000366210938,132.99000549316406,12016400,1201.64,1201.64,1201.64,1201.64,0.0,396.9814285714286
2019-06-27,132.83999633789062,132.97000122070312,132.25999450683594,132.3800048828125,8412800,841.28,841.28,841.28,841.28,0.0,404.19214285714287
