Date,Close LDOS,High LDOS,Low LDOS,Open LDOS,Volume LDOS,Close,Open,High,Low,Volume,ATR
2019-06-11,71.6461410522461,72.93582281251058,71.52722942255464,72.75289150612961,1234900,1234.9,1234.9,1234.9,1234.9,0.0,283.5214285714286
2019-06-12,72.48764038085938,72.48764038085938,71.38088986355436,71.71017181661497,861200,861.2,861.2,861.2,861.2,0.0,305.17142857142863
2019-06-13,72.01927185058594,72.9560222548497,71.50498190733522,72.87336451015585,887300,887.3,887.3,887.3,887.3,0.0,303.30714285714294
2019-06-14,72.40499877929688,72.57030728363355,71.43151925746751,71.8539727670666,1068600,1068.6,1068.6,1068.6,1068.6,0.0,287.92857142857144
2019-06-17,71.86316680908203,72.81828194357583,71.61520752731113,72.36827813245553,1304200,1304.2,1304.2,1304.2,1304.2,0.0,257.6785714285715
2019-06-18,72.21212005615234,72.83661789909789,71.81721690536804,72.13865507973296,1134500,1134.5,1134.5,1134.5,1134.5,0.0,252.22857142857148
2019-06-19,72.21212005615234,72.4325360054324,71.63354395430864,72.17538406460568,1316500,1316.5,1316.5,1316.5,1316.5,0.0,248.9857142857143
2019-06-20,73.15806579589844,73.23153078208105,72.38662388424443,72.81826308393866,980800,980.8,980.8,980.8,980.8,0.0,261.0
2019-06-21,72.47844696044922,73.15805225861352,72.06517933877852,72.67130565100712,1802100,1802.1,1802.1,1802.1,1802.1,0.0,296.9428571428572
2019-06-24,72.51519775390625,73.07540944846725,72.30397452874884,72.53356925580908,1159700,1159.7,1159.7,1159.7,1159.7,0.0,331.9642857142857
2019-06-25,72.67131805419922,73.0203065119212,72.46928058675596,72.77234029125823,1065300,1065.3,1065.3,1065.3,1065.3,0.0,280.3714285714286
2019-06-26,72.1019287109375,73.03867209703698,71.9549847251396,72.89173511791397,1192300,1192.3,1192.3,1192.3,1192.3,0.0,285.3285714285715
2019-06-27,72.91011047363281,73.19480573018139,72.30398395861393,72.37744895578147,810600,810.6,810.6,810.6,810.6,0.0,288.12142857142857
2019-06-28,73.33253479003906,73.58967969443893,72.7998734842547,73.05702539532771,1897300,1897.3,1897.3,1897.3,1897.3,0.0,332.8357142857143
2019-07-01,73.62643432617188,74.26011800582017,72.97438615156162,74.04888777704578,968800,968.8,968.8,968.8,968.8,0.0,399.00714285714287
2019-07-02,73.59889221191406,73.83767271285035,73.22236046685656,73.56215621125651,587100,587.1,587.1,587.1,587.1,0.0,399.57857142857137
2019-07-03,74.75601959228516,74.82949156203496,73.617232087854,73.87437697530562,428200,428.2,428.2,428.2,428.2,0.0,409.06428571428575
2019-07-05,75.325439453125,75.325439453125,73.99379275960777,74.40706049023714,598000,598.0,598.0,598.0,598.0,0.0,408.24285714285713
2019-07-08,74.76522827148438,75.15094572096554,74.42542556217487,75.15094572096554,542000,542.0,542.0,542.0,542.0,0.0,395.41428571428565
2019-07-09,74.86625671386719,74.98565047406706,73.52542414810141,73.81930516242437,808900,808.9,808.9,808.9,808.9,0.0,402.35714285714283
2019-07-10,74.84789276123047,75.7662718135155,74.4438037360887,75.27034628448045,849300,849.3,849.3,849.3,849.3,0.0,392.24285714285713
2019-07-11,75.25196838378906,75.30706887497627,74.33358949506984,74.97645191450336,756700,756.7,756.7,756.7,756.7,0.0,374.87857142857143
