timestamp,symbol,Open,High,Low,Close,Volume,trade_count,vwap,ATR,PrevClose
2022-12-29,AAPL,128.035,130.475,127.82,129.62,1196632.0,11789.0,129.564582,4.461071428571428,126.07
2022-12-30,AAPL,128.31,129.95,127.46,129.935,1094612.0,10240.0,128.688646,4.306071428571427,129.62
2023-01-03,AAPL,130.25,130.86,124.17,125.145,2123546.0,16801.0,125.784326,4.540357142857142,129.935
2023-01-04,AAPL,126.93,128.65,125.105,126.39,1638939.0,14761.0,126.692583,4.39,125.145
2023-01-05,AAPL,126.96,127.74,124.765,125.03,1440170.0,12850.0,126.261401,4.21392857142857,126.39
2023-01-06,AAPL,125.98,130.275,124.895,129.56,1349339.0,13173.0,128.167253,4.0825000000000005,125.03
2023-01-09,AAPL,130.56,133.41,129.89,130.18,1236469.0,10899.0,131.931094,4.079642857142856,129.56
2023-01-10,AAPL,130.26,131.23,128.125,130.74,918335.0,8319.0,129.596146,4.025714285714285,130.18
2023-01-11,AAPL,131.36,133.47,130.49,133.37,1209100.0,10252.0,132.215894,3.999999999999998,130.74
2023-01-12,AAPL,134.13,134.24,131.46,133.36,1355666.0,11630.0,133.084393,3.8767857142857127,133.37
2023-01-13,AAPL,131.86,134.91,131.705,134.73,904681.0,9475.0,133.519425,3.7421428571428543,133.36
2023-01-17,AAPL,134.865,137.28,134.2,135.91,1251222.0,11698.0,135.787119,3.765714285714284,134.73
2023-01-18,AAPL,136.92,138.61,135.04,135.2,1779440.0,15742.0,136.535539,3.799285714285714,135.91
2023-01-19,AAPL,134.05,136.25,133.78,135.27,1023477.0,9771.0,134.971981,3.6089285714285717,135.2
2023-01-20,AAPL,135.06,137.96,134.28,137.89,1273232.0,11609.0,135.970047,3.557142857142858,135.27
2023-01-23,AAPL,138.09,143.315,137.94,141.095,2239571.0,16486.0,141.423179,3.7667857142857164,137.89
2023-01-24,AAPL,140.5,143.13,140.3,142.53,838216.0,8633.0,142.155669,3.4910714285714284,141.095
2023-01-25,AAPL,140.85,142.425,138.815,141.81,1154572.0,9990.0,140.837719,3.503214285714286,142.53
2023-01-26,AAPL,143.22,144.25,141.93,143.94,1030855.0,10016.0,143.316486,3.4650000000000003,141.81
2023-01-27,AAPL,143.12,147.21,143.12,145.95,1237258.0,12177.0,146.021494,3.3728571428571428,143.94
2023-01-30,AAPL,144.82,145.52,142.865,143.02,1003188.0,8830.0,143.769878,3.3182142857142845,145.95
2023-01-31,AAPL,142.73,144.33,142.285,144.3,907942.0,8619.0,143.390341,3.2425000000000006,143.02
2023-02-01,AAPL,143.97,146.6,141.38,145.44,1249541.0,11752.0,143.712799,3.402500000000001,144.3
2023-02-02,AAPL,148.89,151.18,148.17,150.62,2045098.0,20302.0,149.738478,3.6139285714285734,145.44
2023-02-03,AAPL,147.875,157.36,147.835,154.51,4085828.0,30857.0,154.34488,4.065357142857146,150.62
2023-02-06,AAPL,152.455,153.07,150.785,151.74,1042601.0,10618.0,152.07461,4.111428571428574,154.51
2023-02-07,AAPL,150.75,155.2,150.75,154.68,1193188.0,10357.0,153.472593,4.174285714285714,151.74
2023-02-08,AAPL,153.79,154.57,151.18,151.95,1151312.0,11162.0,152.314272,4.247857142857143,154.68
2023-02-09,AAPL,153.84,154.27,150.43,150.83,935481.0,8860.0,152.448584,4.259285714285714,151.95
2023-02-10,AAPL,149.41,151.225,149.26,151.0,760448.0,7825.0,150.440671,4.012142857142856,150.83
2023-02-13,AAPL,150.98,154.245,150.98,153.84,969944.0,9824.0,153.220923,4.043214285714287,151.0
2023-02-14,AAPL,152.12,153.75,150.92,153.14,987798.0,10407.0,152.598022,3.9864285714285734,153.84
2023-02-15,AAPL,153.17,155.485,152.92,155.35,946558.0,14362.0,154.397305,3.9953571428571473,153.14
2023-02-16,AAPL,153.47,156.32,153.38,153.71,1087418.0,11075.0,154.952699,3.9132142857142895,155.35
2023-02-17,AAPL,152.37,152.98,150.86,152.53,834811.0,9544.0,151.93741,3.8964285714285762,153.71
2023-02-21,AAPL,150.21,151.28,148.405,148.5,960590.0,8988.0,149.56297,4.0450000000000035,152.53
2023-02-22,AAPL,148.66,149.93,147.18,148.92,817344.0,10779.0,148.492246,3.8685714285714323,148.5
2023-02-23,AAPL,150.1,150.32,147.245,149.38,653250.0,6528.0,148.818951,3.678214285714288,148.92
2023-02-24,AAPL,147.04,147.17,145.73,146.68,659419.0,7705.0,146.320928,3.258571428571431,149.38
2023-02-27,AAPL,147.74,149.14,147.49,147.9,616153.0,6019.0,148.152979,3.168214285714287,146.68
2023-02-28,AAPL,147.04,149.05,146.86,147.47,566243.0,8328.0,147.796606,3.006785714285716,147.9
2023-03-01,AAPL,146.82,147.22,145.01,145.35,948777.0,9242.0,145.913723,2.9325000000000023,147.47
2023-03-02,AAPL,144.4,146.695,143.91,145.92,1370792.0,11568.0,145.094621,2.857142857142859,145.35
2023-03-03,AAPL,147.92,151.085,147.34,151.08,1278282.0,13458.0,149.821306,3.085714285714289,145.92
2023-03-06,AAPL,153.84,156.29,153.46,153.85,1305944.0,13500.0,154.775282,3.224642857142858,151.08
2023-03-07,AAPL,153.8,154.025,151.14,151.58,956489.0,9545.0,152.372452,3.2221428571428583,153.85
2023-03-08,AAPL,152.855,153.45,151.85,152.86,612686.0,6871.0,152.693932,3.172499999999997,151.58
2023-03-09,AAPL,153.515,154.51,150.245,150.54,708431.0,7374.0,152.506188,3.267142857142854,152.86
2023-03-10,AAPL,150.15,150.93,147.615,148.48,852808.0,8720.0,148.978248,3.30035714285714,150.54
2023-03-13,AAPL,147.87,153.14,147.87,150.44,1304258.0,13430.0,151.239533,3.3821428571428527,148.48
2023-03-14,AAPL,151.34,153.39,150.16,152.44,1028518.0,10934.0,151.98589,3.416428571428566,150.44
2023-03-15,AAPL,150.96,153.22,149.92,153.0,1110028.0,9759.0,151.632783,3.4324999999999966,152.44
2023-03-16,AAPL,152.26,156.35,151.69,155.9,1058084.0,10426.0,154.771435,3.5046428571428527,153.0
2023-03-17,AAPL,155.89,156.72,154.3,155.03,883079.0,8650.0,155.260523,3.5017857142857105,155.9
2023-03-20,AAPL,155.11,157.8,154.165,157.465,1071419.0,9976.0,156.535343,3.6049999999999978,155.03
2023-03-21,AAPL,157.27,159.39,156.575,159.38,1643852.0,14995.0,158.251107,3.63035714285714,157.465
2023-03-22,AAPL,159.23,162.12,157.84,157.86,1150428.0,11080.0,159.842318,3.7371428571428544,159.38
2023-03-23,AAPL,158.79,161.54,157.72,158.88,948536.0,9870.0,159.726138,3.6410714285714243,157.86
2023-03-24,AAPL,158.9,160.34,157.88,160.25,714138.0,7349.0,159.166379,3.444642857142855,158.88
2023-03-27,AAPL,159.93,160.75,157.88,158.32,562684.0,5886.0,158.957814,3.443571428571425,160.25
2023-03-28,AAPL,157.92,158.09,155.99,157.69,586298.0,6091.0,156.867407,3.4764285714285683,158.32
2023-03-29,AAPL,159.35,161.02,159.35,160.78,651119.0,6495.0,160.143987,3.409642857142856,157.69
2023-03-30,AAPL,161.575,162.46,161.31,162.37,706928.0,6705.0,162.017511,3.2928571428571423,160.78
2023-03-31,AAPL,162.41,165.0,162.14,164.86,882143.0,9521.0,163.948951,3.1207142857142878,162.37
2023-04-03,AAPL,164.27,166.29,164.23,166.13,677205.0,7045.0,165.284825,3.03714285714286,164.86
2023-04-04,AAPL,166.66,166.815,165.11,165.64,640747.0,6976.0,165.96593,2.9232142857142867,166.13
2023-04-05,AAPL,164.63,165.04,161.8,163.75,853748.0,8655.0,163.466354,2.8646428571428566,165.64
2023-04-06,AAPL,162.35,164.93,162.04,164.66,639142.0,6295.0,164.026162,2.8982142857142867,163.75
2023-04-10,AAPL,161.415,162.02,160.085,162.02,700373.0,7218.0,161.172446,2.9653571428571417,164.66
2023-04-11,AAPL,162.33,162.33,160.52,160.81,763177.0,9450.0,161.125658,2.893571428571428,162.02
2023-04-12,AAPL,161.26,162.04,159.78,160.13,613689.0,6388.0,160.939403,2.749285714285713,160.81
2023-04-13,AAPL,161.61,165.8,161.51,165.62,1012623.0,10001.0,164.226059,2.8814285714285717,160.13
2023-04-14,AAPL,164.56,166.315,163.87,165.2,598591.0,6100.0,165.091939,2.880357142857142,165.62
2023-04-17,AAPL,165.02,165.33,164.1,165.27,409466.0,4885.0,164.749513,2.763214285714286,165.2
2023-04-18,AAPL,166.1,167.405,165.66,166.495,591641.0,6492.0,166.376193,2.749285714285715,165.27
2023-04-19,AAPL,165.81,168.15,165.555,167.63,654220.0,6973.0,167.202288,2.696785714285714,166.495
2023-04-20,AAPL,165.97,167.87,165.57,166.61,842840.0,7917.0,166.674421,2.7410714285714284,167.63
2023-04-21,AAPL,164.99,166.44,164.505,165.0,810101.0,7138.0,165.09749,2.6871428571428573,166.61
2023-04-24,AAPL,164.97,165.58,163.9,165.35,498498.0,5088.0,164.89143,2.6600000000000006,165.0
2023-04-25,AAPL,165.14,166.29,163.74,163.79,832273.0,8154.0,164.712871,2.7203571428571434,165.35
2023-04-26,AAPL,162.88,165.28,162.8,163.78,664886.0,6141.0,163.923507,2.6232142857142873,163.79
2023-04-27,AAPL,165.42,168.53,165.37,168.33,892359.0,8245.0,167.305395,2.756071428571429,163.78
2023-04-28,AAPL,168.47,169.845,167.89,169.685,691588.0,6473.0,168.880823,2.568928571428574,168.33
2023-05-01,AAPL,169.44,170.445,168.65,169.56,581479.0,5708.0,169.702123,2.567857142857144,169.685
2023-05-02,AAPL,170.07,170.335,167.565,168.55,636554.0,6736.0,168.691344,2.6042857142857168,169.56
2023-05-03,AAPL,169.49,170.89,167.16,167.45,976565.0,8566.0,169.465638,2.4657142857142866,168.55
2023-05-04,AAPL,164.84,167.01,164.315,165.72,1095733.0,10192.0,165.680073,2.5150000000000006,167.45
2023-05-05,AAPL,170.975,174.29,170.76,173.61,2214131.0,17198.0,173.354036,3.0392857142857133,165.72
2023-05-08,AAPL,172.49,173.825,172.12,173.51,756582.0,7584.0,173.30338,3.0085714285714267,173.61
2023-05-09,AAPL,173.04,173.505,171.63,171.8,513868.0,5408.0,172.265371,2.9574999999999982,173.51
2023-05-10,AAPL,172.99,174.01,171.905,173.555,707412.0,7999.0,173.146422,2.9510714285714243,171.8
2023-05-11,AAPL,173.85,174.565,172.19,173.805,543971.0,6044.0,173.42178,2.970357142857137,173.555
2023-05-12,AAPL,173.69,174.055,171.01,172.545,609003.0,5975.0,172.282566,3.067857142857138,173.805
2023-05-15,AAPL,173.13,173.2,171.47,172.1,465697.0,5267.0,172.120197,3.00928571428571,172.545
2023-05-16,AAPL,172.0,173.11,171.83,172.11,824869.0,7650.0,172.357564,2.923571428571425,172.1
2023-05-17,AAPL,171.68,172.91,170.435,172.68,753167.0,7792.0,171.750872,2.7610714285714244,172.11
2023-05-18,AAPL,173.09,175.23,172.59,175.065,869339.0,7859.0,174.245901,2.8099999999999943,172.68
2023-05-19,AAPL,176.24,176.26,174.95,175.19,740033.0,7629.0,175.586349,2.775357142857138,175.065
2023-05-22,AAPL,174.09,174.695,173.48,174.25,544613.0,7287.0,174.15285,2.699642857142852,175.19
2023-05-23,AAPL,173.095,173.33,171.275,171.57,803197.0,7596.0,172.294435,2.645714285714281,174.25
2023-05-24,AAPL,171.04,172.41,170.575,171.83,677599.0,6635.0,171.467565,2.5528571428571394,171.57
2023-05-25,AAPL,172.61,173.89,171.7,173.025,934931.0,9289.0,172.930099,2.097142857142854,171.83
2023-05-26,AAPL,173.27,175.73,173.16,175.33,692822.0,6935.0,175.156031,2.1685714285714255,173.025
2023-05-30,AAPL,176.935,178.95,176.6,177.29,1046992.0,9417.0,177.459361,2.2928571428571383,175.33
2023-05-31,AAPL,177.31,179.335,176.8,177.425,1185605.0,10051.0,178.279878,2.3160714285714255,177.29
2023-06-01,AAPL,177.71,180.105,176.945,180.105,949954.0,11353.0,179.03547,2.3721428571428538,177.425
2023-06-02,AAPL,181.09,181.74,179.27,180.89,893320.0,8549.0,180.627181,2.331071428571424,180.105
2023-06-05,AAPL,182.67,184.95,178.04,179.685,2085987.0,17903.0,181.90016,2.7010714285714243,180.89
2023-06-06,AAPL,179.985,180.07,177.445,179.19,1132662.0,11557.0,178.57052,2.7971428571428527,179.685
2023-06-07,AAPL,178.44,181.185,177.33,177.82,969870.0,9841.0,178.755332,2.895714285714281,179.19
2023-06-08,AAPL,177.92,180.825,177.47,180.56,707791.0,7695.0,179.579377,2.94678571428571,177.82
2023-06-09,AAPL,181.53,182.2,180.68,181.07,733481.0,7698.0,181.503779,2.970357142857137,180.56
2023-06-12,AAPL,181.285,183.885,180.97,183.835,1006313.0,9251.0,182.716965,3.056428571428565,181.07
2023-06-13,AAPL,182.755,184.14,182.44,183.31,804867.0,8644.0,183.179651,2.965357142857136,183.835
2023-06-14,AAPL,183.445,184.39,182.05,183.95,777714.0,8672.0,183.623829,3.001428571428562,183.31
2023-06-15,AAPL,184.07,186.51,183.78,185.99,952122.0,10551.0,185.500599,3.03999999999999,183.95
2023-06-16,AAPL,186.71,186.8,184.66,185.02,1054986.0,11210.0,185.340327,2.9996428571428493,185.99
2023-06-20,AAPL,184.57,186.08,184.52,185.03,699593.0,7461.0,185.38394,2.8524999999999943,185.02
2023-06-21,AAPL,184.76,185.39,182.605,183.93,833637.0,7889.0,184.027092,2.870357142857137,185.03
2023-06-22,AAPL,183.74,187.045,183.7,186.965,691321.0,7273.0,186.078879,2.8835714285714227,183.93
2023-06-23,AAPL,185.49,187.56,185.015,186.64,759877.0,8425.0,186.463272,2.888928571428567,186.965
2023-06-26,AAPL,186.83,187.995,185.24,185.32,784143.0,7773.0,186.432273,2.5921428571428526,186.64
2023-06-27,AAPL,185.91,188.39,185.685,188.04,1037113.0,8973.0,187.449918,2.6239285714285665,185.32
2023-06-28,AAPL,188.12,189.895,187.61,189.29,884623.0,8936.0,188.869036,2.51178571428571,188.04
2023-06-29,AAPL,189.23,190.03,188.95,189.595,680666.0,6839.0,189.493704,2.349285714285711,189.29
2023-06-30,AAPL,191.8,194.44,191.28,193.92,1333327.0,12216.0,192.862877,2.578214285714284,189.595
2023-07-03,AAPL,193.76,193.87,191.765,192.5,503190.0,5773.0,192.59156,2.52392857142857,193.92
2023-07-05,AAPL,191.67,192.98,190.64,191.335,695988.0,7498.0,191.710251,2.5696428571428567,192.5
2023-07-06,AAPL,189.91,192.01,189.22,191.835,646920.0,8149.0,190.671546,2.601785714285715,191.335
2023-07-07,AAPL,191.41,192.67,190.25,190.695,739144.0,8086.0,191.471728,2.579642857142858,191.835
2023-07-10,AAPL,189.26,189.98,187.05,188.62,1035040.0,10798.0,188.215583,2.6871428571428555,190.695
2023-07-11,AAPL,189.3,189.3,186.61,188.05,682882.0,7963.0,187.712841,2.767857142857141,188.62
2023-07-12,AAPL,189.75,191.68,188.48,189.75,881652.0,8918.0,190.021264,2.828214285714284,188.05
2023-07-13,AAPL,190.33,191.175,189.78,190.54,661341.0,6531.0,190.590789,2.6910714285714272,189.75
2023-07-14,AAPL,190.2,191.175,189.65,190.72,503785.0,6150.0,190.464316,2.618214285714284,190.54
2023-07-17,AAPL,191.97,194.31,191.82,193.91,793271.0,7374.0,193.321155,2.6778571428571416,190.72
2023-07-18,AAPL,193.34,194.27,192.42,193.72,793757.0,7765.0,193.273813,2.5907142857142866,193.91
2023-07-19,AAPL,193.08,198.21,192.65,195.085,1090273.0,11893.0,194.983253,2.8246428571428583,193.72
2023-07-20,AAPL,195.05,196.445,192.5,193.17,1014779.0,9782.0,194.269229,3.029285714285714,195.085
2023-07-21,AAPL,194.09,194.965,191.34,191.94,809136.0,7583.0,192.744939,2.942142857142857,193.17
2023-07-24,AAPL,193.43,194.87,192.295,192.75,607222.0,6148.0,193.343378,2.9975,191.94
2023-07-25,AAPL,193.405,194.44,192.96,193.64,615119.0,7950.0,193.893839,2.9510714285714283,192.75
2023-07-26,AAPL,193.67,195.64,193.36,194.51,584956.0,6260.0,194.324646,2.9146428571428555,193.64
2023-07-27,AAPL,196.06,197.195,192.59,193.24,859210.0,9493.0,194.837046,3.0707142857142844,194.51
2023-07-28,AAPL,194.65,196.61,194.14,195.82,700175.0,7470.0,195.813593,3.051071428571429,193.24
2023-07-31,AAPL,196.12,196.49,195.28,196.465,498162.0,5628.0,196.100589,2.945357142857144,195.82
2023-08-01,AAPL,196.21,196.7,195.28,195.66,417619.0,5374.0,195.853279,2.7875000000000005,196.465
2023-08-02,AAPL,195.09,195.12,191.855,192.62,736142.0,8882.0,192.961288,2.9575,195.66
2023-08-03,AAPL,191.545,192.37,190.86,191.08,1121803.0,10099.0,191.689844,2.9742857142857133,192.62
2023-08-04,AAPL,185.23,187.37,181.92,182.0,2194220.0,18703.0,184.199571,3.3721428571428578,191.08
2023-08-07,AAPL,182.16,183.09,177.35,178.86,2544490.0,20391.0,178.887518,3.6499999999999995,182.0
2023-08-08,AAPL,179.62,180.25,177.61,179.825,1024856.0,8214.0,178.843038,3.44142857142857,178.86
2023-08-09,AAPL,180.86,180.91,177.02,178.11,886140.0,9459.0,178.391401,3.437499999999998,179.825
2023-08-10,AAPL,179.53,180.725,177.6,178.01,692286.0,8309.0,179.03956,3.401785714285712,178.11
2023-08-11,AAPL,177.32,178.62,176.56,177.87,733202.0,8342.0,177.752382,3.339642857142855,178.01
2023-08-14,AAPL,177.93,179.68,177.31,179.49,694787.0,7521.0,178.749628,3.388214285714284,177.87
2023-08-15,AAPL,178.95,179.475,177.07,177.5,624057.0,6467.0,177.901358,3.3982142857142867,179.49
2023-08-16,AAPL,177.09,178.52,176.5,176.55,641595.0,6904.0,177.591067,3.213571428571431,177.5
2023-08-17,AAPL,177.14,177.49,173.49,173.98,1119433.0,11620.0,174.71509,3.258571428571431,176.55
2023-08-18,AAPL,172.04,175.04,171.97,174.49,913845.0,10071.0,173.710887,3.391428571428573,173.98
2023-08-21,AAPL,175.1,176.12,173.735,175.85,696863.0,8221.0,175.05441,3.4603571428571445,174.49
2023-08-22,AAPL,177.085,177.665,176.26,177.26,588790.0,6060.0,176.984371,3.3182142857142867,175.85
2023-08-23,AAPL,178.55,181.545,178.37,181.18,1020244.0,9665.0,180.654328,3.49857142857143,177.26
2023-08-24,AAPL,180.61,181.07,176.03,176.34,899107.0,9678.0,177.950609,3.212142857142857,181.18
2023-08-25,AAPL,177.63,179.14,175.86,178.635,742673.0,8050.0,177.766932,3.036428571428569,176.34
2023-08-28,AAPL,180.18,180.55,178.59,180.1,655876.0,7950.0,179.543297,2.9878571428571417,178.635
2023-08-29,AAPL,179.82,184.9,179.5,184.13,1115840.0,10613.0,183.181646,3.095714285714286,180.1
2023-08-30,AAPL,184.89,187.79,184.76,187.72,972006.0,9446.0,186.975065,3.1339285714285716,184.13
2023-08-31,AAPL,187.97,189.12,187.515,187.92,949007.0,9363.0,188.34038,3.1014285714285728,187.72
2023-09-01,AAPL,189.58,189.92,188.32,189.48,672446.0,8985.0,188.963086,3.0750000000000006,187.92
2023-09-05,AAPL,188.27,189.98,187.64,189.73,578512.0,6685.0,189.059968,3.0692857142857144,189.48
2023-09-06,AAPL,188.53,188.7,181.47,182.89,2109936.0,19100.0,183.690897,3.5149999999999983,189.73
2023-09-07,AAPL,175.22,178.205,173.55,177.585,2208228.0,20849.0,176.635416,3.8964285714285682,182.89
2023-09-08,AAPL,178.33,180.205,177.82,178.2,1138078.0,10804.0,179.143689,3.8642857142857117,177.585
2023-09-11,AAPL,180.14,180.3,177.345,179.36,910329.0,9714.0,178.768044,3.904999999999999,178.2
2023-09-12,AAPL,179.49,180.1,174.85,176.29,1457460.0,14201.0,176.633256,4.150357142857142,179.36
2023-09-13,AAPL,176.51,177.25,173.98,174.2,1914776.0,18329.0,175.136991,4.077857142857143,176.29
2023-09-14,AAPL,174.0,176.09,173.6,175.74,1153419.0,13219.0,175.352592,3.8878571428571433,174.2
2023-09-15,AAPL,176.48,176.48,173.825,174.95,1292908.0,13640.0,174.883506,3.8432142857142884,175.74
2023-09-18,AAPL,176.58,179.38,176.45,178.0,1125592.0,11648.0,177.901386,4.01964285714286,174.95
2023-09-19,AAPL,177.49,179.62,177.155,179.09,818853.0,9181.0,178.315573,3.8100000000000023,178.0
2023-09-20,AAPL,179.27,179.695,175.46,175.48,1000101.0,11232.0,177.06274,3.85107142857143,179.09
2023-09-21,AAPL,174.51,176.3,173.86,173.88,1003668.0,10489.0,175.044364,3.9107142857142856,175.48
2023-09-22,AAPL,174.69,177.07,174.07,174.75,1120529.0,11281.0,175.668033,3.9957142857142856,173.88
2023-09-25,AAPL,174.28,176.94,174.23,176.11,1093916.0,10060.0,175.564517,4.022142857142858,174.75
2023-09-26,AAPL,175.0,175.05,171.66,172.005,1368178.0,14540.0,172.770863,3.750000000000002,176.11
2023-09-27,AAPL,172.61,173.04,169.075,170.41,1903607.0,16489.0,170.484482,3.366071428571433,172.005
2023-09-28,AAPL,169.67,172.02,167.65,170.74,1247835.0,12063.0,170.327432,3.491071428571433,170.41
2023-09-29,AAPL,172.015,173.06,170.36,171.29,923134.0,12630.0,171.748396,3.472857142857145,170.74
2023-10-02,AAPL,171.12,174.3,171.04,173.73,938600.0,9998.0,173.270627,3.3307142857142895,171.29
2023-10-03,AAPL,172.37,173.62,170.82,172.51,810415.0,10382.0,172.120739,3.305000000000003,173.73
2023-10-04,AAPL,171.07,174.21,170.99,173.59,1031823.0,11468.0,172.884731,3.357142857142859,172.51
2023-10-05,AAPL,173.76,175.44,172.7,174.98,776932.0,11012.0,174.032664,3.3632142857142884,173.59
2023-10-06,AAPL,173.91,177.99,173.19,177.49,940691.0,13113.0,176.434062,3.38964285714286,174.98
2023-10-09,AAPL,176.65,179.045,175.83,179.01,584575.0,6551.0,177.953714,3.4432142857142867,177.49
2023-10-10,AAPL,178.12,179.71,177.96,178.41,864737.0,12287.0,178.728611,3.265714285714288,179.01
2023-10-11,AAPL,178.2,179.85,177.62,179.77,769706.0,7909.0,178.816503,3.250714285714287,178.41
2023-10-12,AAPL,180.02,182.34,179.045,180.69,1314252.0,11500.0,180.969126,3.2582142857142884,179.77
2023-10-13,AAPL,181.39,181.925,178.17,178.89,849143.0,9407.0,179.485423,3.3328571428571467,180.69
2023-10-16,AAPL,176.81,179.055,176.58,178.68,920268.0,9244.0,178.156051,3.1917857142857167,178.89
2023-10-17,AAPL,176.66,178.41,174.8,177.14,1083725.0,11263.0,176.742782,3.1857142857142873,178.68
2023-10-18,AAPL,175.55,177.575,175.12,175.8,857376.0,9118.0,176.377193,3.0489285714285717,177.14
2023-10-19,AAPL,175.97,177.815,175.21,175.47,1006321.0,10991.0,176.416649,3.0421428571428573,175.8
2023-10-20,AAPL,175.245,175.4,172.66,172.87,1249851.0,13285.0,173.761672,3.009999999999999,175.47
2023-10-23,AAPL,170.97,174.0,169.93,172.97,1200711.0,12422.0,172.201755,3.0928571428571416,172.87
2023-10-24,AAPL,173.05,173.67,171.49,173.39,951687.0,12367.0,172.636335,3.018571428571426,172.97
2023-10-25,AAPL,171.83,173.04,170.68,171.1,1255427.0,13870.0,171.568335,3.0164285714285666,173.39
2023-10-26,AAPL,170.51,171.34,165.71,166.77,1859226.0,19204.0,167.640144,3.07571428571428,171.1
2023-10-27,AAPL,166.955,168.95,166.855,168.29,1122338.0,11945.0,167.823565,3.0017857142857087,166.77
2023-10-30,AAPL,169.065,171.155,168.91,170.28,1254171.0,13098.0,170.061729,3.0814285714285665,168.29
2023-10-31,AAPL,169.27,170.9,167.94,170.73,825973.0,9926.0,169.754525,3.133571428571425,170.28
2023-11-01,AAPL,170.97,174.225,170.14,173.92,1570910.0,16171.0,172.342782,3.1899999999999955,170.73
2023-11-02,AAPL,175.51,177.74,175.47,177.65,2071914.0,19991.0,176.991477,3.1946428571428527,173.92
2023-11-03,AAPL,174.25,176.8,173.385,176.64,1859113.0,18496.0,175.506828,3.322499999999997,177.65
2023-11-06,AAPL,176.49,179.42,176.21,179.3,978100.0,10652.0,178.596597,3.274642857142853,176.64
2023-11-07,AAPL,179.21,182.44,178.98,181.88,1384648.0,14941.0,181.407334,3.346428571428569,179.3
2023-11-08,AAPL,182.29,183.435,181.62,182.89,862999.0,9599.0,182.628783,3.2899999999999983,181.88
2023-11-09,AAPL,182.93,184.07,181.82,182.48,906460.0,9572.0,182.889837,3.249999999999998,182.89
2023-11-10,AAPL,183.92,186.555,183.58,186.335,1769685.0,16304.0,185.1405,3.2503571428571427,182.48
2023-11-13,AAPL,185.83,186.015,184.24,184.76,899630.0,9956.0,184.78097,3.2442857142857155,186.335
2023-11-14,AAPL,187.63,188.1,186.34,187.41,1413535.0,13996.0,187.287638,3.2892857142857173,184.76
2023-11-15,AAPL,187.99,189.49,187.785,188.15,816730.0,9738.0,188.517853,3.0357142857142896,187.41
2023-11-16,AAPL,189.59,190.945,188.735,189.8,1032052.0,12849.0,189.704722,3.079642857142862,188.15
2023-11-17,AAPL,190.255,190.35,188.58,189.75,591204.0,7781.0,189.576962,3.001428571428574,189.8
2023-11-20,AAPL,189.995,191.9,189.94,191.52,716956.0,8736.0,191.306517,2.943571428571431,189.75
2023-11-21,AAPL,191.485,191.485,189.75,190.66,671770.0,7083.0,190.473286,2.7782142857142884,191.52
2023-11-22,AAPL,191.58,192.93,190.84,191.31,706624.0,7212.0,191.791659,2.6675000000000018,190.66
2023-11-24,AAPL,190.89,190.89,189.25,189.93,435850.0,6056.0,189.727891,2.510000000000001,191.31
2023-11-27,AAPL,189.96,190.67,188.94,189.79,575852.0,8367.0,189.770206,2.404285714285716,189.93
2023-11-28,AAPL,189.82,191.07,189.46,190.27,652256.0,7716.0,190.170172,2.2721428571428572,189.79
2023-11-29,AAPL,190.92,192.08,188.97,189.355,874963.0,11772.0,190.087129,2.3646428571428584,190.27
2023-11-30,AAPL,189.88,190.21,188.2,189.88,701221.0,8820.0,189.026218,2.347500000000003,189.355
2023-12-01,AAPL,190.305,191.55,189.235,191.21,1099323.0,11816.0,190.719622,2.2217857142857156,189.88
2023-12-04,AAPL,190.025,190.025,187.465,189.44,1074305.0,12318.0,188.728426,2.339642857142859,191.21
2023-12-05,AAPL,190.21,194.4,190.18,193.5,1450126.0,14612.0,193.269987,2.455357142857145,189.44
2023-12-06,AAPL,194.47,194.76,192.14,192.33,811100.0,9639.0,192.778463,2.493928571428573,193.5
2023-12-07,AAPL,193.63,194.99,193.59,194.2,820399.0,9711.0,194.494516,2.484285714285716,192.33
2023-12-08,AAPL,194.17,195.99,193.67,195.69,847965.0,9637.0,195.027471,2.5235714285714335,194.2
2023-12-11,AAPL,193.095,193.465,191.42,193.18,1349868.0,14676.0,192.548548,2.675000000000005,195.69
2023-12-12,AAPL,193.03,194.7,191.74,194.7,955319.0,10269.0,193.598094,2.760000000000003,193.18
2023-12-13,AAPL,194.99,197.985,194.94,197.86,1211959.0,12529.0,196.726625,2.832500000000004,194.7
2023-12-14,AAPL,198.08,199.615,196.165,198.16,2022949.0,16597.0,198.500899,2.9317857142857195,197.86
2023-12-15,AAPL,197.87,198.38,197.03,197.09,1092291.0,10891.0,197.68116,2.904642857142863,198.16
2023-12-18,AAPL,196.24,196.6,194.41,195.91,1161259.0,12399.0,195.412864,2.9810714285714357,197.09
2023-12-19,AAPL,196.11,196.95,195.89,196.92,757894.0,8618.0,196.402489,2.8346428571428635,195.91
2023-12-20,AAPL,196.89,197.675,194.905,194.945,1115769.0,11645.0,196.765548,2.888928571428577,196.92
2023-12-21,AAPL,196.15,197.07,193.525,194.7,932858.0,11548.0,194.764188,2.976785714285719,194.945
2023-12-22,AAPL,195.2,195.39,192.97,193.59,795698.0,10211.0,194.107088,2.8821428571428607,194.7
2023-12-26,AAPL,193.61,193.885,192.83,193.09,495620.0,6221.0,193.157106,2.6032142857142873,193.59
