Date,Close NEM,High NEM,Low NEM,Open NEM,Volume NEM,Close,Open,High,Low,Volume,ATR
2019-03-15,26.902801513671875,27.511645856063637,26.71608962028083,27.235636296976338,14393100,1439.31,1439.31,1439.31,1439.31,0.0,625.8942857142857
2019-03-18,26.789148330688477,27.10574686093605,26.748559331354045,27.048921642519417,8772100,877.21,877.21,877.21,877.21,0.0,661.3928571428571
2019-03-19,27.016454696655273,27.430470625563277,26.935276681483355,26.98398534863217,9453900,945.39,945.39,945.39,945.39,0.0,665.3635714285714
2019-03-20,27.495407104492188,27.560351981472465,26.51313906573181,26.951507695122157,13382000,1338.2,1338.2,1338.2,1338.2,0.0,664.015
2019-03-21,27.86884117126465,27.990608202025275,27.25999672723258,27.4872976620468,15559800,1555.98,1555.98,1555.98,1555.98,0.0,663.5471428571428
2019-03-22,28.006834030151367,28.25037109802171,27.235630734610428,27.64152687997494,31349200,3134.92,3134.92,3134.92,3134.92,0.0,774.6085714285713
2019-03-25,28.33155632019043,28.640035206036487,28.006838117808776,28.25849487949167,26182900,2618.29,2618.29,2618.29,2618.29,0.0,791.0357142857143
2019-03-26,28.867341995239258,28.867341995239258,28.039313285665575,28.039313285665575,23925300,2392.53,2392.53,2392.53,2392.53,0.0,775.4542857142858
2019-03-27,28.989097595214844,29.09463144421215,28.729324349022523,28.940392047017138,11174200,1117.42,1117.42,1117.42,1117.42,0.0,844.5871428571428
2019-03-28,28.875455856323242,29.16770162021535,28.46144308863762,28.55073765272261,9611800,961.18,961.18,961.18,961.18,0.0,804.9342857142857
2019-03-29,29.037811279296875,29.248875917177706,28.899804976390946,29.070283714891435,9924500,992.45,992.45,992.45,992.45,0.0,584.4135714285713
2019-04-01,28.90793228149414,29.24888365521283,28.7618093794025,29.094644190446193,9228300,922.83,922.83,922.83,922.83,0.0,443.98785714285714
2019-04-02,29.086523056030273,29.15958139885026,28.72121585821916,28.826746640120632,11167100,1116.71,1116.71,1116.71,1116.71,0.0,437.90000000000003
2019-04-03,29.18394660949707,29.305713649880126,28.989115009443662,29.11900171056486,8077000,807.7,807.7,807.7,807.7,0.0,420.4828571428571
2019-04-04,29.61419105529785,29.622310714755283,28.924168645067564,29.175822346878668,10703000,1070.3,1070.3,1070.3,1070.3,0.0,418.5664285714286
2019-04-05,29.63042449951172,29.654777282115376,29.313825938694357,29.508654393008527,5761500,576.15,576.15,576.15,576.15,0.0,413.7128571428571
2019-04-08,29.760305404663086,29.898311705090247,29.50864867843817,29.800894400056304,6306500,630.65,630.65,630.65,630.65,0.0,412.7357142857143
2019-04-09,29.71160888671875,29.857731807206147,29.395010257910428,29.792790007402363,5079800,507.98,507.98,507.98,507.98,0.0,393.44
2019-04-10,29.443714141845703,29.784665503038127,29.3868889149803,29.654778827811118,6562100,656.21,656.21,656.21,656.21,0.0,388.4721428571429
2019-04-11,29.200176239013672,29.451829923678865,28.94040289544426,29.167703796881863,10950300,1095.03,1095.03,1095.03,1095.03,0.0,307.03499999999997
2019-04-12,29.427478790283203,29.565482031966656,28.899812414656907,29.313828333192667,10550700,1055.07,1055.07,1055.07,1055.07,0.0,272.9871428571428
2019-04-15,29.362533569335938,29.40312567218732,29.045934986248238,29.20829410742576,13278300,1327.83,1327.83,1327.83,1327.83,0.0,276.3442857142857
2019-04-16,28.94651222229004,29.304287696903607,28.863306778215282,29.26268338788465,11176500,1117.65,1117.65,1117.65,1117.65,0.0,200.27785714285713
2019-04-17,28.438966751098633,29.087953268133926,28.264240100198787,28.821702226582893,82542900,8254.29,8254.29,8254.29,8254.29,0.0,698.8778571428572
2019-04-18,27.490447998046875,28.472249938974468,27.34900034183041,28.414007719933245,26298500,2629.85,2629.85,2629.85,2629.85,0.0,1098.39
2019-04-22,27.082759857177734,27.66518544878713,26.91635209186589,27.6568664888054,12610600,1261.06,1261.06,1261.06,1261.06,0.0,1191.1878571428572
2019-04-23,26.932992935180664,27.15764294016666,26.82483058660393,26.841468506412582,11636200,1163.62,1163.62,1163.62,1163.62,0.0,1184.2992857142858
2019-04-24,26.791542053222656,27.12435432795558,26.691698688199114,26.924667597908492,12384500,1238.45,1238.45,1238.45,1238.45,0.0,1167.5721428571428
2019-04-25,26.317285537719727,27.315730487385423,25.93454992044622,27.315730487385423,11454200,1145.42,1145.42,1145.42,1145.42,0.0,1155.4600000000003
2019-04-26,26.175832748413086,26.575210943866786,26.100951022933437,26.51696872017063,11462100,1146.21,1146.21,1146.21,1146.21,0.0,1120.22
2019-04-29,25.593412399291992,26.16751734378049,25.451966299547923,26.075992930127917,13552700,1355.27,1355.27,1355.27,1355.27,0.0,1131.26
2019-04-30,25.84302520751953,25.867986846751784,25.40204735662348,25.576774070303358,9588600,958.86,958.86,958.86,958.86,0.0,1150.8128571428572
2019-05-01,25.227313995361328,25.851340568150206,25.027625682506685,25.709894481505465,7707000,770.7,770.7,770.7,770.7,0.0,1153.6650000000002
2019-05-02,25.04426383972168,25.310514892354284,24.911138313405377,24.99434216409843,8289700,828.97,828.97,828.97,828.97,0.0,1126.4828571428573
2019-05-03,25.144107818603516,25.493562730652105,25.110827229684432,25.318836068118557,7044100,704.41,704.41,704.41,704.41,0.0,1132.5257142857145
2019-05-06,24.911144256591797,25.069229864944333,24.81129929454329,25.05259036042111,6190800,619.08,619.08,619.08,619.08,0.0,1119.1378571428572
2019-05-07,25.560131072998047,25.65165548971486,24.84458159179062,24.961066058897956,13692300,1369.23,1369.23,1369.23,1369.23,0.0,1157.707142857143
2019-05-08,25.127471923828125,25.90126358079007,24.96938473957534,25.676615209146522,8983600,898.36,898.36,898.36,898.36,0.0,681.5807142857144
2019-05-09,24.902822494506836,25.34380028897926,24.82793917337345,25.060909682119732,6850800,685.08,685.08,685.08,685.08,0.0,295.06928571428574
2019-05-10,25.08587074279785,25.268919573830818,24.769697941803724,24.944424640173203,7544400,754.44,754.44,754.44,754.44,0.0,202.25285714285715
2019-05-13,25.718215942382812,25.859662034066158,25.135790485573345,25.352119895617385,9641700,964.17,964.17,964.17,964.17,0.0,210.27357142857142
2019-05-14,25.651653289794922,25.70157497327645,25.476926604118713,25.668294379949334,6982100,698.21,698.21,698.21,698.21,0.0,223.9257142857143
2019-05-15,25.535171508789062,25.801422631236218,25.48524823309382,25.751500942522842,9298100,929.81,929.81,929.81,929.81,0.0,233.8235714285714
2019-05-16,25.41868019104004,25.543486767462422,25.135788035250645,25.377079056886938,6742100,674.21,674.21,674.21,674.21,0.0,252.02428571428567
2019-05-17,25.72653579711914,25.776457479026192,25.227314217103665,25.310518078269855,6777900,677.79,677.79,677.79,677.79,0.0,237.34714285714284
2019-05-20,25.93454933166504,26.15087877490134,25.62669546594901,25.70989934211404,6864800,686.48,686.48,686.48,686.48,0.0,209.6528571428571
2019-05-21,26.075998306274414,26.167522738796784,25.626698277872375,25.734863804850104,7162200,716.22,716.22,716.22,716.22,0.0,198.33714285714285
2019-05-22,26.05935287475586,26.24240170933574,25.96782845746592,26.100955603970313,7263000,726.3,726.3,726.3,726.3,0.0,194.89499999999998
2019-05-23,26.325599670410156,26.650092970082852,26.05934859509086,26.292319079486038,8810000,881.0,881.0,881.0,881.0,0.0,197.04785714285708
2019-05-24,26.558570861816406,26.600171998324406,26.184154285317874,26.24239809820336,6135400,613.54,613.54,613.54,613.54,0.0,210.0571428571428
2019-05-28,26.350563049316406,26.525289733950597,26.184155322728103,26.417125822555388,11372900,1137.29,1137.29,1137.29,1137.29,0.0,193.88571428571427
2019-05-29,26.292322158813477,26.383844984810043,25.87630440815814,26.275681067911638,6370900,637.09,637.09,637.09,637.09,0.0,195.98071428571424
2019-05-30,26.70001792907715,26.766579115143752,26.292320745783627,26.392164111865224,6749100,674.91,674.91,674.91,674.91,0.0,183.44785714285712
2019-05-31,27.53205108642578,27.78998319905658,26.93298459203844,27.007867903836857,13522400,1352.24,1352.24,1352.24,1352.24,0.0,226.8742857142857
2019-06-03,27.98135757446289,27.98135757446289,27.340689794002635,27.706784308281122,11862600,1186.26,1186.26,1186.26,1186.26,0.0,223.7492857142857
2019-06-04,28.588741302490234,28.588741302490234,27.665181356877582,27.87319023926012,12264300,1226.43,1226.43,1226.43,1226.43,0.0,207.62142857142857
2019-06-05,28.814306259155273,29.03151910052783,28.455067062811576,28.85607759169441,10111000,1011.1,1011.1,1011.1,1011.1,0.0,206.45928571428573
2019-06-06,29.499366760253906,29.574556434748715,28.8310126816563,28.91455853495522,11645600,1164.56,1164.56,1164.56,1164.56,0.0,199.16357142857143
2019-06-07,29.80013084411621,29.95051023636662,29.457600714423474,29.64975463881516,11352800,1135.28,1135.28,1135.28,1135.28,0.0,200.9992857142857
2019-06-10,29.482666015625,29.52443736073833,29.10671753570635,29.357348793335667,9607000,960.7,960.7,960.7,960.7,0.0,212.84857142857143
2019-06-11,29.173545837402344,29.566203422591208,29.098359341803228,29.457595395144523,15816500,1581.65,1581.65,1581.65,1581.65,0.0,255.07785714285714
2019-06-12,29.633039474487305,29.800124821486914,29.31557157868037,29.31557157868037,9086200,908.62,908.62,908.62,908.62,0.0,302.43142857142857
2019-06-13,29.699874877929688,29.942153108323243,29.549495506440515,29.683165704769902,8126100,812.61,812.61,812.61,812.61,0.0,298.23928571428576
2019-06-14,30.017345428466797,30.276332854749533,29.816838519901257,29.875319037618457,9563500,956.35,956.35,956.35,956.35,0.0,289.40214285714285
2019-06-17,30.259624481201172,30.284686650329398,29.791777140128826,30.00063704806213,7435200,743.52,743.52,743.52,743.52,0.0,267.19357142857143
2019-06-18,30.08417320251465,30.602147956294488,29.917087862016466,30.4935399354118,9284700,928.47,928.47,928.47,928.47,0.0,244.6757142857143
2019-06-19,30.376583099365234,30.493544128576698,29.75000342549037,29.875317448095927,11639800,1163.98,1163.98,1163.98,1163.98,0.0,258.79642857142863
2019-06-20,31.395814895629883,32.13935546862516,31.22037019555975,31.412520879495165,19911400,1991.14,1991.14,1991.14,1991.14,0.0,269.49857142857144
2019-06-21,31.32061195373535,31.646432679221963,31.13681433958511,31.412507573863355,19060400,1906.04,1906.04,1906.04,1906.04,0.0,263.7214285714286
2019-06-24,32.114295959472656,32.114295959472656,31.262147214684195,31.529490809376792,13605300,1360.53,1360.53,1360.53,1360.53,0.0,299.81714285714287
2019-06-25,31.696569442749023,32.364923507121645,31.696569442749023,32.28973383422714,13505400,1350.54,1350.54,1350.54,1350.54,0.0,285.15000000000003
2019-06-26,31.972265243530273,32.014036574864285,31.086698359287098,31.287205211417962,9849000,984.9,984.9,984.9,984.9,0.0,300.30571428571426
2019-06-27,31.813541412353516,31.855312754851575,31.487717292190677,31.64645285541212,7232900,723.29,723.29,723.29,723.29,0.0,316.90071428571434
2019-06-28,32.13936233520508,32.14771532892234,31.63809666454251,31.780123053329103,9132600,913.26,913.26,913.26,913.26,0.0,318.0
2019-07-01,31.671518325805664,31.738355030330727,31.08670990900932,31.43759623386692,8806600,880.66,880.66,880.66,880.66,0.0,275.975
2019-07-02,32.114295959472656,32.189485648334845,31.579615143985556,31.780122043267742,7180100,718.01,718.01,718.01,718.01,0.0,239.51928571428576
2019-07-03,32.38163375854492,32.50695095886934,31.988979358962744,32.23125757988393,5049300,504.93,504.93,504.93,504.93,0.0,247.8814285714286
2019-07-05,32.09758377075195,32.18948262483485,31.212019948386747,31.63809268728621,6581900,658.19,658.19,658.19,658.19,0.0,248.56142857142862
2019-07-08,31.988977432250977,32.30644212990721,31.771761389698188,32.231255638579626,4820500,482.05,482.05,482.05,482.05,0.0,245.94071428571434
2019-07-09,32.38163375854492,32.38163375854492,31.74670113804156,31.763410310548068,5115100,511.51,511.51,511.51,511.51,0.0,234.83428571428573
2019-07-10,32.6239128112793,32.690749503009464,32.36492859819706,32.57378847943054,6114200,611.42,611.42,611.42,611.42,0.0,225.14857142857142
2019-07-11,32.81605529785156,32.916310310328946,32.37327348039471,32.56542414055425,6613800,661.38,661.38,661.38,661.38,0.0,169.6342857142857
2019-07-12,32.93301773071289,32.991501417353426,32.71580490141971,32.89124640049669,4164500,416.45,416.45,416.45,416.45,0.0,181.0507142857143
2019-07-15,32.724159240722656,32.97479360624093,32.45681889198829,32.899603933975115,4264800,426.48,426.48,426.48,426.48,0.0,142.80214285714285
2019-07-16,32.32315444946289,32.78264874309595,32.20619342451953,32.68239370433115,6542500,654.25,654.25,654.25,654.25,0.0,158.35785714285717
2019-07-17,32.63226318359375,32.84947601916128,32.273023996850746,32.40669416957268,6436300,643.63,643.63,643.63,643.63,0.0,132.99928571428572
2019-07-18,33.16694641113281,33.400868434549785,32.31479779975143,32.448467982696634,9096000,909.6,909.6,909.6,909.6,0.0,133.31071428571428
2019-07-19,32.82442092895508,33.28391204748913,32.506953005243794,32.81606474870139,7218600,721.86,721.86,721.86,721.86,0.0,133.15142857142857
2019-07-22,33.33403396606445,33.34238695796535,32.740869558750234,32.88289591665312,6543100,654.31,654.31,654.31,654.31,0.0,135.64785714285716
2019-07-23,33.100120544433594,33.69328516288361,32.99151567632197,33.28391830116033,6647500,664.75,664.75,664.75,664.75,0.0,124.7757142857143
2019-07-24,32.832763671875,33.217064982892005,32.7408648394692,33.07504183240885,7806900,780.69,780.69,780.69,780.69,0.0,117.83714285714288
2019-07-25,31.955562591552734,33.15024139568304,31.011515013495796,32.022399284878404,13468500,1346.85,1346.85,1346.85,1346.85,0.0,147.32999999999998
2019-07-26,31.14518928527832,31.90543924303755,30.82772451132127,31.771769025858433,10396600,1039.66,1039.66,1039.66,1039.66,0.0,156.69071428571428
2019-07-29,31.50441551208496,31.55454301782214,31.069986689873545,31.312264853847843,7817300,781.73,781.73,781.73,781.73,0.0,173.01
2019-07-30,31.521137237548828,31.68822580295344,31.228734638302736,31.579617757398044,4468900,446.89,446.89,446.89,446.89,0.0,189.7907142857143
2019-07-31,30.510255813598633,31.412528961030617,30.100888990714694,31.312277097304683,10687000,1068.7,1068.7,1068.7,1068.7,0.0,230.63714285714286
2019-08-01,31.03658103942871,31.237084749852087,29.78342169496105,30.050762100158227,11935000,1193.5,1193.5,1193.5,1193.5,0.0,222.05642857142857
2019-08-02,30.836071014404297,31.128473557009237,30.627211144844,30.769237513358323,5882600,588.26,588.26,588.26,588.26,0.0,264.57142857142856
2019-08-05,31.262149810791016,31.963919236132227,31.12012660167341,31.67151663680227,10606100,1060.61,1060.61,1060.61,1060.61,0.0,282.0414285714286
2019-08-06,31.738353729248047,31.80518724408385,30.944685423770764,31.145189155227527,7883800,788.38,788.38,788.38,788.38,0.0,300.7278571428572
2019-08-07,32.87453842163086,33.367447784709356,32.38998523706717,32.41504739871492,15810900,1581.09,1581.09,1581.09,1581.09,0.0,338.35214285714284
2019-08-08,32.82442092895508,32.95809113047315,32.415054144147184,32.607204859645094,8680600,868.06,868.06,868.06,868.06,0.0,375.8728571428572
2019-08-09,32.60720443725586,32.999862043418936,32.54872392403357,32.774292983726255,6166300,616.63,616.63,616.63,616.63,0.0,389.0071428571428
2019-08-12,32.13100051879883,32.966439969752194,31.855307157197487,32.8661881279834,6651400,665.14,665.14,665.14,665.14,0.0,391.7264285714285
2019-08-13,31.462657928466797,32.67404609058106,31.13683696621146,32.67404609058106,10083500,1008.35,1008.35,1008.35,1008.35,0.0,407.96
2019-08-14,31.72163200378418,32.77428414484518,31.713275825892314,32.247956480840635,11955500,1195.55,1195.55,1195.55,1195.55,0.0,380.89142857142855
2019-08-15,32.181129455566406,32.323152638770594,31.521131495273615,31.587968184039394,6283300,628.33,628.33,628.33,628.33,0.0,399.46500000000003
2019-08-16,32.23125076293945,32.28973126086915,31.830237081495664,31.872011597400974,6727800,672.78,672.78,672.78,672.78,0.0,384.21642857142854
2019-08-19,31.85529899597168,32.15605763117326,31.613020852398428,31.771753160111366,5102000,510.2,510.2,510.2,510.2,0.0,371.91214285714284
2019-08-20,32.222904205322266,32.43176409941274,31.90543627395901,31.963916789348417,8847000,884.7,884.7,884.7,884.7,0.0,354.2471428571428
2019-08-21,32.189483642578125,32.28973867944676,31.91379025856151,32.02239828836144,4826200,482.62,482.62,482.62,482.62,0.0,374.05285714285714
2019-08-22,32.156070709228516,32.38163659042085,31.997335150009157,32.10594318732518,4176600,417.66,417.66,417.66,417.66,0.0,335.4614285714285
2019-08-23,32.832763671875,33.16694066481465,32.18112204128547,32.4401093701611,10360100,1036.01,1036.01,1036.01,1036.01,0.0,345.88999999999993
2019-08-26,32.95809555053711,33.334044038647306,32.7575886278952,33.04163824258408,5598000,559.8,559.8,559.8,559.8,0.0,360.46000000000004
2019-08-27,34.044166564941406,34.24467348807243,33.049994504579885,33.091765850705265,9059900,905.99,905.99,905.99,905.99,0.0,328.5657142857143
2019-08-28,34.144412994384766,34.445171737700626,33.81023909166074,34.21960268021373,7510800,751.08,751.08,751.08,751.08,0.0,288.7
2019-08-29,33.509483337402344,34.227961913423464,33.2337867357876,34.21960573261436,6952000,695.2,695.2,695.2,695.2,0.0,274.73214285714283
2019-08-30,33.32568359375,33.65150451277845,33.10847071004737,33.384164108091056,7082600,708.26,708.26,708.26,708.26,0.0,272.2
2019-09-03,33.74340057373047,34.19453866430173,33.41757968174525,33.425932674408244,7728300,772.83,772.83,772.83,772.83,0.0,252.29714285714286
2019-09-04,34.26973342895508,34.303151778461135,33.634797536136844,33.852013620977004,4671000,467.1,467.1,467.1,467.1,0.0,260.7635714285714
2019-09-05,32.866188049316406,34.08592887992115,32.5487201663684,34.05251053709534,10148300,1014.83,1014.83,1014.83,1014.83,0.0,259.37142857142857
2019-09-06,32.298091888427734,33.066697908151056,32.26467354258131,32.949733697688586,7188000,718.8,718.8,718.8,718.8,0.0,277.34142857142854
2019-09-09,31.79682731628418,33.20871887065321,31.537839933764992,32.78264614400412,8940800,894.08,894.08,894.08,894.08,0.0,278.24857142857144
2019-09-10,31.880361557006836,32.23124769816843,31.370743106122028,31.546184583228918,6777700,677.77,677.77,677.77,677.77,0.0,266.94928571428574
2019-09-11,32.46733474731445,33.10460538612379,32.123543376637556,32.22416438304237,7710000,771.0,771.0,771.0,771.0,0.0,244.88857142857145
2019-09-12,32.41701889038086,33.683176270277016,32.383477492569156,33.30584674028849,8816600,881.66,881.66,881.66,881.66,0.0,248.15285714285716
2019-09-13,32.383480072021484,32.71888767948735,32.02291801353508,32.50087177502933,9773600,977.36,977.36,977.36,977.36,0.0,210.8207142857143
2019-09-16,32.26609420776367,32.86982673097778,31.93068973828829,32.74404805574664,9420200,942.02,942.02,942.02,942.02,0.0,179.33
2019-09-17,33.205223083496094,33.683176814644135,32.29962771873068,32.37509426568479,10407300,1040.73,1040.73,1040.73,1040.73,0.0,161.65285714285716
2019-09-18,32.74403762817383,33.364540657060765,32.10676710003475,33.14652478258012,7375600,737.56,737.56,737.56,737.56,0.0,172.2428571428572
2019-09-19,33.02914047241211,33.188460539041955,32.79435704624301,33.02075672091362,4005200,400.52,400.52,400.52,400.52,0.0,192.32571428571433
2019-09-20,33.406471252441406,33.45678335445637,32.95367193035896,33.12137573839143,8300400,830.04,830.04,830.04,830.04,0.0,222.07285714285717
2019-09-23,33.414859771728516,33.67480087120659,33.15492187093499,33.37293461340871,6390400,639.04,639.04,639.04,639.04,0.0,231.10357142857146
2019-09-24,33.7838020324707,34.08566822942576,33.003982089898116,33.079448639136885,7122400,712.24,712.24,712.24,712.24,0.0,214.49428571428572
2019-09-25,33.1800651550293,33.70833092831753,32.794348710455935,33.62447744122541,5889800,588.98,588.98,588.98,588.98,0.0,184.175
2019-09-26,33.012367248535156,33.42324141162394,32.81950899196174,33.19684175425062,6263800,626.38,626.38,626.38,626.38,0.0,165.70142857142858
2019-09-27,32.19900894165039,32.52602960142993,32.1235423894948,32.45056304927434,9737400,973.74,973.74,973.74,973.74,0.0,177.9928571428572
2019-09-30,31.796512603759766,32.165461544936576,31.402412414798302,31.553345490973648,8069500,806.95,806.95,806.95,806.95,0.0,174.4557142857143
2019-10-01,31.494659423828125,32.04807980865282,31.41919286232092,31.486272473280426,7493200,749.32,749.32,749.32,749.32,0.0,171.91285714285715
2019-10-02,31.754594802856445,32.115156879462816,31.427574128419074,31.964223768386468,7175800,717.58,717.58,717.58,717.58,0.0,166.2757142857143
2019-10-03,31.96422576904297,32.509262393008804,31.82167959892892,31.997767173311345,5497600,549.76,549.76,549.76,549.76,0.0,171.42714285714288
2019-10-04,32.12354278564453,32.33317174436365,31.53658106149418,31.762980720752918,5038200,503.82,503.82,503.82,503.82,0.0,172.18428571428572
2019-10-07,32.08161544799805,32.240935508813244,31.679128218390037,31.83006132932856,4426800,442.68,442.68,442.68,442.68,0.0,169.5007142857143
2019-10-08,32.63503646850586,32.6769648213945,32.15708267347027,32.4757196030554,5972600,597.26,597.26,597.26,597.26,0.0,158.88714285714286
2019-10-09,32.517642974853516,32.7943547350667,32.33317166672879,32.551184375852216,4984800,498.48,498.48,498.48,498.48,0.0,141.8685714285714
2019-10-10,32.65180587768555,32.72727243174049,32.048076643930116,32.60988072514038,5189800,518.98,518.98,518.98,518.98,0.0,112.65285714285713
2019-10-11,31.544954299926758,32.417011245265655,31.486258466940775,32.19899860827243,9358600,935.86,935.86,935.86,935.86,0.0,128.78714285714287
2019-10-14,31.86359405517578,31.947444339005557,31.40241109674542,31.503032077077812,4264300,426.43,426.43,426.43,426.43,0.0,159.94642857142858
2019-10-15,31.603660583496094,31.93906819605565,31.56173543159716,31.61204753308631,4892900,489.29,489.29,489.29,489.29,0.0,155.63214285714284
2019-10-16,31.721057891845703,31.754596096697053,31.243100888173466,31.73782539492923,5139700,513.97,513.97,513.97,513.97,0.0,154.72357142857143
2019-10-17,32.12354278564453,32.52603000254316,31.57850621350119,31.70428486820629,4821800,482.18,482.18,482.18,482.18,0.0,132.18285714285713
2019-10-18,32.2325553894043,32.36671782770427,31.930692302242978,32.10677990275829,4616100,461.61,461.61,461.61,461.61,0.0,121.73857142857143
2019-10-21,31.830055236816406,32.40863311756464,31.628813259873713,32.40863311756464,4362000,436.2,436.2,436.2,436.2,0.0,119.43714285714285
2019-10-22,31.695898056030273,32.23254768088873,31.6204315026168,31.838447411893096,5796800,579.68,579.68,579.68,579.68,0.0,127.41857142857144
2019-10-23,32.18223190307617,32.618260429801744,31.897136450935736,32.19900260010601,5186200,518.62,518.62,518.62,518.62,0.0,119.79285714285713
2019-10-24,32.78596878051758,32.928518139746345,32.2409353918254,32.36671085136168,4402300,440.23,440.23,440.23,440.23,0.0,122.11071428571427
2019-10-25,32.853057861328125,33.35616619296346,32.693740969336716,33.2052330537359,4970600,497.06,497.06,497.06,497.06,0.0,121.80285714285715
2019-10-28,32.57633972167969,32.660193226478725,32.308014903691046,32.542801518444215,4266500,426.65,426.65,426.65,426.65,0.0,115.79071428571426
2019-10-29,32.56795120239258,32.928513223529585,32.098381240318325,32.20738918125557,4550200,455.02,455.02,455.02,455.02,0.0,110.76142857142858
2019-10-30,32.735652923583984,32.962052541086166,32.26608299113314,32.49248260863532,4983100,498.31,498.31,498.31,498.31,0.0,112.3892857142857
2019-10-31,33.314231872558594,33.33938632261912,32.73565713037937,32.861432579365875,5360500,536.05,536.05,536.05,536.05,0.0,85.30785714285715
2019-11-01,33.2136116027832,33.42324055437998,32.97882820057367,33.272307453335586,6446700,644.67,644.67,644.67,644.67,0.0,56.67857142857142
2019-11-04,32.60987091064453,33.196832465673104,32.54279132649783,33.13813663003856,7374600,737.46,737.46,737.46,737.46,0.0,58.81642857142857
2019-11-05,31.486276626586914,32.668584113699886,30.723227158998895,32.07323849365881,12383900,1238.39,1238.39,1238.39,1238.39,0.0,92.83428571428571
2019-11-06,31.570119857788086,31.796516299683258,31.285024369505354,31.628815705491842,5998000,599.8,599.8,599.8,599.8,0.0,136.17714285714288
2019-11-07,30.966400146484375,31.335346082741637,30.723229707306018,31.335346082741637,7555700,755.57,755.57,755.57,755.57,0.0,145.83428571428573
2019-11-08,30.69806480407715,30.765144406628245,30.245265491792185,30.387814845074793,8739900,873.99,873.99,873.99,873.99,0.0,152.47785714285718
2019-11-11,30.78191566467285,30.949619472115234,30.57228670504089,30.61421185723047,4957600,495.76,495.76,495.76,495.76,0.0,169.2457142857143
2019-11-12,30.94123649597168,31.125707809962105,30.58905817165513,30.857382990808617,4522000,452.2,452.2,452.2,452.2,0.0,167.9957142857143
2019-11-13,31.33533477783203,31.55335067867761,31.050239275815162,31.050239275815162,4728200,472.82,472.82,472.82,472.82,0.0,163.86928571428575
2019-11-14,31.477888107299805,31.670746383236892,31.33533873892974,31.44434670313222,3908500,390.85,390.85,390.85,390.85,0.0,165.66500000000002
2019-11-15,31.53658676147461,31.586895673502323,31.184408383857406,31.25987495058362,3475500,347.55,347.55,347.55,347.55,0.0,163.72857142857146
2019-11-18,31.913923263549805,31.930693969048352,31.38565723574316,31.46112381114411,4946200,494.62,494.62,494.62,494.62,0.0,172.20714285714288
2019-11-19,32.157073974609375,32.475710817999556,31.804898936138674,31.888749221865023,5652800,565.28,565.28,565.28,565.28,0.0,174.1621428571429
2019-11-20,32.25770568847656,32.49248910228188,31.87198596748826,32.20739358608223,5026500,502.65,502.65,502.65,502.65,0.0,175.94000000000005
2019-11-21,32.03968048095703,32.32477591444055,31.94744325267072,32.17384284973262,4116700,411.67,411.67,411.67,411.67,0.0,174.68
2019-11-22,31.939075469970703,32.14032072307553,31.729446464050362,32.09000861012813,3573000,357.3,357.3,357.3,357.3,0.0,171.9357142857143
2019-11-25,31.662357330322266,32.031306354297044,31.60366147626885,31.788135988256236,6133500,613.35,613.35,613.35,613.35,0.0,154.44428571428574
2019-11-26,31.981000900268555,31.98938785183935,31.53658842756057,31.72944673078639,11105300,1110.53,1110.53,1110.53,1110.53,0.0,144.34357142857144
2019-11-27,32.0145378112793,32.18224163360069,31.721058521230134,31.721058521230134,3772300,377.23,377.23,377.23,377.23,0.0,185.5957142857143
2019-11-29,32.19900894165039,32.341555096453156,31.964222335675217,32.014534436673614,2883900,288.39,288.39,288.39,288.39,0.0,183.4828571428571
2019-12-02,32.48409652709961,32.74403432214937,32.073222465867865,32.11514760713235,6762000,676.2,676.2,676.2,676.2,0.0,184.16714285714286
2019-12-03,33.020748138427734,33.21360635960967,32.6098740507386,32.727265733311654,9374200,937.42,937.42,937.42,937.42,0.0,199.71428571428572
2019-12-04,32.928184509277344,33.28161606621791,32.84403184565158,32.89452344382703,6389700,638.97,638.97,638.97,638.97,0.0,219.55928571428572
2019-12-05,33.660308837890625,33.82019414923561,32.8861232754658,32.919781144629816,9989100,998.91,998.91,998.91,998.91,0.0,239.41428571428568
2019-12-06,33.49199676513672,33.66871256394736,33.138565167515445,33.138565167515445,6397800,639.78,639.78,639.78,639.78,0.0,261.97357142857146
2019-12-09,33.42467498779297,33.820181283313005,33.27320339883773,33.7612760220633,6191700,619.17,619.17,619.17,619.17,0.0,252.94071428571425
2019-12-10,33.65188217163086,33.6939568994031,33.31527792926101,33.50041058357402,7025300,702.53,702.53,702.53,702.53,0.0,253.84785714285712
2019-12-11,34.417659759521484,34.459734494611574,33.7865291028806,33.93800071728214,7981800,798.18,798.18,798.18,798.18,0.0,256.20642857142855
2019-12-12,34.602783203125,34.73742425799724,34.139954777632674,34.58595267000398,7604500,760.45,760.45,760.45,760.45,0.0,252.4028571428571
2019-12-13,34.74584197998047,34.84682197108206,34.21569140902906,34.31667140013065,5542900,554.29,554.29,554.29,554.29,0.0,263.245
2019-12-16,34.49340057373047,34.88049332890349,34.28302365764552,34.830001713408194,6745600,674.56,674.56,674.56,674.56,0.0,253.54642857142855
2019-12-17,34.05581283569336,34.67852664807783,34.01373488855936,34.5859603005377,6555500,655.55,655.55,655.55,655.55,0.0,219.39142857142855
2019-12-18,34.484981536865234,34.49339841063512,33.954830842749985,34.05581406740789,9230400,923.04,923.04,923.04,923.04,0.0,186.1192857142857
