Date,Close GOOG,High GOOG,Low GOOG,Open GOOG,Volume GOOG,Close,Open,High,Low,Volume,ATR
2016-04-14,37.40403366088867,37.608138471402825,37.37945212331529,37.44425902840048,22706000,227.06,227.06,227.06,227.06,0.0,49.10857142857143
2016-04-15,37.69206237792969,37.79138118289664,37.3789054195968,37.44276891912083,36186000,361.86,361.86,361.86,361.86,0.0,54.54285714285714
2016-04-18,38.06998062133789,38.141489864642146,37.607644606612276,37.764567878794935,31176000,311.76,311.76,311.76,311.76,0.0,49.51428571428572
2016-04-19,37.440284729003906,38.23335757493872,37.21184843898209,38.21398938435953,40610000,406.1,406.1,406.1,406.1,0.0,54.51857142857143
2016-04-20,37.37771224975586,37.64895784145684,37.24561679838343,37.64240327008515,30584000,305.84,305.84,305.84,305.84,0.0,60.77142857142858
2016-04-21,37.69901657104492,37.76406974731523,37.222775793477915,37.512294632423504,61210000,612.1,612.1,612.1,612.1,0.0,80.61714285714287
2016-04-22,35.694236755371094,36.55584093338616,35.43799087624664,36.068176984725795,119038000,1190.38,1190.38,1190.38,1190.38,0.0,115.6014285714286
2016-04-25,35.9117431640625,35.95047575201193,35.536310231215296,35.56163815359052,39184000,391.84,391.84,391.84,391.84,0.0,172.61285714285717
2016-04-26,35.16635513305664,36.041663389319204,34.91239006522675,36.02448131561288,54892000,548.92,548.92,548.92,548.92,0.0,182.71000000000004
2016-04-27,35.05213165283203,35.20806606044988,34.38296288107857,35.12413722701813,61972000,619.72,619.72,619.72,619.72,0.0,182.06000000000003
2016-04-28,34.316162109375,35.46579601403946,34.24316388756198,35.17230277406831,57346000,573.46,573.46,573.46,573.46,0.0,183.04428571428573
2016-04-29,34.41498947143555,34.64392208656172,34.215851740549944,34.30027310507797,49754000,497.54,497.54,497.54,497.54,0.0,187.45714285714288
2016-05-02,34.67322540283203,34.79390152036123,34.31517525888486,34.644423172275474,32906000,329.06,329.06,329.06,329.06,0.0,197.59285714285718
2016-05-03,34.382713317871094,34.65484930585407,34.36483411189992,34.60667888315487,30876000,308.76,308.76,308.76,308.76,0.0,193.98428571428576
2016-05-04,34.5485725402832,34.749695578469805,34.21634671236012,34.2898450511775,33870000,338.7,338.7,338.7,338.7,0.0,187.95428571428576
2016-05-05,34.8331298828125,34.877329674477465,34.54957075305172,34.647896913971415,33670000,336.7,336.7,336.7,336.7,0.0,178.4685714285715
2016-05-06,35.314334869384766,35.35108214728756,34.66810714403034,34.681663362231824,36586000,365.86,365.86,365.86,365.86,0.0,176.97285714285718
2016-05-09,35.40272903442383,35.69125520474056,35.25871411367338,35.358032919612505,30206000,302.06,302.06,302.06,302.06,0.0,174.79142857142864
2016-05-10,35.91323471069336,35.92912481002241,35.542768827909754,35.59392100507749,31392000,313.92,313.92,313.92,313.92,0.0,168.47714285714287
2016-05-11,35.521419525146484,35.977795810581085,35.3977654399883,35.92466210067336,33842000,338.42,338.42,338.42,338.42,0.0,148.35142857142858
2016-05-12,35.423091888427734,35.71807413882659,35.20905670482791,35.609317501688,27214000,272.14,272.14,272.14,272.14,0.0,111.78000000000002
2016-05-13,35.299930572509766,35.58954789562333,35.22196527541749,35.35455704998457,26290000,262.9,262.9,262.9,262.9,0.0,55.40142857142858
2016-05-16,35.58100891113281,35.6798313863781,35.04269296098135,35.21551010484376,26342000,263.42,263.42,263.42,263.42,0.0,44.21857142857145
2016-05-17,35.07149887084961,35.83080246022976,34.96622032129292,35.556181050667114,40024000,400.24,400.24,400.24,400.24,0.0,48.93428571428573
2016-05-18,35.09135818481445,35.338169986599134,34.793397996801126,34.944361511562654,35336000,353.36,353.36,353.36,353.36,0.0,48.97857142857145
2016-05-19,34.77799987792969,35.06006996274417,34.60319742923211,34.87930777995462,33404000,334.04,334.04,334.04,334.04,0.0,44.9357142857143
2016-05-20,35.24580383300781,35.48615959939167,34.787938582043004,34.8425650648016,36568000,365.68,365.68,365.68,365.68,0.0,35.16142857142858
2016-05-23,34.97267532348633,35.33211212539648,34.969693561655774,35.08639524895548,26614000,266.14,266.14,266.14,266.14,0.0,40.82142857142858
2016-05-24,35.75978469848633,35.80348436473276,35.1027779857997,35.1027779857997,38590000,385.9,385.9,385.9,385.9,0.0,47.23714285714287
2016-05-25,36.01702880859375,36.12826709547614,35.74066834804282,35.79305945945323,32584000,325.84,325.84,325.84,325.84,0.0,51.384285714285724
2016-05-26,35.95991897583008,36.16898708270369,35.76922261376411,35.8978437712666,31526000,315.26,315.26,315.26,315.26,0.0,50.057142857142864
2016-05-27,36.384010314941406,36.44737748198193,35.953954685857035,35.95445101463923,39500000,395.0,395.0,395.0,395.0,0.0,51.19571428571429
2016-05-31,36.53597640991211,36.73511415932208,36.314492495243,36.33833143586872,42590000,425.9,425.9,425.9,425.9,0.0,52.555714285714295
2016-06-01,36.458003997802734,36.609963953987766,36.28469053825032,36.476875857325965,25072000,250.72,250.72,250.72,250.72,0.0,63.318571428571424
2016-06-02,36.271785736083984,36.401895886402365,35.9624023560223,36.3760716301323,26836000,268.36,268.36,268.36,268.36,0.0,59.84428571428571
2016-06-03,35.87152099609375,36.22658932589706,35.783125213061595,36.21566630320272,24526000,245.26,245.26,245.26,245.26,0.0,60.83428571428572
2016-06-06,35.58399200439453,35.999150272449384,35.48765115931807,35.999150272449384,31306000,313.06,313.06,313.06,313.06,0.0,65.64
2016-06-07,35.588951110839844,35.85363831669237,35.58398403440417,35.747367129091884,26724000,267.24,267.24,267.24,267.24,0.0,59.14
2016-06-08,36.166507720947266,36.180908835903104,35.78412231499281,35.95197619446886,31674000,316.74,316.74,316.74,316.74,0.0,59.32714285714285
2016-06-09,36.181400299072266,36.22907438618622,35.87131982243076,35.89784120920638,19778000,197.78,197.78,197.78,197.78,0.0,66.44428571428571
2016-06-10,35.726016998291016,36.04781235283847,35.57802765893783,35.72899497117201,24328000,243.28,243.28,243.28,243.28,0.0,67.4342857142857
2016-06-13,35.67387771606445,36.025471798002286,35.58200761726136,35.58200761726136,25178000,251.78,251.78,251.78,251.78,0.0,60.93142857142857
2016-06-14,35.669403076171875,35.87797482848984,35.413649779228734,35.580510969852455,26122000,261.22,261.22,261.22,261.22,0.0,53.05142857142857
2016-06-15,35.701683044433594,35.90330242444706,35.621732426054486,35.70565746385733,24290000,242.9,242.9,242.9,242.9,0.0,50.07000000000001
2016-06-16,35.2765998840332,35.58896126196383,34.92400934314508,35.502550777920554,39650000,396.5,396.5,396.5,396.5,0.0,60.285714285714285
2016-06-17,34.350921630859375,35.20011363201826,34.18863348993636,35.19166846541889,68048000,680.48,680.48,680.48,680.48,0.0,74.87428571428572
2016-06-20,34.44975280761719,34.88527189207179,34.434855364902305,34.70103159595297,41650000,416.5,416.5,416.5,416.5,0.0,91.52285714285715
2016-06-21,34.56049728393555,34.89967555559198,34.36533016155707,34.682658596384094,29312000,293.12,293.12,293.12,293.12,0.0,87.82285714285715
2016-06-22,34.63597869873047,34.804821435888634,34.41856393279643,34.7154329901079,23686000,236.86,236.86,236.86,236.86,0.0,90.58142857142857
2016-06-23,34.854976654052734,34.85895107350913,34.116530276808035,34.63548185675295,43428000,434.28,434.28,434.28,434.28,0.0,103.03285714285714
2016-06-24,33.531532287597656,34.235712939676056,33.44363284108836,33.52904685497222,88980000,889.8,889.8,889.8,889.8,0.0,130.72714285714287
2016-06-27,33.18589782714844,33.38652833551927,32.938790481405825,33.32196770057878,52580000,525.8,525.8,525.8,525.8,0.0,153.45428571428573
2016-06-28,33.770896911621094,33.78529802580185,33.421291962945624,33.71776320331512,43476000,434.76,434.76,434.76,434.76,0.0,156.42142857142858
2016-06-29,33.9730110168457,34.137830056445466,33.83892647334344,33.917888213132386,38652000,386.52,386.52,386.52,386.52,0.0,151.36999999999998
2016-06-30,34.36979675292969,34.38072356440774,33.950167788968905,34.04054888737698,31954000,319.54,319.54,319.54,319.54,0.0,152.9042857142857
2016-07-01,34.72288131713867,34.79439434621288,34.3712872728972,34.37476536352979,26894000,268.94,268.94,268.94,268.94,0.0,155.9114285714286
2016-07-05,34.511329650878906,34.61015212683431,34.20989135737403,34.566452458940674,29252000,292.52,292.52,292.52,292.52,0.0,156.92142857142858
2016-07-06,34.651371002197266,34.845541657209885,34.220318892079206,34.264518678638495,28238000,282.38,282.38,282.38,282.38,0.0,156.33714285714285
2016-07-07,34.53169250488281,34.672725670496796,34.17687042791862,34.66676593566145,26084000,260.84,260.84,260.84,260.84,0.0,146.9042857142857
2016-07-08,35.04170227050781,35.04567290118185,34.58507595422363,34.737282200471874,31504000,315.04,315.04,315.04,315.04,0.0,130.49142857142857
2016-07-11,35.51148986816406,35.58200645605262,35.12165574173871,35.16188111319866,22236000,222.36,222.36,222.36,222.36,0.0,118.25571428571428
2016-07-12,35.787105560302734,35.90132182693059,35.552213173845914,35.71162189149006,26738000,267.38,267.38,267.38,267.38,0.0,112.65857142857143
2016-07-13,35.6053466796875,35.95396279061349,35.59889061529423,35.93509092632777,18718000,187.18,187.18,187.18,187.18,0.0,114.36857142857141
2016-07-14,35.802494049072266,35.865065579787355,35.65748646838449,35.83377792004499,19004000,190.04,190.04,190.04,190.04,0.0,100.47142857142856
2016-07-15,35.747867584228516,36.04036438985294,35.70838860449242,36.039868061029,25586000,255.86,255.86,255.86,255.86,0.0,72.63571428571427
2016-07-18,36.439632415771484,36.556334098169636,35.81441343883297,35.88989709633633,25910000,259.1,259.1,259.1,259.1,0.0,46.867142857142845
2016-07-19,36.59755325317383,36.59904223968765,36.202259538297255,36.24645553749248,24550000,245.5,245.5,245.5,245.5,0.0,41.33571428571429
2016-07-20,36.8076171875,36.85429483010376,36.60450503308887,36.61592817370984,25794000,257.94,257.94,257.94,257.94,0.0,38.778571428571425
2016-07-21,36.68048858642578,36.83244857600002,36.541489979227464,36.76640273631073,20526000,205.26,205.26,205.26,205.26,0.0,37.75714285714287
2016-07-22,36.88459396362305,36.90942177419454,36.5776922179001,36.84089050033263,25196000,251.96,251.96,251.96,251.96,0.0,37.478571428571435
2016-07-25,36.73709487915039,36.87813182348958,36.624367620455324,36.781790992847355,20648000,206.48,206.48,206.48,206.48,0.0,39.04285714285715
