Date,Close SPG,High SPG,Low SPG,Open SPG,Volume SPG,Close,Open,High,Low,Volume,ATR
2016-05-06,129.28518676757812,129.32198021838406,127.39023983411968,127.70913200350311,1091000,109.1,109.1,109.1,109.1,0.0,42.13214285714287
2016-05-09,130.64657592773438,130.67724025229302,128.35303042678237,129.21157536979572,1206100,120.61,120.61,120.61,120.61,0.0,41.90785714285715
2016-05-10,131.1862335205078,131.72589567011505,130.67723569438968,131.04518886138328,1133500,113.35,113.35,113.35,113.35,0.0,30.788571428571434
2016-05-11,124.63670349121094,130.91023680034345,124.06024805722156,130.88570160542233,4023100,402.31,402.31,402.31,402.31,0.0,44.76928571428572
2016-05-12,125.12732696533203,125.91842344788364,122.4964927649003,125.10893024317386,3067600,306.76,306.76,306.76,306.76,0.0,49.40285714285715
2016-05-13,121.4496841430664,124.1136763437629,120.60288622569924,124.1136763437629,3369700,336.97,336.97,336.97,336.97,0.0,50.47285714285715
2016-05-16,123.23594665527344,123.76132243936856,120.81918975425496,121.47436980935808,1797400,179.74,179.74,179.74,179.74,0.0,60.32142857142859
2016-05-17,120.81919860839844,123.11232896930966,120.12693426267346,122.47569098749592,1921900,192.19,192.19,192.19,192.19,0.0,60.98857142857144
2016-05-18,119.59539031982422,121.0664522866516,117.94507524357853,120.30619689903186,2428000,242.8,242.8,242.8,242.8,0.0,59.97357142857145
2016-05-19,119.8178939819336,120.07130613306154,118.21084086945106,118.65587067194176,1913900,191.39,191.39,191.39,191.39,0.0,58.32285714285716
2016-05-20,120.60902404785156,121.6845045929722,119.93529252739508,120.47921979340985,2266900,226.69,226.69,226.69,226.69,0.0,56.329285714285724
2016-05-23,120.99227142333984,121.61654488186947,120.02185634130404,120.80684076859598,1280800,128.08,128.08,128.08,128.08,0.0,62.553571428571445
2016-05-24,122.154296875,123.25450683275565,121.30132150699357,121.6907249456739,1493400,149.34,149.34,149.34,149.34,0.0,61.57428571428573
2016-05-25,121.20243835449219,122.6178834291042,120.38655656589252,122.34591968910557,1531800,153.18,153.18,153.18,153.18,0.0,61.83571428571429
2016-05-26,121.84526824951172,122.47571938279447,120.5287207433452,121.32606043844824,843100,84.31,84.31,84.31,84.31,0.0,66.64785714285715
2016-05-27,122.2408218383789,122.7414779799097,121.56709017779845,121.88232510498038,886800,88.68,88.68,88.68,88.68,0.0,66.13785714285714
2016-05-31,122.16046905517578,122.93308890333678,121.19006343021078,122.84655585759853,1475100,147.51,147.51,147.51,147.51,0.0,69.82142857142858
2016-06-01,122.54368591308594,123.16178179379,121.5114669240775,121.5114669240775,1205000,120.5,120.5,120.5,120.5,0.0,51.11071428571429
2016-06-02,122.01212310791016,122.56841505951506,121.21478357142288,121.92559006184646,1115000,111.5,111.5,111.5,111.5,0.0,44.92857142857143
2016-06-03,123.30396270751953,123.50793549988668,122.14811688410563,122.7847549490415,1374800,137.48,137.48,137.48,137.48,0.0,44.62642857142857
2016-06-06,122.79711151123047,124.49687523886043,122.09248256139603,123.57590895113327,1370000,137.0,137.0,137.0,137.0,0.0,33.43
2016-06-07,123.3163070678711,124.15691785177275,122.78474422758924,122.79710878612457,881400,88.14,88.14,88.14,88.14,0.0,36.03071428571429
2016-06-08,124.51539611816406,124.78118221455568,123.0072408681094,123.22357816909343,1211600,121.16,121.16,121.16,121.16,0.0,34.77428571428571
2016-06-09,124.63904571533203,125.31895503927483,123.62536872506918,124.42271778963809,824100,82.41,82.41,82.41,82.41,0.0,33.87
2016-06-10,123.77986907958984,124.74410650890594,123.50172783886525,124.09510399295253,830200,83.02,83.02,83.02,83.02,0.0,31.392142857142854
2016-06-13,124.68850708007812,125.18298578079606,123.61920360964578,124.12604687151577,999200,99.92,99.92,99.92,99.92,0.0,25.555714285714284
2016-06-14,125.36224365234375,126.27702315288677,124.19403307987707,124.49072597037518,1257600,125.76,125.76,125.76,125.76,0.0,25.882857142857144
2016-06-15,126.22754669189453,126.89509140221631,125.57854410424322,125.57854410424322,1261300,126.13,126.13,126.13,126.13,0.0,25.634999999999998
2016-06-16,127.45758819580078,127.54412126389884,125.34987844185855,125.92470323035349,843200,84.32,84.32,84.32,84.32,0.0,23.702142857142853
2016-06-17,127.25975799560547,127.3771977196504,125.85667773323846,127.3771977196504,1452700,145.27,145.27,145.27,145.27,0.0,27.743571428571425
2016-06-20,127.92115783691406,129.65800616293478,127.59974526223576,128.50834717600551,1214400,121.44,121.44,121.44,121.44,0.0,25.243571428571425
2016-06-21,128.8297119140625,129.14494682980245,127.95201694955571,128.11272790468402,1190800,119.08,119.08,119.08,119.08,0.0,23.482857142857142
