Date,Close NVDA,High NVDA,Low NVDA,Open NVDA,Volume NVDA,Close,Open,High,Low,Volume,ATR
2016-05-11,0.8828504085540771,0.892643526465087,0.8781986600348713,0.8830952773619634,328176000,328.176,328.176,328.176,328.176,0.0,95.7
2016-05-12,0.8708535432815552,0.8931329202688458,0.855184571305975,0.8892156626820586,670540000,670.54,670.54,670.54,670.54,0.0,116.92171428571429
2016-05-13,1.0033056735992432,1.003795294361868,0.9548297158049565,0.9594814049077612,2110256000,2110.256,2110.256,2110.256,2110.256,0.0,217.50371428571427
2016-05-16,1.0329300165176392,1.0478646198898185,0.9925333777715165,0.9957161467861555,973032000,973.032,973.032,973.032,973.032,0.0,297.1222857142857
2016-05-17,1.0351330041885376,1.0424777800898017,1.0150570421226586,1.0282777321394208,628392000,628.392,628.392,628.392,628.392,0.0,311.89228571428566
2016-05-18,1.061574935913086,1.0735715806762587,1.028278266526463,1.028278266526463,541072000,541.072,541.072,541.072,541.072,0.0,316.07028571428566
2016-05-19,1.0662261247634888,1.073815827667457,1.0559433918560022,1.057412253634408,398880000,398.88,398.88,398.88,398.88,0.0,321.9897142857143
2016-05-20,1.0853228569030762,1.0897297929877767,1.0711228073477883,1.072836596367985,391084000,391.084,391.084,391.084,391.084,0.0,317.8445714285714
2016-05-23,1.0870368480682373,1.0941368157946278,1.0804265010834893,1.0899748060043792,413636000,413.636,413.636,413.636,413.636,0.0,317.166
2016-05-24,1.1134233474731445,1.1168599415211484,1.087404206991446,1.0903497921490382,415788000,415.788,415.788,415.788,415.788,0.0,295.76685714285713
2016-05-25,1.1087604761123657,1.1215244930002892,1.0999237139826792,1.1168607828747579,458076000,458.076,458.076,458.076,458.076,0.0,278.86742857142855
2016-05-26,1.1205425262451172,1.1286428316894819,1.1075329483207221,1.1107239812850562,309964000,309.964,309.964,309.964,309.964,0.0,284.9008571428571
2016-05-27,1.1266793012619019,1.128397541014217,1.1180879854540209,1.1217700281058147,277416000,277.416,277.416,277.416,277.416,0.0,276.5045714285714
2016-05-31,1.1468069553375244,1.1492616497307622,1.1308517929202913,1.131588248056771,412524000,412.524,412.524,412.524,412.524,0.0,281.608
2016-06-01,1.1490163803100586,1.160062155638605,1.137970487935223,1.1414069669769429,387132000,387.132,387.132,387.132,387.132,0.0,279.2431428571428
2016-06-02,1.1571168899536133,1.1669354366756763,1.1438617465371492,1.155153086972153,329208000,329.208,329.208,329.208,329.208,0.0,258.926
2016-06-03,1.1409162282943726,1.1472982957553417,1.120788241407511,1.1458256189994103,461076000,461.076,461.076,461.076,461.076,0.0,165.50828571428568
2016-06-06,1.1350253820419312,1.152698793922232,1.1291342057330513,1.1438620294589124,322512000,322.512,322.512,322.512,322.512,0.0,94.17542857142858
2016-06-07,1.1372337341308594,1.1482796236058495,1.1367428421241401,1.1418975593334666,193400000,193.4,193.4,193.4,193.4,0.0,78.78057142857143
2016-06-08,1.133552074432373,1.1416523796642375,1.1242244218511264,1.137479445494853,234616000,234.616,234.616,234.616,234.616,0.0,75.48742857142858
2016-06-09,1.1630076169967651,1.1647258563321392,1.127169919948935,1.1296246144544841,472168000,472.168,472.168,472.168,472.168,0.0,82.29885714285714
2016-06-10,1.1340429782867432,1.1595712415958415,1.132570184861504,1.1492618046654535,400024000,400.024,400.024,400.024,400.024,0.0,86.89514285714286
2016-06-13,1.1485258340835571,1.170863073904866,1.1352708047093454,1.1352708047093454,475588000,475.588,475.588,475.588,475.588,0.0,90.68171428571429
2016-06-14,1.150734305381775,1.156134468536504,1.1330609058207213,1.1458250342284966,298344000,298.344,298.344,298.344,298.344,0.0,103.18828571428571
2016-06-15,1.1625169515609741,1.1725809434940158,1.1475436867059876,1.1603078197123036,301036000,301.036,301.036,301.036,301.036,0.0,100.36
2016-06-16,1.1671807765960693,1.1691444623525629,1.1426344120241523,1.153925751431864,246456000,246.456,246.456,246.456,246.456,0.0,93.67914285714286
2016-06-17,1.1468069553375244,1.1688987366915813,1.1421431296273892,1.1686532906615117,471000000,471.0,471.0,471.0,471.0,0.0,107.39314285714285
2016-06-20,1.1674258708953857,1.1823991312153022,1.164480284625112,1.1652167397158124,293768000,293.768,293.768,293.768,293.768,0.0,110.40200000000002
2016-06-21,1.1603076457977295,1.1755263544607877,1.1585892893386234,1.1723353216875019,212508000,212.508,212.508,212.508,212.508,0.0,114.39257142857143
2016-06-22,1.1593254804611206,1.1703713696253146,1.1573617954432374,1.1627619585039801,202620000,202.62,202.62,202.62,202.62,0.0,110.96142857142857
2016-06-23,1.1902546882629395,1.1914820361044007,1.1696356893024535,1.1703721448258633,297880000,297.88,297.88,297.88,297.88,0.0,108.34657142857144
2016-06-24,1.1225061416625977,1.1625167742493319,1.1119512591611234,1.1414068922001024,1017684000,1017.684,1017.684,1017.684,1017.684,0.0,149.86371428571428
2016-06-27,1.1104786396026611,1.1217699790727427,1.0940324640546495,1.1131786636403918,449088000,449.088,449.088,449.088,449.088,0.0,181.25542857142858
2016-06-28,1.1266793012619019,1.1328158049222823,1.1112150264447596,1.131588574417989,381920000,381.92,381.92,381.92,381.92,0.0,183.10914285714287
2016-06-29,1.1450891494750977,1.1539259121797745,1.133552362371477,1.1364979499397025,318932000,318.932,318.932,318.932,318.932,0.0,170.6402857142857
2016-06-30,1.1539255380630493,1.1610439415064586,1.137724928736559,1.1470524636167525,430940000,430.94,430.94,430.94,430.94,0.0,173.48771428571428
2016-07-01,1.1453347206115723,1.1625172386041531,1.1414073481228082,1.1475439700520391,218488000,218.488,218.488,218.488,218.488,0.0,183.26542857142857
2016-07-05,1.1622717380523682,1.1642354242048367,1.129870506874509,1.1389525992220468,371084000,371.084,371.084,371.084,371.084,0.0,181.50485714285713
2016-07-06,1.16963529586792,1.1765083712403819,1.148279965613728,1.15417113963404,273104000,273.104,273.104,273.104,273.104,0.0,188.31114285714284
2016-07-07,1.2000727653503418,1.2042456995530815,1.1720899244292147,1.1774900889448607,395400000,395.4,395.4,395.4,395.4,0.0,193.148
2016-07-08,1.2481838464736938,1.2540750208284928,1.2081732075810006,1.2128370344374997,481932000,481.932,481.932,481.932,481.932,0.0,183.29
2016-07-11,1.2769030332565308,1.2862305691005078,1.264629793448676,1.2661025869074702,448776000,448.776,448.776,448.776,448.776,0.0,172.99885714285716
2016-07-12,1.2960494756698608,1.3078317085166025,1.2749394711269113,1.2911402022298593,436760000,436.76,436.76,436.76,436.76,0.0,168.05285714285714
2016-07-13,1.295558214187622,1.3058677683370865,1.2935945286031536,1.298503801087469,324604000,324.604,324.604,324.604,324.604,0.0,175.35771428571428
2016-07-14,1.308813452720642,1.3205958022512965,1.291631054732284,1.3024315027866147,316892000,316.892,316.892,316.892,316.892,0.0,169.1042857142857
2016-07-15,1.2935945987701416,1.2994857728893838,1.2724847142379168,1.292121805240331,428616000,428.616,428.616,428.616,428.616,0.0,125.67
2016-07-18,1.3002222776412964,1.3115136181183151,1.2953130042619974,1.3095499321758575,252992000,252.992,252.992,252.992,252.992,0.0,97.60057142857144
2016-07-19,1.3137227296829224,1.3188774486345822,1.2970311083037358,1.2994858032595535,382652000,382.652,382.652,382.652,382.652,0.0,102.06428571428572
2016-07-20,1.3309054374694824,1.3380239608692435,1.3127411353239746,1.3181413016249837,296460000,296.46,296.46,296.46,296.46,0.0,103.72171428571428
2016-07-21,1.3063589334487915,1.3321326486387033,1.3019405521757548,1.3279597134842274,361308000,361.308,361.308,361.308,361.308,0.0,100.35314285714286
2016-07-22,1.3419510126113892,1.3419510126113892,1.3014494824155765,1.3110225820115229,315768000,315.768,315.768,315.768,315.768,0.0,88.43085714285715
2016-07-25,1.366742730140686,1.3699337631227653,1.3441600531977087,1.3500512270250207,312528000,312.528,312.528,312.528,312.528,0.0,77.76257142857143
2016-07-26,1.390061855316162,1.3971802594496459,1.37680683131793,1.3787705169016886,514508000,514.508,514.508,514.508,514.508,0.0,85.19114285714285
2016-07-27,1.376070261001587,1.4045441092470845,1.3677245101837767,1.402089414687934,446676000,446.676,446.676,446.676,446.676,0.0,81.30085714285714
2016-07-28,1.3790159225463867,1.3893253593436408,1.3748429883877162,1.379261368606376,221916000,221.916,221.916,221.916,221.916,0.0,91.17428571428572
2016-07-29,1.4015989303588867,1.405280856222509,1.3593791548473262,1.3841709684667287,409588000,409.588,409.588,409.588,409.588,0.0,102.21114285714286
2016-08-01,1.3925162553787231,1.4126443519216254,1.3834341668201628,1.4074896340295333,301120000,301.12,301.12,301.12,301.12,0.0,109.10057142857144
2016-08-02,1.375579833984375,1.3998807565138385,1.362324806613089,1.39914430107859,282748000,282.748,282.748,282.748,282.748,0.0,102.40171428571429
2016-08-03,1.3792616128921509,1.3819617541228328,1.3662520330382748,1.373861447477093,299828000,299.828,299.828,299.828,299.828,0.0,103.07085714285715
2016-08-04,1.4047900438308716,1.41117211144859,1.383189262611228,1.385889287109734,272712000,272.712,272.712,272.712,272.712,0.0,97.02742857142857
2016-08-05,1.4285998344421387,1.4293361727145442,1.414117461668131,1.4209904203957822,371588000,371.588,371.588,371.588,371.588,0.0,91.54542857142857
2016-08-08,1.4418549537658691,1.4516735003161911,1.4266361246804544,1.4482370207282091,305064000,305.064,305.064,305.064,305.064,0.0,87.0357142857143
2016-08-09,1.4455369710922241,1.4595284534841817,1.4418550451640355,1.448973450898042,372344000,372.344,372.344,372.344,372.344,0.0,85.68485714285715
2016-08-10,1.4362093210220337,1.4605102429136398,1.4315454935422731,1.4583011107585175,375740000,375.74,375.74,375.74,375.74,0.0,81.29542857142859
2016-08-11,1.4654191732406616,1.4715557930684326,1.440872810975865,1.4438183978568984,681064000,681.064,681.064,681.064,681.064,0.0,99.85142857142857
2016-08-12,1.547404170036316,1.5557499217254873,1.4882474529489678,1.5194213280087903,1425744000,1425.744,1425.744,1425.744,1425.744,0.0,152.8114285714286
2016-08-15,1.5459312200546265,1.5586953508916435,1.5250667844207546,1.5491222527638806,573304000,573.304,573.304,573.304,573.304,0.0,199.27285714285716
2016-08-16,1.5366041660308838,1.5461771501090429,1.5319403385307822,1.5437225718200143,287652000,287.652,287.652,287.652,287.652,0.0,214.83142857142857
2016-08-17,1.5010114908218384,1.54004034306513,1.4889838137731812,1.5366038639083708,595212000,595.212,595.212,595.212,595.212,0.0,220.74571428571429
2016-08-18,1.5243306159973145,1.5267851937912678,1.4929111775014097,1.498802351480965,331684000,331.684,331.684,331.684,331.684,0.0,226.164
2016-08-19,1.5282580852508545,1.53979487082844,1.516966745763769,1.5235942583924604,291560000,291.56,291.56,291.56,291.56,0.0,221.2822857142857
2016-08-22,1.5346401929855347,1.5368494419519376,1.5147576545657253,1.5329219532596117,244748000,244.748,244.748,244.748,244.748,0.0,223.31371428571427
2016-08-23,1.5470590591430664,1.5571415979119365,1.5426325358072202,1.5502559731197327,339764000,339.764,339.764,339.764,339.764,0.0,228.88057142857141
2016-08-24,1.5232046842575073,1.5532065101636952,1.5160731632429536,1.5524688151326584,298448000,298.448,298.448,298.448,298.448,0.0,229.89485714285712
2016-08-25,1.5131222009658813,1.5244343460004028,1.494186737965596,1.5236966509438337,406032000,406.032,406.032,406.032,406.032,0.0,230.51685714285713
2016-08-26,1.5254184007644653,1.534025431342473,1.5050073085229074,1.5170572685941153,300024000,300.024,300.024,300.024,300.024,0.0,233.33714285714285
2016-08-29,1.5244348049163818,1.5377142580280394,1.5219757033922259,1.5315664455866465,274652000,274.652,274.652,274.652,274.652,0.0,230.34371428571427
2016-08-30,1.515581727027893,1.5305825849178705,1.5114011024051153,1.5224673513364737,285544000,285.544,285.544,285.544,285.544,0.0,230.87914285714285
2016-08-31,1.5084497928619385,1.5227129527636762,1.504023387962273,1.5185324462182177,388544000,388.544,388.544,388.544,388.544,0.0,216.42742857142858
2016-09-01,1.552960991859436,1.5586170069340857,1.5084500974258235,1.5096797067070935,428492000,428.492,428.492,428.492,428.492,0.0,166.08942857142856
2016-09-02,1.5377140045166016,1.5578791965478238,1.52025404651377,1.5561577905861084,323148000,323.148,323.148,323.148,323.148,0.0,112.72542857142857
2016-09-06,1.5522232055664062,1.5522232055664062,1.5352550427942693,1.5431243781603317,306812000,306.812,306.812,306.812,306.812,0.0,93.48857142857143
2016-09-07,1.529353141784668,1.5549284545800213,1.5205002120350495,1.5473050169747893,397988000,397.988,397.988,397.988,397.988,0.0,78.03257142857144
2016-09-08,1.540419101715088,1.5428783200645773,1.510417388328021,1.527877346109059,315808000,315.808,315.808,315.808,315.808,0.0,65.07914285714286
2016-09-09,1.4636934995651245,1.532058184470422,1.4509058437897449,1.5234511535685322,697760000,697.76,697.76,697.76,697.76,0.0,89.49542857142858
2016-09-12,1.4939409494400024,1.4968919646387935,1.409591704194832,1.4442659568876441,598260000,598.26,598.26,598.26,598.26,0.0,93.25885714285714
2016-09-13,1.472300410270691,1.507466460782083,1.463939278468302,1.4902522831216412,471768000,471.768,471.768,471.768,471.768,0.0,95.50714285714287
2016-09-14,1.485333800315857,1.4902521194985459,1.4634473209945829,1.4757430603203163,319048000,319.048,319.048,319.048,319.048,0.0,103.46457142857143
2016-09-15,1.5416487455368042,1.5433701515153397,1.4843501996830157,1.4877931289020743,515212000,515.212,515.212,515.212,515.212,0.0,109.79171428571429
2016-09-16,1.545337438583374,1.5554199759536438,1.5276314649580771,1.5470588445426399,902444000,902.444,902.444,902.444,902.444,0.0,129.87914285714285
2016-09-19,1.5657482147216797,1.6048488644285337,1.5544360704331706,1.561567591224246,417128000,417.128,417.128,417.128,417.128,0.0,162.73228571428572
2016-09-20,1.5514854192733765,1.583700454070677,1.5428783891885218,1.583700454070677,331112000,331.112,331.112,331.112,331.112,0.0,168.09828571428574
2016-09-21,1.5950126647949219,1.5979636801597403,1.555912004366063,1.5561579027694654,336212000,336.212,336.212,336.212,336.212,0.0,161.10542857142858
2016-09-22,1.5989474058151245,1.609275960444926,1.5898485778278761,1.6043576401847364,308732000,308.732,308.732,308.732,308.732,0.0,160.21485714285714
2016-09-23,1.5972254276275635,1.6055865573496007,1.5900939068457571,1.600914254448256,276132000,276.132,276.132,276.132,276.132,0.0,155.01885714285712
2016-09-26,1.5822250843048096,1.588618912142643,1.5623059055463282,1.5790281703858928,230040000,230.04,230.04,230.04,230.04,0.0,157.1442857142857
2016-09-27,1.6363264322280884,1.6387856506419927,1.5753392930643133,1.5760769882312917,402752000,402.752,402.752,402.752,402.752,0.0,162.9682857142857
2016-09-28,1.642228364944458,1.6434579740782822,1.621325478717371,1.6387855531793352,319788000,319.788,319.788,319.788,319.788,0.0,163.02428571428572
2016-09-29,1.6574749946594238,1.662639329180072,1.6242763713808128,1.639523124800995,336684000,336.684,336.684,336.684,336.684,0.0,136.94885714285712
2016-09-30,1.6850179433822632,1.7014943080158884,1.6567375180160213,1.6665741571185435,429932000,429.932,429.932,429.932,429.932,0.0,136.5022857142857
2016-10-03,1.6832962036132812,1.7093634228700512,1.680345306071697,1.6850177266336666,242596000,242.596,242.596,242.596,242.596,0.0,140.8482857142857
2016-10-04,1.679607629776001,1.7140358649946676,1.6670658744760787,1.6857555582376869,281624000,281.624,281.624,281.624,281.624,0.0,132.72742857142856
2016-10-05,1.6778861284255981,1.711084869872884,1.6727219110258806,1.6938706946118496,305440000,305.44,305.44,305.44,305.44,0.0,120.41685714285713
2016-10-06,1.6560002565383911,1.668050101552999,1.6294412301964918,1.6577216629690494,360212000,360.212,360.212,360.212,360.212,0.0,96.66971428571428
2016-10-07,1.6439497470855713,1.671492358070773,1.6392773262541018,1.6670658356101211,286260000,286.26,286.26,286.26,286.26,0.0,67.28657142857142
2016-10-10,1.6500972509384155,1.661409393919975,1.634604484942431,1.6525563512759984,287876000,287.876,287.876,287.876,287.876,0.0,61.258
2016-10-11,1.6262439489364624,1.6471468371037272,1.613702192583705,1.6446877358698095,388540000,388.54,388.54,388.54,388.54,0.0,68.084
2016-10-12,1.6336216926574707,1.6422287239518598,1.6060790752534186,1.6196044268963168,419920000,419.92,419.92,419.92,419.92,0.0,68.36257142857144
2016-10-13,1.6070624589920044,1.6181287076457689,1.5664862921028622,1.6144399971818446,390116000,390.116,390.116,390.116,390.116,0.0,68.16285714285716
2016-10-14,1.6228013038635254,1.6378021629940245,1.613210561814025,1.6267359131475239,330636000,330.636,330.636,330.636,330.636,0.0,69.11914285714286
2016-10-17,1.613456130027771,1.6378018278026985,1.6112429274162248,1.6225550733700895,195328000,195.328,195.328,195.328,195.328,0.0,66.44742857142857
2016-10-18,1.6380481719970703,1.6473930162549184,1.6291952418794329,1.635834968783164,269372000,269.372,269.372,269.372,269.372,0.0,65.81028571428571
2016-10-19,1.634604811668396,1.6422282470363843,1.6186202458622785,1.6269814935623803,199060000,199.06,199.06,199.06,199.06,0.0,69.62571428571428
2016-10-20,1.665590524673462,1.6710007585178046,1.6304245909951995,1.6537865806474294,312084000,312.084,312.084,312.084,312.084,0.0,71.03828571428572
2016-10-21,1.660918116569519,1.663869014444789,1.6451794473454788,1.6596885073853314,279508000,279.508,279.508,279.508,279.508,0.0,59.984
2016-10-24,1.7388731241226196,1.7408404279975236,1.6719838542802146,1.6722298698687912,339836000,339.836,339.836,339.836,339.836,0.0,61.505428571428574
2016-10-25,1.7674000263214111,1.7779744794049401,1.7275616672793832,1.7359228000192406,397460000,397.46,397.46,397.46,397.46,0.0,63.92028571428572
2016-10-26,1.774531364440918,1.793958743801399,1.7509233607921624,1.752644766731573,333792000,333.792,333.792,333.792,333.792,0.0,64.5557142857143
2016-10-27,1.738135576248169,1.7914993908854893,1.7310040546437155,1.788056579265272,388664000,388.664,388.664,388.664,388.664,0.0,63.19285714285716
2016-10-28,1.735184669494629,1.773055714379875,1.7319877562552393,1.7464968150138551,290856000,290.856,290.856,290.856,290.856,0.0,70.06371428571428
2016-10-31,1.7499399185180664,1.7614979643279807,1.7398572631306137,1.7408409740075832,252388000,252.388,252.388,252.388,252.388,0.0,65.62114285714286
2016-11-01,1.6980516910552979,1.765924579014209,1.6793620042570463,1.7563338371985802,473224000,473.224,473.224,473.224,473.224,0.0,79.15371428571429
2016-11-02,1.690920114517212,1.7342014035301299,1.6879690988837395,1.7110853098379375,295848000,295.848,295.848,295.848,295.848,0.0,89.69457142857142
2016-11-03,1.6712466478347778,1.7002647695734783,1.638785713993112,1.698789261920494,309664000,309.664,309.664,309.664,309.664,0.0,86.43285714285716
2016-11-04,1.6616560220718384,1.6901823489938101,1.6373103200005352,1.660180514316426,328780000,328.78,328.78,328.78,328.78,0.0,78.13342857142857
2016-11-07,1.7526450157165527,1.7637112653345681,1.7091178297587604,1.7103474391078735,487580000,487.58,487.58,487.58,487.58,0.0,84.18742857142857
2016-11-08,1.7499399185180664,1.7649407765043812,1.7337094512510387,1.7592846441702983,429884000,429.884,429.884,429.884,429.884,0.0,83.2862857142857
2016-11-09,1.720429539680481,1.7435457439615758,1.6899360329693691,1.7024776698981443,456532000,456.532,456.532,456.532,456.532,0.0,77.11657142857143
2016-11-10,1.666574478149414,1.758301278574778,1.6417369772204164,1.7580553801391459,869280000,869.28,869.28,869.28,869.28,0.0,104.27171428571428
2016-11-11,2.163325309753418,2.182998591677086,1.9304426063210784,1.9552802244224177,2175344000,2175.344,2175.344,2175.344,2175.344,0.0,193.25285714285715
2016-11-14,2.0568432807922363,2.1687351387527527,2.0563514840147272,2.1662759203412305,1348796000,1348.796,1348.796,1348.796,1348.796,0.0,248.176
2016-11-15,2.119550943374634,2.150536236458095,2.06397371229966,2.072826753690877,626092000,626.092,626.092,626.092,626.092,0.0,295.25
2016-11-16,2.2533304691314697,2.276200545589681,2.123486728133123,2.147832429570313,987984000,987.984,987.984,987.984,987.984,0.0,317.18
2016-11-17,2.272019863128662,2.3310396951683643,2.229230262102111,2.2700524415844194,832988000,832.988,832.988,832.988,832.988,0.0,321.2648571428572
2016-11-18,2.2958741188049316,2.319727789510866,2.257511151704664,2.272020213574996,576060000,576.06,576.06,576.06,576.06,0.0,336.8691428571429
2016-11-21,2.286529064178467,2.3202196064860505,2.2722657847794716,2.313825779226772,436436000,436.436,436.436,436.436,436.436,0.0,331.0682857142857
2016-11-22,2.303004503250122,2.3052177052697296,2.271773190359468,2.29439747621615,330368000,330.368,330.368,330.368,330.368,0.0,325.97485714285716
2016-11-23,2.314335346221924,2.345859588817488,2.2847812366712916,2.3081780932685523,443236000,443.236,443.236,443.236,443.236,0.0,333.05
2016-11-25,2.3190135955810547,2.3421642913158176,2.3005420809069816,2.325416994499717,195564000,195.564,195.564,195.564,195.564,0.0,349.3754285714286
2016-11-28,2.317782402038574,2.333298250601326,2.305221751880554,2.3118715354789283,278736000,278.736,278.736,278.736,278.736,0.0,343.97342857142854
2016-11-29,2.2966017723083496,2.3259097203223504,2.2788694079963707,2.3150730536385606,444568000,444.568,444.568,444.568,444.568,0.0,351.6974285714286
2016-11-30,2.270742416381836,2.3190141870909415,2.26827951581374,2.3052220848346785,440500000,440.5,440.5,440.5,440.5,0.0,350.08457142857145
2016-12-01,2.1584365367889404,2.2700033905295802,2.0877529849704084,2.268279407189497,1035524000,1035.524,1035.524,1035.524,1035.524,0.0,363.1042857142857
2016-12-02,2.1783852577209473,2.187005172850767,2.0963725196999676,2.1242026320655594,478292000,478.292,478.292,478.292,478.292,0.0,309.6162857142857
2016-12-05,2.2628605365753174,2.280839282822866,2.1919306175815474,2.216312762555965,602284000,602.284,602.284,602.284,602.284,0.0,259.4337142857143
2016-12-06,2.3000495433807373,2.308423309209889,2.2552257510380587,2.2709879817973024,498796000,498.796,498.796,498.796,498.796,0.0,215.20399999999998
2016-12-07,2.341425895690918,2.347090378913831,2.2682794422903187,2.286504577078309,480804000,480.804,480.804,480.804,480.804,0.0,190.6397142857143
2016-12-08,2.302266836166382,2.3796001821441255,2.2916767856476485,2.344381593715231,381544000,381.544,381.544,381.544,381.544,0.0,186.6585714285714
2016-12-09,2.261383056640625,2.3217226972869707,2.2340454773625784,2.3199987142649343,382312000,382.312,382.312,382.312,382.312,0.0,168.36142857142855
2016-12-12,2.2064621448516846,2.215328446445904,2.155973854881347,2.212865545746098,601332000,601.332,601.332,601.332,601.332,0.0,174.0325714285714
2016-12-13,2.2453742027282715,2.2729581630221345,2.2177904773094546,2.2187755432529706,387796000,387.796,387.796,387.796,387.796,0.0,181.70885714285714
2016-12-14,2.375412940979004,2.3916677061856237,2.2552259501860292,2.2791155649404686,983980000,983.98,983.98,983.98,983.98,0.0,216.23142857142855
2016-12-15,2.4310734272003174,2.4613664446421093,2.379107308890595,2.3864957752574605,746548000,746.548,746.548,746.548,746.548,0.0,215.5
2016-12-16,2.4729411602020264,2.4800832407448508,2.406936808318839,2.458656529366276,1089528000,1089.528,1089.528,1089.528,1089.528,0.0,234.0577142857143
2016-12-19,2.502988338470459,2.5231836044160665,2.438215422179845,2.455455489584722,744656000,744.656,744.656,744.656,744.656,0.0,246.8462857142857
2016-12-20,2.5901732444763184,2.6138164788212808,2.564313258735632,2.575642460216109,848056000,848.056,848.056,848.056,848.056,0.0,253.9414285714286
2016-12-21,2.6064279079437256,2.609383341478102,2.5542156402949323,2.6017484910872226,576136000,576.136,576.136,576.136,576.136,0.0,230.86257142857144
2016-12-22,2.637953042984009,2.681299020993822,2.6236684048087775,2.630810723896393,718612000,718.612,718.612,718.612,718.612,0.0,201.23714285714286
2016-12-23,2.7037103176116943,2.705188151921194,2.6172645265100734,2.619973576243985,647692000,647.692,647.692,647.692,647.692,0.0,197.44628571428572
2016-12-27,2.8894083499908447,2.890393416080657,2.739174732165708,2.759862764177327,1194272000,1194.272,1194.272,1194.272,1194.272,0.0,229.0957142857143
2016-12-28,2.690657138824463,2.9536888407013904,2.6768652724404935,2.9455614573143927,2295764000,2295.764,2295.764,2295.764,2295.764,0.0,306.48857142857145
2016-12-29,2.744347095489502,2.745824929722262,2.53180367022833,2.5835234057477128,2175368000,2175.368,2175.368,2175.368,2175.368,0.0,307.99828571428577
2016-12-30,2.6288397312164307,2.756415203624446,2.6180032980085564,2.742376952840879,1212932000,1212.932,1212.932,1212.932,1212.932,0.0,376.68885714285716
2017-01-03,2.5123472213745117,2.619727188017954,2.4475743038059843,2.5712090371196497,1501996000,1501.996,1501.996,1501.996,1501.996,0.0,381.692
2017-01-04,2.570963144302368,2.5983007305070838,2.500525736751242,2.5465809918664166,1199220000,1199.22,1199.22,1199.22,1199.22,0.0,388.06628571428575
2017-01-05,2.505697250366211,2.606181276363672,2.4887035678767275,2.5744106624812297,984296000,984.296,984.296,984.296,984.296,0.0,360.8334285714286
2017-01-06,2.539191722869873,2.567514366426664,2.492397565373816,2.533034473265099,822856000,822.856,822.856,822.856,822.856,0.0,355.4054285714286
2017-01-09,2.6421382427215576,2.659870838680282,2.549042936000904,2.549042936000904,916248000,916.248,916.248,916.248,916.248,0.0,337.57771428571425
2017-01-10,2.62218976020813,2.689178950904246,2.601501728478383,2.6551918225179927,880920000,880.92,880.92,880.92,880.92,0.0,315.4674285714286
2017-01-11,2.5899269580841064,2.615540560787785,2.5650522725401848,2.6106149944313786,525664000,525.664,525.664,525.664,525.664,0.0,333.4571428571429
2017-01-12,2.547565221786499,2.578597148733022,2.5027414316971006,2.567021801470244,625616000,625.616,625.616,625.616,625.616,0.0,321.1737142857143
2017-01-13,2.5473198890686035,2.585986442021343,2.5382072038216776,2.5515065382393454,457820000,457.82,457.82,457.82,457.82,0.0,322.98228571428575
2017-01-17,2.4901814460754395,2.5416547926441666,2.476882113636032,2.5367292270509125,580612000,580.612,580.612,580.612,580.612,0.0,326.6874285714286
2017-01-18,2.5354979038238525,2.542393836924574,2.4409247379245054,2.4687548543131768,654424000,654.424,654.424,654.424,654.424,0.0,292.9182857142858
2017-01-19,2.5899269580841064,2.6219439614637046,2.5362370869361115,2.538453603540251,644872000,644.872,644.872,644.872,644.872,0.0,214.92257142857144
2017-01-20,2.5616042613983154,2.6303176841909814,2.5396850099967576,2.612585081913785,492024000,492.024,492.024,492.024,492.024,0.0,217.24057142857146
2017-01-23,2.588203191757202,2.608152312618286,2.553969668901552,2.5564325697239374,369904000,369.904,369.904,369.904,369.904,0.0,157.21800000000005
2017-01-24,2.6433699131011963,2.649527162854043,2.583522807778885,2.5982999723106555,428052000,428.052,428.052,428.052,428.052,0.0,140.72400000000002
2017-01-25,2.6547000408172607,2.691888996789678,2.6187425352263975,2.685731744881907,522760000,522.76,522.76,522.76,522.76,0.0,125.86200000000001
2017-01-26,2.7005085945129395,2.707897061051417,2.6278546747384146,2.6574087757674407,458800000,458.8,458.8,458.8,458.8,0.0,115.07885714285715
2017-01-27,2.7527198791503906,2.7556753116843407,2.6808049021993443,2.7074035601298636,471996000,471.996,471.996,471.996,471.996,0.0,104.49000000000001
2017-01-30,2.7096216678619385,2.734003824436599,2.657655771263502,2.73178730745257,496004000,496.004,496.004,496.004,496.004,0.0,99.534
2017-01-31,2.6889331340789795,2.710359850576059,2.6647971332244382,2.683268651127189,362756000,362.756,362.756,362.756,362.756,0.0,106.52828571428573
2017-02-01,2.8064112663269043,2.8105979157257988,2.705680834102214,2.7234132026670577,590004000,590.004,590.004,590.004,590.004,0.0,97.38485714285714
2017-02-02,2.8418753147125244,2.850495465194987,2.759862807022983,2.790401970156991,483240000,483.24,483.24,483.24,483.24,0.0,97.87142857142858
2017-02-03,2.8170006275177,2.8544359579266114,2.8051791296583737,2.8433531422068725,372744000,372.744,372.744,372.744,372.744,0.0,93.77857142857144
2017-02-06,2.8891618251800537,2.889654358200948,2.8076416209077726,2.8076416209077726,506768000,506.768,506.768,506.768,506.768,0.0,94.58085714285714
2017-02-07,2.933986186981201,2.9780710717089662,2.9036931690118175,2.9233959029166807,746224000,746.224,746.224,746.224,746.224,0.0,106.41257142857145
2017-02-08,2.9211790561676025,2.9384188876663293,2.8662575095893774,2.9160071067179847,449580000,449.58,449.58,449.58,449.58,0.0,126.91914285714287
